NQUEST,ATTIVP,PARTIME,TUTTANNO,MESILAV,DIMAZ,ORETOT,FERIEDI,FERIENO,PSTRA,ORESTRA,YLM,INTEG,YLNM,NORD
504429,1,1,2,5,2,70,1,,1,20,5000,2,0,4
504431,1,1,1,,5,40,2,4,1,1,23000,2,0,2
504432,1,1,2,3,5,40,1,,2,,6000,2,0,1
504432,1,1,2,9,3,40,2,5,1,3,15000,2,0,3
504433,1,1,1,,7,24,1,,1,0,18000,2,0,1
504433,1,1,1,,7,36,1,,1,2,22000,2,0,3
504435,1,2,1,,3,25,2,10,1,1,34000,2,0,1
504435,1,1,1,,5,40,2,2,1,1,34000,2,0,2
504436,1,1,1,,4,40,1,,1,4,30000,2,0,3
504437,1,1,1,,7,36,2,8,1,2,27000,2,0,1
504437,1,1,2,8,5,37,2,8,1,1,17000,2,0,2
504438,1,1,1,,3,30,1,,2,,24000,2,0,1
504438,1,1,1,,3,32,1,,2,,25000,2,0,2
504451,1,1,1,,7,38,1,,2,,33000,1,3300,1
504451,1,1,1,,3,40,1,,2,,22000,2,0,2
504453,1,1,1,,2,45,2,4,1,6,28000,2,0,1
504453,1,2,1,,2,20,2,9,2,,13000,2,0,2
504460,1,1,1,,3,45,1,,1,2,26000,2,0,1
504462,1,1,1,,7,30,1,,2,,25000,2,0,1
504462,1,1,1,,7,25,2,5,2,,26000,2,0,3
504462,1,1,1,,7,25,1,,2,,26000,2,0,4
504463,1,1,1,,3,40,2,5,2,,26000,2,0,1
504463,1,1,1,,4,40,2,4,2,,26000,2,0,2
504482,1,1,1,,7,35,1,,2,,28000,1,1800,1
504482,1,2,2,8,2,8,1,,2,,7000,2,0,2
504482,1,1,1,,2,35,1,,2,,18000,2,0,3
504483,1,1,1,,4,40,1,,1,0,30000,2,0,1
504483,1,2,1,,3,24,1,,1,0,17000,2,0,2
504490,1,1,1,,7,40,1,,1,8,40000,2,0,1
504490,1,1,1,,4,36,1,,1,4,38000,1,1600,2
504494,1,1,1,,2,40,1,,2,,28000,2,0,1
504504,1,1,1,,3,40,2,20,1,0,26000,2,0,1
504512,1,1,2,9,7,20,1,,2,,22000,2,0,2
504514,1,1,1,,5,48,1,,1,8,30000,2,0,1
504523,1,1,1,,7,36,1,,2,,23800,2,0,2
504535,1,2,1,,2,30,2,30,1,4,28000,2,0,2
504541,2,2,2,3,2,21,1,,1,5,2500,2,0,3
504541,2,2,2,3,6,42,1,,1,3,5000,2,0,4
504551,1,1,1,,4,41,1,,1,1,21000,2,0,2
504551,1,1,1,,4,41,1,,1,1,21000,2,0,3
504556,1,1,1,,7,48,1,,2,,28000,2,0,1
504558,1,1,1,,1,35,1,,2,,16000,2,0,3
504560,1,1,1,,7,48,1,,1,8,46000,2,0,1
504570,1,1,1,,4,40,1,,2,,22000,2,0,3
504570,1,2,1,,7,20,1,,2,,22000,2,0,4
504578,1,1,1,,2,40,1,,2,,20000,2,0,3
504578,1,1,1,,7,36,1,,2,,18500,2,0,4
504578,1,1,1,,2,40,1,,2,,21000,2,0,5
504580,1,1,1,,5,40,1,,1,0,20000,2,0,1
504580,1,1,1,,1,50,1,,2,,21000,2,0,2
504581,1,1,1,,3,40,1,,2,,18000,2,0,4
504581,1,1,2,7,2,40,1,,2,,17000,2,0,5
504584,1,1,1,,2,40,1,,2,,21000,2,0,2
504584,2,1,2,2,2,40,1,,2,,,2,0,4
504586,1,1,1,,1,40,2,10,1,2,23000,2,0,1
504587,1,2,2,3,2,20,2,6,1,1,2100,2,0,2
504589,1,1,1,,3,40,1,,2,,19500,2,0,3
504607,1,1,1,,5,40,1,,2,,32000,2,0,1
504607,1,1,1,,5,40,1,,2,,25000,2,0,2
504611,1,1,1,,4,40,1,,2,,25000,2,0,1
504618,1,1,1,,5,40,1,,2,,23000,2,0,3
504626,1,1,1,,5,40,1,,1,5,28000,2,0,1
504637,1,2,2,10,7,10,1,,2,,13000,2,0,2
504642,1,1,1,,1,40,1,,2,,18000,2,0,3
504642,1,1,1,,2,40,1,,1,3,15000,2,0,4
504644,1,1,1,,6,43,1,,1,2,50000,2,0,1
504654,1,1,1,,6,18,1,,2,,24000,2,0,1
504656,1,1,2,5,5,40,1,,1,2,15000,2,0,1
504657,1,2,1,,2,40,1,,2,,16000,2,0,2
504657,1,1,1,,1,40,1,,2,,16000,2,0,3
504661,1,1,1,,6,45,2,8,1,5,32000,2,0,2
504665,1,1,1,,7,40,2,2,2,,20000,2,0,3
504678,1,1,1,,6,45,2,15,1,5,65000,1,10000,1
504689,1,1,2,2,1,40,1,,2,,3000,2,0,4
504694,1,1,1,,3,40,1,,1,2,28000,2,0,1
504694,1,1,1,,5,40,1,,2,,19000,2,0,2
504697,1,1,1,,7,18,1,,2,,21600,2,0,1
504708,1,1,1,,3,39,1,,2,,18000,2,0,3
504709,1,1,1,,2,43,1,,1,3,25000,2,0,3
504725,1,1,1,,6,36,1,,2,,22000,2,0,1
504725,1,1,1,,7,35,1,,2,,18000,2,0,2
504728,1,1,1,,2,40,1,,1,2,18000,2,0,3
504729,1,1,1,,3,45,1,,1,3,20000,2,0,1
504740,1,1,1,,4,40,1,,1,2,12000,2,0,2
504740,1,1,1,,1,40,1,,1,0,15000,2,0,3
504741,1,2,1,,1,20,2,15,2,,14000,2,0,1
504741,1,1,1,,2,40,1,,2,,20000,2,0,2
504751,1,1,1,,2,40,1,,2,,25000,2,0,3
504758,1,1,1,,5,36,2,14,1,5,22000,2,0,1
504772,1,1,1,,5,45,2,6,2,,80000,2,0,1
504772,1,1,1,,7,30,1,,2,,25000,2,0,2
504777,1,1,1,,1,40,1,,2,,18000,2,0,1
504777,1,1,1,,4,40,1,,2,,15000,2,0,3
504781,1,1,1,,5,43,2,10,2,,25000,2,0,1
504782,1,1,1,,5,40,1,,2,,18000,2,0,1
504786,1,1,1,,3,40,1,,2,,17000,2,0,1
504786,1,1,1,,2,40,1,,2,,17000,2,0,2
504791,1,1,1,,2,40,1,,2,,22000,2,0,1
504792,1,1,1,,6,38,1,,2,,30000,2,0,1
504792,1,2,1,,6,19,1,,2,,17000,2,0,2
504798,1,1,1,,5,40,1,,2,,30000,2,0,1
504805,1,1,1,,2,40,1,,2,,18000,2,0,3
504805,1,1,1,,1,40,1,,2,,18000,2,0,4
504805,1,1,1,,2,40,1,,2,,18000,2,0,5
504805,1,1,1,,1,40,1,,2,,15000,2,0,6
504808,1,1,1,,4,38,1,,2,,24000,2,0,1
504808,1,1,1,,2,40,1,,2,,20000,2,0,2
504811,1,1,1,,6,40,1,,2,,19000,2,0,3
504811,1,1,1,,1,40,1,,2,,18000,2,0,4
504872,1,1,1,,2,40,1,,1,1,20000,2,0,3
504872,1,1,1,,3,40,2,3,1,2,18000,2,0,4
504872,1,1,1,,3,40,1,,1,2,18000,2,0,5
504886,1,1,1,,2,40,1,,1,0,28000,2,0,1
504886,1,1,1,,2,45,2,6,2,,36000,2,0,2
504889,1,1,1,,6,47,2,6,2,,65000,1,225,1
504891,1,1,1,,3,45,1,,1,5,24000,2,0,1
504891,1,1,1,,2,46,2,10,2,,13000,2,0,3
504893,1,1,1,,7,30,1,,2,,25000,2,0,1
504895,1,1,1,,3,40,1,,1,0,20000,2,0,2
504902,1,1,1,,2,45,1,,2,,25000,2,0,1
504902,1,2,1,,2,20,1,,2,,10000,2,0,2
504913,1,1,1,,5,40,2,3,2,,25000,2,0,1
504916,1,1,2,3,6,40,1,,2,,7500,2,0,1
504916,1,1,2,11,3,40,1,,2,,18000,2,0,4
504916,1,1,2,11,3,40,1,,2,,18000,2,0,5
504921,1,1,1,,6,40,1,,1,5,28000,2,0,1
504921,1,1,1,,2,31,1,,2,,25000,2,0,2
504922,1,1,1,,6,50,2,4,1,6,68000,1,2200,1
504922,1,1,1,,7,36,1,,2,,30000,2,0,2
504924,1,2,2,3,1,15,1,,2,,1000,2,0,2
504925,1,1,1,,5,40,1,,2,,18000,2,0,1
504925,1,1,1,,5,40,1,,2,,24000,2,0,3
504927,1,1,2,10,1,40,1,,2,,16000,2,0,1
504937,1,1,1,,5,40,2,10,2,,25000,1,1000,1
504937,1,1,2,2,2,,1,,2,,1200,2,0,2
504943,1,1,1,,1,48,2,30,2,,18000,2,0,1
504944,1,1,1,,6,48,2,4,1,8,26000,1,2000,1
504944,1,1,1,,7,36,2,6,2,,25000,1,1500,2
504946,1,1,1,,6,50,2,15,2,,50000,2,0,1
504956,1,1,1,,4,45,2,7,1,5,20000,2,0,1
504956,1,1,1,,3,40,2,21,2,,20000,2,0,2
504959,1,1,2,11,7,48,1,,1,8,45000,1,,1
504959,1,2,2,11,6,30,1,,1,10,17000,2,0,2
504965,1,1,1,,3,40,2,4,2,,15000,2,0,3
504983,1,1,1,,7,36,1,,2,,35000,2,0,1
504983,1,1,1,,1,45,1,,2,,23000,2,0,2
504986,1,1,1,,6,48,2,5,2,,35000,1,3000,1
504988,1,1,1,,2,40,1,,1,3,30000,2,0,3
504992,1,1,1,,7,38,1,,1,1,53000,2,0,1
504996,1,1,1,,3,40,1,,2,,21000,2,0,4
505003,1,1,1,,2,50,1,,1,3,21000,2,0,3
505008,1,1,1,,6,42,2,7,1,2,29000,2,0,1
505008,1,1,2,6,7,36,1,,2,,15000,2,0,2
505018,1,1,1,,5,40,1,,2,,26000,2,0,1
505018,1,1,1,,5,48,2,30,1,8,22000,2,0,3
505045,1,1,1,,7,40,1,,2,,60000,2,0,1
505059,1,1,1,,7,40,1,,1,5,24000,2,0,1
505059,1,1,1,,3,40,1,,1,5,21000,2,0,4
505071,1,1,1,,7,38,1,,2,,55000,1,3000,1
505072,1,2,3,,1,20,1,,2,,5000,2,0,1
505072,1,2,3,,1,10,1,,2,,3000,2,0,2
505084,1,1,1,,6,40,1,,2,,35000,2,0,1
505084,1,1,1,,3,40,1,,2,,18000,2,0,3
505084,1,1,1,,4,40,1,,2,,26000,2,0,5
505088,1,1,1,,2,40,1,,1,0,22000,2,0,1
505088,1,1,1,,2,40,1,,1,0,23000,2,0,2
505094,1,1,1,,7,18,1,,1,0,24700,2,0,2
505105,1,1,1,,1,32,2,7,2,,17600,2,0,1
505117,1,2,1,,1,30,1,,2,,9000,2,0,3
505119,1,1,2,7,7,40,1,,2,,20000,2,0,1
505119,1,1,1,,7,35,1,,2,,27000,2,0,2
505122,1,1,1,,6,40,1,,2,,24000,2,0,1
505148,1,1,1,,7,36,2,5,1,2,24000,2,0,2
505155,1,1,1,,6,38,2,5,1,1,30000,1,1100,1
505155,1,2,2,9,3,25,1,,1,0,9000,2,0,2
505176,1,1,1,,2,40,1,,1,3,16000,2,0,3
505199,1,1,1,,7,40,2,2,2,,26000,2,0,1
505199,1,1,1,,4,40,1,,2,,24000,2,0,2
505202,1,1,1,,7,44,1,,2,,28000,2,0,2
505202,1,2,1,,2,20,1,,2,,10000,2,0,3
505204,1,1,1,,3,40,1,,2,,27000,2,0,1
505210,1,1,1,,1,36,1,,1,6,20000,2,0,1
505210,1,1,1,,2,40,1,,1,20,30000,2,0,2
505214,1,1,2,5,7,10,1,,2,,7000,2,0,3
505217,1,1,1,,7,36,2,5,1,0,40000,2,0,1
505219,1,1,1,,3,40,1,,2,,22000,2,0,1
505219,1,2,1,,3,20,1,,2,,11000,2,0,3
505219,1,2,1,,7,20,1,,2,,8500,2,0,4
505220,1,1,1,,3,40,1,,2,,22000,2,0,3
505222,1,1,1,,2,40,1,,1,1,21000,2,0,3
505226,1,1,1,,4,40,1,,2,,18000,2,0,3
505228,1,1,1,,7,28,1,,2,,25000,2,0,1
505228,1,1,1,,7,38,1,,1,0,30000,2,0,2
505233,1,1,1,,7,40,1,,2,,32000,2,0,1
505236,1,1,1,,4,40,2,2,2,,23000,2,0,3
505236,1,1,1,,2,40,1,,2,,22000,2,0,4
505240,1,1,1,,3,40,1,,1,2,26000,2,0,1
505243,1,1,1,,7,36,2,20,2,,44000,2,0,1
505243,1,1,1,,2,35,2,10,2,,21000,2,0,3
505245,1,1,1,,1,44,1,,2,,20000,2,0,4
505247,1,1,1,,1,40,1,,2,,22000,2,0,1
505247,1,1,1,,2,40,1,,2,,20000,2,0,2
505248,1,1,1,,7,36,1,,2,,30000,2,0,1
505256,1,1,1,,2,40,1,,2,,20000,2,0,1
505256,1,2,1,,2,24,1,,2,,15000,2,0,2
505256,1,1,1,,2,40,1,,2,,18000,2,0,3
505257,1,1,1,,1,36,1,,2,,20000,2,0,1
505257,1,1,1,,2,40,1,,2,,15000,2,0,2
505257,1,1,1,,2,40,1,,2,,14000,2,0,3
505257,1,1,2,6,2,45,1,,2,,7000,2,0,4
505266,1,1,1,,7,36,1,,2,,30000,2,0,3
505266,1,1,1,,2,40,1,,2,,20000,2,0,4
505267,1,1,1,,2,40,1,,2,,18000,2,0,1
505273,1,2,1,,4,30,1,,2,,20000,2,0,1
505273,1,1,1,,2,60,1,,2,,20000,2,0,2
505273,1,1,1,,2,40,1,,2,,25000,2,0,4
505278,1,1,1,,5,50,2,20,1,10,43000,2,0,1
505280,1,1,1,,7,36,2,10,2,,28000,2,0,1
505283,1,1,2,5,5,36,1,,2,,6000,2,0,3
505285,1,1,1,,3,44,2,15,1,7,30000,1,1200,3
505297,1,1,1,,2,40,2,10,2,,23000,2,0,3
505297,1,1,1,,1,40,2,8,2,,15000,2,0,4
505299,1,2,1,,2,25,2,10,1,0,10000,2,0,2
505299,1,1,2,8,1,45,1,,1,6,10000,2,0,3
505300,1,1,1,,1,40,2,30,2,,19000,2,0,2
505300,1,1,1,,2,45,1,,1,4,19000,2,0,3
505302,2,2,1,,7,20,1,,2,,40000,2,0,1
505302,1,1,2,3,7,36,1,,2,,6000,2,0,3
505307,1,1,1,,3,40,1,,2,,19500,2,0,3
505320,1,1,1,,7,36,2,10,2,,28000,2,0,2
505323,1,1,1,,2,26,1,,2,,10000,2,0,1
505323,1,1,2,3,6,40,1,,2,,5000,2,0,3
505323,1,1,2,9,1,35,1,,2,,9000,2,0,3
505327,1,1,1,,3,60,1,,2,,35000,2,0,3
505333,1,1,1,,2,40,2,10,2,,21000,2,0,4
505334,1,1,1,,2,40,1,,1,1,20000,2,0,2
505341,1,1,1,,2,40,2,10,1,0,21000,2,0,2
505342,1,1,1,,2,45,2,5,1,2,20000,2,0,2
505358,1,1,1,,7,36,1,,2,,23000,1,200,1
505358,1,1,1,,7,36,1,,2,,26000,1,200,2
505362,1,1,1,,7,25,1,,2,,29000,2,0,1
505363,1,1,1,,7,32,1,,1,1,42000,2,0,1
505366,1,1,1,,2,40,1,,2,,18000,2,0,2
505371,1,1,1,,7,37,2,15,1,1,23000,1,2000,1
505371,1,1,1,,5,40,2,10,2,,20000,2,0,2
505378,1,1,1,,2,40,1,,2,,20000,2,0,1
505378,1,1,1,,3,40,1,,1,2,27000,2,0,2
505381,1,1,2,8,7,30,1,,2,,20000,2,0,1
505381,1,1,1,,7,36,1,,2,,30000,2,0,2
505385,1,1,1,,3,40,1,,2,,22000,2,0,1
505385,1,1,1,,1,40,1,,1,10,20000,2,0,2
505390,1,1,1,,6,50,2,12,1,3,41500,2,0,1
505390,1,1,1,,6,25,1,,1,0,30000,2,0,2
505391,1,1,1,,7,18,1,,2,,29000,2,0,2
505393,1,1,1,,3,35,1,,2,,16000,2,0,2
505396,1,1,1,,5,40,2,30,1,4,43000,2,0,4
505398,1,1,1,,2,40,1,,2,,21000,2,0,2
505406,1,1,1,,7,37,2,10,1,1,26000,2,0,1
505408,1,1,1,,3,40,1,,2,,15000,2,0,2
505409,1,1,1,,5,42,1,,1,2,40000,2,0,1
505414,1,1,1,,3,50,2,10,1,10,48000,2,0,3
505414,1,1,1,,5,40,1,,1,0,25000,2,0,4
505417,1,1,2,3,2,40,1,,2,,4000,2,0,1
505420,1,1,1,,1,40,2,20,2,,21500,1,1200,3
505421,1,2,2,10,4,25,1,,1,5,8000,2,0,1
505424,1,1,1,,7,38,1,,1,1,31000,2,0,1
505424,1,2,1,,1,20,1,,2,,12000,2,0,2
505425,1,1,2,8,7,36,1,,1,2,18500,2,0,1
505430,1,1,1,,7,36,1,,2,,25000,2,0,1
505436,1,1,1,,4,44,2,5,1,6,40000,2,0,1
505436,1,1,1,,5,38,1,,1,1,42000,2,0,2
505439,1,1,1,,6,40,1,,1,0,28000,2,0,1
505452,1,1,1,,4,41,1,,1,1,25500,2,0,1
505452,1,1,1,,4,44,2,15,1,4,26000,2,0,2
505453,1,1,1,,7,36,1,,2,,23000,2,0,1
505462,1,1,1,,4,32,1,,1,0,21000,2,0,3
505462,2,1,2,1,6,48,1,,2,,,2,0,4
505463,1,1,1,,5,40,1,,1,2,27000,2,0,2
505467,1,1,1,,7,36,2,4,2,,20000,2,0,1
505470,1,1,1,,4,36,1,,2,,10000,2,0,2
505471,1,1,1,,5,48,2,11,2,,36000,2,0,1
505476,1,1,1,,2,40,2,10,1,1,22500,2,0,2
505477,1,1,1,,6,39,1,,2,,50000,2,0,1
505477,1,1,1,,6,39,2,30,2,,25000,2,0,2
505478,1,1,1,,7,36,2,10,2,,30000,2,0,1
505478,1,1,1,,2,40,2,20,2,,16000,2,0,2
505480,1,1,1,,5,40,2,30,2,,30000,2,0,1
505480,1,1,1,,2,40,1,,2,,20000,2,0,3
505482,1,1,1,,1,40,2,15,1,8,42000,2,0,1
505488,1,1,1,,5,39,1,,2,,35000,2,0,1
505489,1,1,1,,5,50,1,,2,,60000,2,0,1
505491,1,1,1,,5,40,1,,2,,25000,2,0,3
505498,1,1,1,,7,36,1,,2,,34000,2,0,3
505508,1,1,1,,2,40,1,,1,6,24000,2,0,1
505508,1,1,1,,3,40,1,,2,,12000,2,0,2
505510,1,1,1,,7,40,1,,2,,38000,2,0,1
505510,1,1,1,,7,40,1,,2,,30000,2,0,2
505515,1,2,1,,1,18,1,,1,0,18000,2,0,1
505516,1,1,1,,7,36,1,,1,7,27000,2,0,1
505516,1,1,1,,3,48,1,,2,,24000,2,0,2
505516,1,2,2,5,6,24,1,,2,,4800,2,0,3
505517,1,1,1,,5,48,1,,1,10,28000,2,0,1
505517,1,1,1,,7,24,1,,2,,24000,2,0,2
505518,1,1,1,,6,36,2,10,1,0,30000,2,0,1
505518,1,1,1,,2,40,1,,1,1,18000,2,0,2
505522,1,1,1,,3,36,1,,2,,18000,2,0,2
505523,1,1,2,2,5,40,1,,2,,4000,2,0,1
505529,1,1,1,,7,60,1,,2,,20000,2,0,1
505533,1,1,1,,3,40,1,,2,,31000,2,0,1
505534,1,1,1,,5,40,1,,2,,31200,2,0,1
505537,1,1,1,,5,40,1,,2,,27600,2,0,1
505537,1,1,1,,3,40,1,,2,,22000,2,0,2
505543,1,1,1,,3,36,1,,2,,38300,2,0,1
505546,1,1,1,,3,36,1,,2,,19000,2,0,2
505549,1,1,1,,3,40,1,,2,,46000,2,0,1
505555,1,1,1,,3,40,1,,2,,18000,2,0,2
505556,1,1,1,,3,36,1,,2,,30680,2,0,2
505557,1,1,1,,2,40,1,,2,,35600,2,0,1
505557,1,1,2,6,2,36,1,,2,,10800,2,0,3
505558,1,1,1,,7,36,1,,2,,14600,2,0,1
505566,1,2,1,,2,30,1,,2,,10700,2,0,3
505574,1,1,1,,4,40,1,,2,,28000,2,0,1
505576,1,2,1,,1,30,1,,2,,9100,2,0,2
505578,1,1,1,,2,36,1,,2,,22100,2,0,3
505581,1,1,1,,5,40,1,,2,,31000,2,0,1
505581,1,1,2,4,2,40,1,,1,3,5200,2,0,2
505594,1,1,1,,3,40,1,,1,3,38700,1,,1
505601,1,1,1,,6,40,1,,2,,28800,2,0,1
505601,1,1,1,,6,36,1,,1,5,28000,2,0,2
505602,1,1,1,,7,36,1,,2,,28300,2,0,1
505606,1,1,1,,7,36,1,,2,,46000,2,0,1
505606,1,1,1,,7,36,1,,1,4,26800,2,0,2
505612,1,1,1,,3,38,1,,2,,25000,2,0,1
505612,1,1,1,,5,36,1,,2,,20000,2,0,2
505631,1,1,1,,3,40,1,,1,1,23000,2,0,1
505641,1,1,1,,7,55,1,,1,10,35000,2,0,1
505655,1,1,1,,5,40,1,,2,,25600,2,0,3
505658,1,1,1,,5,40,1,,2,,41600,2,0,1
505659,1,1,1,,4,40,1,,2,,40600,2,0,1
505659,1,1,1,,5,40,1,,2,,33400,2,0,2
505659,1,1,1,,5,40,1,,2,,22400,2,0,3
505665,1,2,1,,4,25,1,,2,,15600,2,0,2
505666,1,1,1,,5,40,1,,2,,36000,2,0,1
505672,1,1,1,,5,35,1,,2,,24600,2,0,2
505673,1,1,1,,5,40,1,,1,4,33800,2,0,1
505673,1,1,1,,4,40,1,,2,,36000,2,0,2
505673,1,1,1,,3,40,1,,1,4,20800,2,0,3
505675,1,1,1,,1,40,1,,2,,36800,2,0,1
505675,1,2,1,,5,20,1,,2,,16200,2,0,2
505675,1,1,1,,4,40,1,,1,0,16600,2,0,3
505676,1,1,1,,5,40,1,,2,,27600,2,0,2
505677,1,1,1,,5,40,1,,2,,94000,1,,1
505682,1,1,1,,2,40,1,,2,,28600,2,0,1
505682,1,1,1,,3,40,1,,2,,31000,2,0,2
505692,1,1,1,,5,45,1,,1,5,24000,2,0,1
505704,1,1,1,,5,45,1,,1,5,24000,2,0,1
505704,1,2,1,,5,32,1,,1,8,24000,2,0,2
505704,1,1,1,,5,42,1,,1,2,24000,2,0,3
505704,1,2,1,,6,32,1,,2,,15000,2,0,4
505709,1,1,1,,3,45,1,,1,5,26000,2,0,1
505709,1,1,1,,7,40,1,,2,,30000,2,0,2
505710,1,1,1,,3,40,1,,2,,24000,2,0,1
505714,1,1,1,,4,38,1,,2,,20000,2,0,2
505716,1,1,1,,2,40,1,,2,,28000,2,0,1
505716,1,1,1,,3,40,1,,2,,30000,2,0,2
505723,1,1,1,,7,40,1,,2,,28000,2,0,2
505724,1,1,1,,3,40,1,,2,,26000,2,0,1
505724,1,1,1,,5,30,1,,2,,20000,2,0,2
505734,1,1,2,5,2,40,1,,1,3,19000,2,0,2
505749,1,1,1,,7,27,1,,2,,34000,2,0,1
505754,1,1,1,,3,40,1,,2,,20000,2,0,2
505754,1,1,1,,2,40,1,,2,,20800,2,0,3
505766,1,1,1,,7,45,2,8,1,6,33000,2,0,1
505768,1,1,1,,2,45,2,5,1,3,27000,2,0,1
505768,1,2,1,,1,20,1,,2,,11000,2,0,2
505768,2,1,2,1,5,40,1,,2,,1600,2,0,3
505770,1,1,1,,1,40,1,,2,,24000,2,0,3
505774,1,1,1,,2,45,1,,2,,36000,2,0,3
505785,1,1,1,,6,40,2,7,1,3,44700,1,1480,1
505787,1,1,1,,6,40,1,,1,4,25000,2,0,1
505787,1,1,1,,4,40,1,,1,4,20000,2,0,2
505798,1,2,1,,1,23,1,,2,,14000,2,0,2
505803,1,1,1,,3,45,2,10,1,5,40000,2,0,1
505803,1,1,2,9,7,24,1,,2,,15000,2,0,2
505805,1,1,1,,2,60,2,20,1,20,20000,2,0,2
505806,1,1,1,,2,40,1,,2,,24000,2,0,2
505815,1,1,1,,3,40,1,,2,,20000,2,0,2
505816,1,1,1,,4,40,1,,2,,23000,1,120,1
505816,1,1,1,,2,40,1,,2,,22000,2,0,2
505817,1,1,1,,5,40,1,,2,,24000,2,0,1
505817,1,1,1,,2,40,1,,2,,17000,2,0,3
505818,1,1,1,,5,40,1,,2,,28000,1,1050,1
505818,1,1,1,,7,36,1,,2,,17500,2,0,2
505819,1,1,1,,2,40,2,7,2,,22000,2,0,3
505819,1,1,1,,2,40,1,,2,,22000,2,0,4
505820,1,1,1,,1,40,1,,2,,18000,2,0,1
505820,1,1,1,,2,40,1,,2,,18000,2,0,2
505826,1,1,1,,7,36,1,,2,,22000,2,0,1
505826,1,1,1,,7,36,1,,1,2,20000,2,0,2
505830,1,1,1,,4,40,2,15,1,3,20000,2,0,1
505830,1,1,2,3,3,40,1,,2,,14000,2,0,2
505834,1,1,1,,7,45,2,32,2,,45000,2,0,1
505834,1,2,1,,1,22,1,,2,,14000,2,0,2
505836,1,1,1,,6,40,2,10,2,,40000,2,0,1
505836,1,1,1,,6,30,1,,2,,32000,2,0,2
505836,1,1,1,,6,50,1,,2,,32000,1,1000,3
505839,1,1,1,,3,40,1,,1,3,22000,2,0,1
505839,1,1,1,,4,38,1,,1,5,23000,2,0,2
505842,1,1,1,,2,38,2,14,2,,17000,2,0,2
505849,1,1,1,,1,40,1,,2,,24000,2,0,3
505849,1,1,1,,2,40,1,,2,,28000,2,0,4
505850,1,1,1,,6,50,2,15,1,4,50000,1,,2
505859,1,1,1,,6,40,2,10,1,1,38000,2,0,1
505860,1,1,1,,2,45,2,15,1,5,28000,2,0,1
505860,1,1,1,,2,40,1,,2,,27000,2,0,2
505862,1,2,1,,3,25,2,15,1,2,20000,2,0,2
505863,1,1,1,,7,36,2,20,1,0,18000,2,0,1
505865,1,1,1,,3,40,2,5,1,0,28000,2,0,1
505868,1,1,1,,6,40,1,,1,2,20000,2,0,2
505869,1,1,1,,5,40,1,,1,2,20000,2,0,1
505870,1,1,1,,2,55,1,,2,,85000,2,0,1
505871,1,1,1,,3,38,1,,2,,19000,2,0,1
505871,1,1,1,,6,40,1,,2,,50000,1,2500,3
505872,1,1,1,,6,48,2,6,1,9,40000,2,0,1
505872,1,1,2,3,6,40,1,,2,,33000,2,0,2
505873,1,1,1,,7,50,1,,2,,20000,2,0,1
505873,1,1,1,,7,20,1,,2,,30000,2,0,2
505875,1,1,1,,2,50,1,,2,,60000,2,0,1
505875,1,2,2,3,3,20,1,,2,,5000,2,0,2
505881,1,1,1,,2,40,1,,1,1,17400,2,0,3
505881,1,1,1,,2,40,1,,1,0,17100,2,0,4
505885,1,1,1,,7,39,1,,2,,21000,2,0,2
505887,1,1,1,,2,40,1,,2,,18000,2,0,4
505889,1,1,1,,4,36,1,,2,,25000,2,0,1
505889,1,1,1,,4,37,1,,2,,20000,2,0,2
505892,1,1,1,,5,39,1,,2,,52000,1,12000,1
505892,1,2,1,,5,8,1,,2,,3900,2,0,2
505896,1,1,1,,4,40,2,7,2,,35000,2,0,1
505896,1,1,2,6,5,40,1,,2,,9000,2,0,2
505911,1,1,1,,6,45,1,,1,5,50000,2,0,1
505911,1,1,1,,5,44,2,2,1,2,30000,2,0,2
505913,1,1,1,,1,40,1,,2,,30000,2,0,2
505914,1,1,1,,3,40,1,,2,,31500,2,0,1
505914,1,1,1,,7,40,2,5,2,,23500,2,0,2
505920,1,1,1,,5,40,2,5,1,1,31000,1,1100,1
505920,1,1,1,,2,40,2,4,2,,30000,2,0,2
505924,1,1,1,,4,40,1,,2,,37000,2,0,1
505924,1,2,1,,1,20,1,,2,,16200,2,0,2
505925,1,1,1,,7,40,1,,1,4,32800,2,0,1
505934,1,1,2,9,6,38,1,,1,3,13500,1,30,1
505934,2,2,2,3,6,20,1,,1,2,4000,1,,1
505943,1,1,1,,2,40,1,,1,4,29000,2,0,1
505947,1,1,1,,7,36,2,5,2,,21000,1,,1
505949,1,1,1,,1,40,1,,2,,22000,2,0,1
505949,1,1,2,7,5,38,1,,1,2,15000,2,0,2
505949,2,1,2,5,7,36,2,6,1,1,9000,2,0,2
505956,1,1,1,,7,36,2,7,2,,27000,1,1500,1
505956,1,1,1,,6,40,2,3,2,,37000,1,2000,2
505959,1,1,1,,6,40,1,,1,1,28000,1,2600,1
505960,1,1,2,8,2,40,1,,1,0,32000,2,0,1
505970,1,1,1,,5,36,1,,2,,25500,2,0,2
505978,1,1,1,,2,40,2,10,2,,23000,2,0,1
505982,1,1,1,,6,45,2,20,1,5,42000,2,0,1
505984,1,1,1,,7,36,2,4,1,0,30000,2,0,1
505984,1,1,1,,7,36,2,15,1,0,27000,2,0,2
505984,1,1,2,9,2,40,1,,2,,12000,2,0,3
505992,1,1,1,,2,40,2,15,2,,27000,2,0,1
506000,1,1,1,,2,40,2,15,2,,20000,2,0,2
