NQUEST,Y,CN,CD1,CD2,CD,C,S
508861,61864,36600,0,0,0,36600,25264
508866,33200,20400,0,0,0,20400,12800
508867,30289.848257,15600,0,600,600,16200,14089.848257
508869,67973.136985,33600,0,0,0,33600,34373.136985
508870,36835.461756,31200,14000,0,14000,45200,-8364.538244
508871,20358.687045,18000,0,500,500,18500,1858.6870449
508872,34462.230235,18000,0,500,500,18500,15962.230235
508873,27152,25200,0,0,0,25200,1952
508874,19464.062843,18000,0,0,0,18000,1464.062843
508876,18362.899316,16800,0,0,0,16800,1562.8993157
508877,26503.681822,16800,0,0,0,16800,9703.6818219
508878,31578.19146,27500,8000,0,8000,35500,-3921.80854
508879,33151.642894,23400,0,0,0,23400,9751.6428942
508880,9540,9120,0,0,0,9120,420
508881,22320,23400,0,1000,1000,24400,-2080
508883,27720,23000,0,0,0,23000,4720
508890,34044.045227,21600,0,0,0,21600,12444.045227
508892,37874,23400,0,2000,2000,25400,12474
508899,36045.957244,18000,0,0,0,18000,18045.957244
508905,27414.076787,15600,20300,0,20300,35900,-8485.923213
508906,25808.759707,25900,0,700,700,26600,-791.2402926
508908,14599.370206,17299.370206,1000,0,1000,18299.370206,-3700
508909,39165.793758,13800,0,1500,1500,15300,23865.793758
508912,43143.993399,27200,10000,0,10000,37200,5943.9933989
508915,44920.853462,33920.853462,0,0,0,33920.853462,11000
508918,37760,15100,0,0,0,15100,22660
508919,34030.241329,26600,0,0,0,26600,7430.2413293
508922,41668.219868,30600,0,400,400,31000,10668.219868
508923,47514.499917,41000,300,700,1000,42000,5514.4999168
508924,39510.802913,30000,22000,500,22500,52500,-12989.19709
508926,26851.799761,21200,0,0,0,21200,5651.7997614
508928,18300,16800,0,0,0,16800,1500
508929,45021.407427,38000,21000,500,21500,59500,-14478.59257
508932,45262,41400,4600,0,4600,46000,-738
508934,99120.965761,71200,0,0,0,71200,27920.965761
508937,15140,15600,0,0,0,15600,-460
508938,82024,39000,0,0,0,39000,43024
508940,11773.426027,14400,0,3000,3000,17400,-5626.573973
508941,23335,19800,0,0,0,19800,3535
508943,53937.567937,48800,0,1000,1000,49800,4137.5679368
508945,37440,32400,20000,3000,23000,55400,-17960
508947,22143.925689,20088,6000,0,6000,26088,-3944.074311
508948,89935.433105,51600,0,1500,1500,53100,36835.433105
508950,82777.006586,68190.908616,0,0,0,68190.908616,14586.09797
508951,29919.176168,30000,0,2500,2500,32500,-2580.823832
508953,38584,34000,0,0,0,34000,4584
508956,45258.62921,44400,17000,0,17000,61400,-16141.37079
508958,52057.349734,48800,0,0,0,48800,3257.3497344
508963,38680,18000,0,500,500,18500,20180
508964,39136.200926,31800,0,0,0,31800,7336.2009261
508970,65124.711942,32400,0,0,0,32400,32724.711942
508976,87438.551765,49300,0,2000,2000,51300,36138.551765
508978,37420,33600,0,1000,1000,34600,2820
508980,82908.908276,74800,0,0,0,74800,8108.9082759
508984,9360,12840,0,0,0,12840,-3480
508985,46000,33600,0,0,0,33600,12400
508989,0,24000,0,0,0,24000,-24000
508992,12000,18600,0,0,0,18600,-6600
508994,47050,40200,30000,0,30000,70200,-23150
508998,51704,40800,20000,0,20000,60800,-9096
508999,51236.380956,44400,0,0,0,44400,6836.3809565
509001,86720,63800,0,0,0,63800,22920
509003,76340,52800,12000,1000,13000,65800,10540
509004,32000,22620,0,0,0,22620,9380
509005,27044,37200,0,0,0,37200,-10156
509006,0,18000,0,0,0,18000,-18000
509009,37732,31200,0,1000,1000,32200,5532
509010,46900,54500,0,0,0,54500,-7600
509011,45196,51600,0,0,0,51600,-6404
509013,31420,31200,0,0,0,31200,220
509014,38930,20400,0,1600,1600,22000,16930
509017,94960,67500,0,1500,1500,69000,25960
509018,32334,34800,30000,0,30000,64800,-32466
509023,3141.6844612,15053.684461,0,0,0,15053.684461,-11912
509024,12650,9000,0,0,0,9000,3650
509025,30176,20400,0,0,0,20400,9776
509026,2400,14400,0,0,0,14400,-12000
509028,75794,21600,0,0,0,21600,54194
509029,41440,33600,0,0,0,33600,7840
509033,18200,9600,0,0,0,9600,8600
509036,8338,10800,0,0,0,10800,-2462
509039,89573.460636,27600,0,0,0,27600,61973.460636
509041,27664,16800,0,0,0,16800,10864
509043,22487.84,16800,0,0,0,16800,5687.84
509044,28000,15600,0,0,0,15600,12400
509045,40352,36000,0,0,0,36000,4352
509050,7000,6600,0,0,0,6600,400
509051,14300,13200,0,0,0,13200,1100
509053,47580,28800,0,0,0,28800,18780
509054,28250,22800,0,0,0,22800,5450
509055,17349.345682,16400,0,0,0,16400,949.34568153
509057,20000,18840,0,1000,1000,19840,160
509058,42776,44200,0,0,0,44200,-1424
509060,9200.4432899,9840,0,0,0,9840,-639.5567101
509064,28863.056033,22800,0,2000,2000,24800,4063.0560327
509068,29013.2,20400,0,0,0,20400,8613.2
509069,23560,24000,18000,0,18000,42000,-18440
509071,37100,36000,0,0,0,36000,1100
509073,53411.757711,18000,0,1000,1000,19000,34411.757711
509074,35070,33600,5000,0,5000,38600,-3530
509076,22022,22200,0,0,0,22200,-178
509077,10400,13200,0,700,700,13900,-3500
509078,22079.283241,13800,0,0,0,13800,8279.2832409
509079,23100,18000,0,0,0,18000,5100
509081,17736.542851,13200,0,0,0,13200,4536.5428507
509082,13300,10200,0,0,0,10200,3100
509083,26358.216103,17400,0,0,0,17400,8958.2161031
509084,17421.871856,16800,0,0,0,16800,621.87185614
509085,33250,27600,0,0,0,27600,5650
509086,32880,24000,14000,0,14000,38000,-5120
509087,31704,20400,0,1000,1000,21400,10304
509088,56833.565867,21000,0,1500,1500,22500,34333.565867
509089,20200,20200,0,0,0,20200,0
509091,57768,51300,0,2000,2000,53300,4468
509092,33490,25428,0,0,0,25428,8062
509093,57580,40700,0,0,0,40700,16880
509094,24500,14400,0,0,0,14400,10100
509095,33092.815415,27600,0,0,0,27600,5492.8154153
509096,30693.676645,20400,0,0,0,20400,10293.676645
509097,36406.226597,34800,0,1000,1000,35800,606.22659732
509100,24090,18600,0,0,0,18600,5490
509101,9300,10100,0,0,0,10100,-800
509103,14189.2,18600,0,500,500,19100,-4910.8
509104,44400,40800,0,0,0,40800,3600
509105,59364.67599,22800,0,0,0,22800,36564.67599
509106,23100,19200,0,0,0,19200,3900
509107,104540,75900,0,10000,10000,85900,18640
509108,0,22800,0,0,0,22800,-22800
509109,22670,22800,0,0,0,22800,-130
509110,31600,24600,0,0,0,24600,7000
509111,36805.763712,23200,2200,0,2200,25400,11405.763712
509113,38840,30000,0,1000,1000,31000,7840
509114,83700,38400,0,1500,1500,39900,43800
509115,31040,25200,0,1000,1000,26200,4840
509116,45700,37200,0,500,500,37700,8000
509117,22500,19800,0,0,0,19800,2700
509118,29800,24000,0,0,0,24000,5800
509119,58809.288216,36000,0,1500,1500,37500,21309.288216
509120,29000,21000,0,0,0,21000,8000
509121,20000,36000,0,300,300,36300,-16300
509123,35250,27600,0,0,0,27600,7650
509124,0,15600,0,0,0,15600,-15600
509125,28164.975515,26400,0,0,0,26400,1764.9755154
509126,34176,27600,0,0,0,27600,6576
509127,74326.046499,40800,0,0,0,40800,33526.046499
509128,56000,36000,0,0,0,36000,20000
509130,19890,17400,0,0,0,17400,2490
509131,34440,27600,0,500,500,28100,6340
509132,33600,21600,0,0,0,21600,12000
509134,26220,26400,0,0,0,26400,-180
509138,37375.160935,25650,0,0,0,25650,11725.160935
509139,32464,28800,0,0,0,28800,3664
509140,16600,15600,0,0,0,15600,1000
509142,71983.415681,31200,0,0,0,31200,40783.415681
509144,14940,13200,0,0,0,13200,1740
509162,20400,19200,0,0,0,19200,1200
509163,25000,27600,0,0,0,27600,-2600
509164,25500,22800,0,1000,1000,23800,1700
509166,24000,30000,0,0,0,30000,-6000
509167,48000,35400,0,0,0,35400,12600
509170,46900,33600,0,0,0,33600,13300
509172,37332,37200,0,0,0,37200,132
509175,0,14400,0,0,0,14400,-14400
509184,30200.232147,24000,0,0,0,24000,6200.2321474
509193,21022,24000,6500,6000,12500,36500,-15478
509194,40091.478153,25200,0,0,0,25200,14891.478153
509197,30466.362947,25200,0,0,0,25200,5266.3629469
509199,11400,8400,0,0,0,8400,3000
509200,34812.628682,21600,0,0,0,21600,13212.628682
509201,46857.815256,36200,15000,0,15000,51200,-4342.184744
509202,49011.861386,12000,0,0,0,12000,37011.861386
509203,22400,14400,0,0,0,14400,8000
509207,20400,12000,0,0,0,12000,8400
509224,60918.975314,28800,0,0,0,28800,32118.975314
509229,21747.314448,23400,0,0,0,23400,-1652.685552
509231,25726.990592,15000,0,0,0,15000,10726.990592
509233,21500,15000,0,0,0,15000,6500
509238,13000,10200,0,0,0,10200,2800
509241,28882.192606,22800,0,0,0,22800,6082.1926058
509252,91921.149256,45600,0,800,800,46400,45521.149256
509256,22800,19200,0,0,0,19200,3600
509257,35200,14400,0,0,0,14400,20800
509258,23664,19584,0,0,0,19584,4080
509259,29600,25200,0,0,0,25200,4400
509260,0,11532,0,0,0,11532,-11532
509263,20000,28800,0,0,0,28800,-8800
509264,30832,30300,0,2000,2000,32300,-1468
509265,31000,27600,0,1000,1000,28600,2400
509266,29220,15600,29000,0,29000,44600,-15380
509267,25290.662814,25200,0,1000,1000,26200,-909.337186
509268,24044,19200,0,500,500,19700,4344
509269,13000,17400,0,0,0,17400,-4400
509270,0,10200,0,0,0,10200,-10200
509272,50396,36000,0,0,0,36000,14396
509273,39900,24000,0,0,0,24000,15900
509274,32264,26400,0,0,0,26400,5864
509276,34080,27600,0,0,0,27600,6480
509277,83852,30000,0,0,0,30000,53852
509280,14700,13800,0,0,0,13800,900
509281,25000,25200,0,0,0,25200,-200
509283,15300,14400,0,0,0,14400,900
509284,38400,32400,0,0,0,32400,6000
509285,16900,21600,0,0,0,21600,-4700
509286,32464,25200,0,2000,2000,27200,5264
509287,26132,27600,0,0,0,27600,-1468
509288,0,15600,0,0,0,15600,-15600
509298,28800,26400,0,0,0,26400,2400
509303,0,18180,0,0,0,18180,-18180
509309,0,16800,0,0,0,16800,-16800
509313,46000,26400,0,0,0,26400,19600
509316,7200,27600,0,0,0,27600,-20400
509318,56508,25200,0,0,0,25200,31308
509320,23000,28020,0,0,0,28020,-5020
509322,29800,31200,0,0,0,31200,-1400
509330,40745.402865,39600,0,0,0,39600,1145.4028649
509338,26132,27600,0,0,0,27600,-1468
509347,24264,27000,0,0,0,27000,-2736
509349,31000,27600,0,0,0,27600,3400
509357,23000,27432,0,0,0,27432,-4432
509358,25132,30000,0,0,0,30000,-4868
509366,31000,24000,0,0,0,24000,7000
509371,28517.550731,22800,0,0,0,22800,5717.5507312
509372,55660,42000,0,0,0,42000,13660
509373,50200,37200,0,300,300,37500,12700
509374,35620,32400,0,1000,1000,33400,2220
509375,42920,33600,0,1000,1000,34600,8320
509376,46880,37200,0,6500,6500,43700,3180
509377,68180,45600,0,1500,1500,47100,21080
509378,47400.410882,24900,0,0,0,24900,22500.410882
509379,24488.384113,19499.17463,0,0,0,19499.17463,4989.2094828
509380,56760,45600,12000,1000,13000,58600,-1840
509381,12700,12000,0,0,0,12000,700
509382,0,15000,0,0,0,15000,-15000
509383,84612,30000,0,0,0,30000,54612
509384,31620,67200,0,2000,2000,69200,-37580
509385,28020,24000,0,2000,2000,26000,2020
509386,17000,20400,0,0,0,20400,-3400
509387,24968,21000,0,1000,1000,22000,2968
509388,27300,21000,0,0,0,21000,6300
509389,24220,22800,0,1200,1200,24000,220
509390,20000,18600,0,0,0,18600,1400
509391,47120,34800,0,2000,2000,36800,10320
509392,7400,9600,0,0,0,9600,-2200
509393,30528,33600,0,2500,2500,36100,-5572
509394,25440,25200,0,1000,1000,26200,-760
509395,25188,22800,0,0,0,22800,2388
509396,73120,51600,0,2000,2000,53600,19520
509397,29184.944853,33600,0,0,0,33600,-4415.055147
509398,15000,26400,0,0,0,26400,-11400
509406,6400,19200,0,0,0,19200,-12800
509446,33359.442185,40800,0,0,0,40800,-7440.557815
509452,48906.8871,21000,0,0,0,21000,27906.8871
509480,16800,19200,0,5000,5000,24200,-7400
509485,77880.46654,40800,25000,2000,27000,67800,10080.46654
509490,40189.562179,25200,0,0,0,25200,14989.562179
509495,54019.367764,31200,20000,0,20000,51200,2819.3677642
509496,31800,23400,0,450,450,23850,7950
509498,65500,30000,0,0,0,30000,35500
509504,13200,21600,0,0,0,21600,-8400
509507,20000,11400,0,0,0,11400,8600
509508,61100.147408,33600,10000,0,10000,43600,17500.147408
509509,17600,9600,0,0,0,9600,8000
509512,50217.517336,33600,0,0,0,33600,16617.517336
509516,15000,19800,0,0,0,19800,-4800
509519,68760,38400,0,2000,2000,40400,28360
509520,38994.591173,32774.591173,0,0,0,32774.591173,6220
509521,53872,45600,0,0,0,45600,8272
509522,73000,34800,0,3000,3000,37800,35200
509523,60480,42000,0,1000,1000,43000,17480
509524,33937.509062,28800,0,0,0,28800,5137.5090621
509525,33660,31600,0,0,0,31600,2060
509526,28076,26400,0,0,0,26400,1676
509527,18700,18000,0,0,0,18000,700
509528,10400,14400,0,0,0,14400,-4000
509529,17800,16800,0,0,0,16800,1000
509530,83835.004542,44400,0,700,700,45100,38735.004542
509531,26000,17400,0,0,0,17400,8600
509532,26000,27600,0,0,0,27600,-1600
509533,77600,54000,0,0,0,54000,23600
509534,24143.196763,15993.196763,0,0,0,15993.196763,8150
509535,26220,24000,0,5000,5000,29000,-2780
509536,41040,32400,0,0,0,32400,8640
509538,59400,43600,0,0,0,43600,15800
509539,21840,19800,0,1000,1000,20800,1040
509540,17400,18000,0,0,0,18000,-600
509541,33164,28800,0,5000,5000,33800,-636
509542,41900,34800,0,0,0,34800,7100
509543,51570,24600,0,5000,5000,29600,21970
509544,31640,27600,0,0,0,27600,4040
509545,60980,43200,0,11000,11000,54200,6780
509547,93570,71850,0,800,800,72650,20920
509550,86176,69000,45000,5000,50000,119000,-32824
509551,12800,18000,0,0,0,18000,-5200
509552,10000,17400,0,0,0,17400,-7400
509553,57660,36000,0,0,0,36000,21660
509554,20552.168233,30672.168233,0,0,0,30672.168233,-10120
509556,28700,24000,0,0,0,24000,4700
509557,68422.180501,36000,0,0,0,36000,32422.180501
509558,47776,33600,6000,1000,7000,40600,7176
509560,80394.373495,54000,0,0,0,54000,26394.373495
509562,22075.505227,20438.142249,0,0,0,20438.142249,1637.3629776
509564,58125.185765,35997.135409,0,0,0,35997.135409,22128.050356
509565,59627.746943,48000,0,0,0,48000,11627.746943
509575,53597.018992,31200,0,0,0,31200,22397.018992
509576,112431.91834,88000,0,0,0,88000,24431.918336
509578,74867.75842,51600,0,0,0,51600,23267.75842
509582,44933.414311,28800,0,0,0,28800,16133.414311
509585,30176,33600,0,0,0,33600,-3424
509586,9600,13200,0,0,0,13200,-3600
509587,39736.832614,33600,0,0,0,33600,6136.8326142
509588,27853.047132,27000,3100,0,3100,30100,-2246.952868
509590,95652.705925,72000,0,0,0,72000,23652.705925
509598,19544,24000,0,0,0,24000,-4456
509601,40460,28800,0,0,0,28800,11660
509611,23088,27600,0,0,0,27600,-4512
509614,20438.75864,21128.75864,0,0,0,21128.75864,-690
509616,8824.5752167,38400,0,0,0,38400,-29575.42478
509621,880,22200,0,7000,7000,29200,-28320
509627,39672,36000,0,1000,1000,37000,2672
509628,34260,27000,0,0,0,27000,7260
509631,34300,30000,0,0,0,30000,4300
509632,13100,12300,0,0,0,12300,800
509636,49200,25800,0,0,0,25800,23400
509637,8500,20400,0,0,0,20400,-11900
509638,14410,19488,0,0,0,19488,-5078
509639,9334,10200,0,0,0,10200,-866
509640,17900,15600,0,0,0,15600,2300
509641,12220,12000,0,0,0,12000,220
509642,29500,18210,0,0,0,18210,11290
509643,103784,58400,0,0,0,58400,45384
509648,43000,33000,0,0,0,33000,10000
509651,31660,22200,0,0,0,22200,9460
509652,41980,25200,12000,0,12000,37200,4780
509653,44604,33600,0,2000,2000,35600,9004
509654,20800,25200,0,500,500,25700,-4900
509655,36000,24180,9600,0,9600,33780,2220
509659,39530,30000,0,0,0,30000,9530
509660,37680,34800,0,0,0,34800,2880
509661,107200,67200,0,0,0,67200,40000
509663,29164,34800,4000,5000,9000,43800,-14636
509664,26178.517175,24000,0,0,0,24000,2178.5171753
509666,19510,18000,0,0,0,18000,1510
509669,52602,24250,0,1800,1800,26050,26552
509672,56640,36000,0,0,0,36000,20640
509676,14030.624,25800,6000,0,6000,31800,-17769.376
509679,35772,25200,0,0,0,25200,10572
509680,17984,18000,0,0,0,18000,-16
509681,9600,14400,0,0,0,14400,-4800
509682,29100,13440,0,0,0,13440,15660
509683,24858,14400,0,1000,1000,15400,9458
509684,56300,37200,0,0,0,37200,19100
509685,26167.730727,19200,0,0,0,19200,6967.7307274
509686,35779,28800,15000,0,15000,43800,-8021
509687,30694.529564,33600,0,0,0,33600,-2905.470436
509688,45283.518312,24000,0,0,0,24000,21283.518312
509689,23792,22200,0,0,0,22200,1592
509690,1509.3302102,8709.3302102,0,0,0,8709.3302102,-7200
509691,35732,27600,0,0,0,27600,8132
509692,45896,32400,0,0,0,32400,13496
509693,35150,25200,0,0,0,25200,9950
509694,0,16800,0,0,0,16800,-16800
509695,36620,20400,0,500,500,20900,15720
509696,28400,26400,0,0,0,26400,2000
509697,48308,19200,0,0,0,19200,29108
509698,61118,33600,0,0,0,33600,27518
509699,0,19680,0,0,0,19680,-19680
509700,33200,27600,0,0,0,27600,5600
509701,39236,28800,20000,0,20000,48800,-9564
509702,32200,21600,0,0,0,21600,10600
509703,29031,20400,0,0,0,20400,8631
509704,60102,28400,0,2500,2500,30900,29202
509705,24550,19200,0,0,0,19200,5350
509706,19828,27600,20000,10000,30000,57600,-37772
509707,34388,25200,30000,2000,32000,57200,-22812
509708,23000,30000,0,0,0,30000,-7000
509709,57368,32400,2000,0,2000,34400,22968
509710,29500,30000,0,0,0,30000,-500
509711,1496.7841889,13496.784189,0,0,0,13496.784189,-12000
509712,2449.8938673,8449.8938673,0,0,0,8449.8938673,-6000
509713,60592,32700,0,0,0,32700,27892
509714,70520,54000,15000,0,15000,69000,1520
509715,34120,30000,0,0,0,30000,4120
509716,18900,13200,0,0,0,13200,5700
509717,44568,31200,0,0,0,31200,13368
509718,66356,45000,0,1000,1000,46000,20356
509719,61812,26400,0,0,0,26400,35412
509720,11700,14400,0,0,0,14400,-2700
509721,76528,36000,0,0,0,36000,40528
509722,75401.498814,54500,0,0,0,54500,20901.498814
509723,40776,32400,0,0,0,32400,8376
509724,19800,19200,0,0,0,19200,600
509725,83140,48000,0,1000,1000,49000,34140
509726,34300,22800,0,0,0,22800,11500
509727,38200,22800,0,0,0,22800,15400
509728,34400,20400,0,0,0,20400,14000
509729,28160,11760,0,0,0,11760,16400
509732,22767.224843,31200,0,0,0,31200,-8432.775157
509734,94667.645582,44400,15000,2000,17000,61400,33267.645582
509735,17150,13200,0,0,0,13200,3950
509737,38600,27600,0,0,0,27600,11000
509738,86851.102005,28800,0,0,0,28800,58051.102005
509739,26500,25000,0,0,0,25000,1500
509740,46059.57007,20400,0,0,0,20400,25659.57007
509742,43067.097029,37200,18000,2000,20000,57200,-14132.90297
509754,40817.508054,27600,0,0,0,27600,13217.508054
509755,30680.145396,24000,0,1000,1000,25000,5680.1453961
509757,48182.663253,26000,0,2000,2000,28000,20182.663253
509758,25234.070693,28200,0,0,0,28200,-2965.929307
509760,85517.6,43200,0,1500,1500,44700,40817.6
509761,39118.665738,33960,0,0,0,33960,5158.665738
509765,60160,56400,0,0,0,56400,3760
509768,21450,24000,0,1200,1200,25200,-3750
509769,20500,15600,0,0,0,15600,4900
509770,35190,12000,0,0,0,12000,23190
509772,45000,25200,0,0,0,25200,19800
509775,36465.660799,27600,600,0,600,28200,8265.6607992
509783,87002.820899,45600,0,0,0,45600,41402.820899
509785,26595.282658,16831.282658,0,0,0,16831.282658,9764
509787,33400,19200,0,0,0,19200,14200
509791,28836,37200,0,0,0,37200,-8364
509793,34000,15000,0,0,0,15000,19000
509794,63734.306993,48000,0,0,0,48000,15734.306993
509796,63726,34800,0,0,0,34800,28926
509805,62532,36400,0,0,0,36400,26132
509806,25812,14900,0,0,0,14900,10912
509807,23652,19900,0,0,0,19900,3752
509808,85396,36000,0,0,0,36000,49396
509809,36026,48000,0,0,0,48000,-11974
509810,16700,14400,0,0,0,14400,2300
509816,26431.957375,21031.957375,0,0,0,21031.957375,5400
509817,40000,21600,0,0,0,21600,18400
509822,15477,14400,0,0,0,14400,1077
509829,44264,32400,0,0,0,32400,11864
509832,53874.461815,21000,0,0,0,21000,32874.461815
509838,30740,34700,0,0,0,34700,-3960
509841,21562,19800,0,0,0,19800,1762
509842,13200,21600,0,0,0,21600,-8400
509843,24666,22000,0,0,0,22000,2666
509847,27440,25260,0,0,0,25260,2180
509851,46988,19200,0,0,0,19200,27788
509852,32220,24000,0,0,0,24000,8220
509853,25132,9600,25000,0,25000,34600,-9468
509854,66924,18000,0,0,0,18000,48924
509857,63808,30000,0,0,0,30000,33808
509862,45332,24000,0,0,0,24000,21332
509863,14026,11200,0,0,0,11200,2826
509869,26940,20000,0,0,0,20000,6940
509871,37488,26400,0,9000,9000,35400,2088
509872,29264,22800,4000,0,4000,26800,2464
509875,48000,17400,0,3600,3600,21000,27000
509876,8088,13200,0,0,0,13200,-5112
509877,26580.02602,20400,0,0,0,20400,6180.0260195
509882,59616,30000,0,0,0,30000,29616
509883,55704,28800,0,0,0,28800,26904
509888,14843.867035,13200,0,0,0,13200,1643.8670354
509889,22844,19200,0,0,0,19200,3644
509891,25244,11400,21000,0,21000,32400,-7156
509892,30618,18000,0,0,0,18000,12618
509896,30000,30000,5000,20000,25000,55000,-25000
509897,76364,24000,0,6000,6000,30000,46364
509908,45063.708031,36000,0,0,0,36000,9063.708031
509911,76600,33600,0,0,0,33600,43000
509913,38200,43200,0,0,0,43200,-5000
509915,28400,8160,0,0,0,8160,20240
509919,64522.954909,10800,0,0,0,10800,53722.954909
509922,67537.273759,8461.0894694,150,0,150,8611.0894694,58926.18429
509925,71600,24000,0,0,0,24000,47600
509931,64269.811377,19200,0,0,0,19200,45069.811377
509937,33764,19200,30000,0,30000,49200,-15436
509938,12752,19800,0,0,0,19800,-7048
509939,114890,42400,0,0,0,42400,72490
509941,6800,19200,0,0,0,19200,-12400
509943,42088,30000,0,0,0,30000,12088
509944,127114.81428,31200,0,200,200,31400,95714.81428
509945,0,19200,0,0,0,19200,-19200
509946,35195.309821,12000,0,0,0,12000,23195.309821
509947,23679.956368,29371.956368,0,0,0,29371.956368,-5692
509951,78540,54140,0,0,0,54140,24400
509952,26252,14400,0,0,0,14400,11852
509953,43640.34363,30000,0,0,0,30000,13640.34363
509954,36544,20400,0,0,0,20400,16144
509956,10010,12000,0,0,0,12000,-1990
509957,20000,18000,0,0,0,18000,2000
509958,31267.33002,22200,0,0,0,22200,9067.3300196
509963,38864,37200,0,0,0,37200,1664
509964,20850,18000,0,0,0,18000,2850
509965,33046.138418,46800,0,0,0,46800,-13753.86158
509966,24700,22800,0,0,0,22800,1900
509968,42810,28800,0,0,0,28800,14010
509969,35710,38750,0,0,0,38750,-3040
509970,23688,19200,0,0,0,19200,4488
509971,55532,42000,0,0,0,42000,13532
509972,42528,31200,0,0,0,31200,11328
509977,82100,74400,0,0,0,74400,7700
509978,48356.226366,33600,0,0,0,33600,14756.226366
509982,27198,36800,0,0,0,36800,-9602
509983,17900,15600,0,0,0,15600,2300
509984,21054.8,18000,0,0,0,18000,3054.8
509985,77368,67000,0,1750,1750,68750,8618
509988,53188.538796,27160.538796,0,0,0,27160.538796,26028
509990,48230,28350,0,0,0,28350,19880
509991,24334.79141,13524.79141,0,0,0,13524.79141,10810
509994,27704,21600,0,0,0,21600,6104
509997,39380,24300,0,0,0,24300,15080
509998,78780,41050,0,0,0,41050,37730
510001,31000,20000,0,0,0,20000,11000
510007,14506.212689,10280.212689,0,0,0,10280.212689,4226
510009,15700,10800,0,0,0,10800,4900
510010,21850,16950,0,0,0,16950,4900
510011,22480,18000,0,1000,1000,19000,3480
510012,71480,19200,0,0,0,19200,52280
510013,42844,19200,0,0,0,19200,23644
510014,56100,16800,0,3000,3000,19800,36300
510015,15280,14400,0,1000,1000,15400,-120
510016,58996,27600,0,0,0,27600,31396
510017,28520,16800,0,3000,3000,19800,8720
510018,97020,21600,1000,3000,4000,25600,71420
510019,21280,13200,0,0,0,13200,8080
510020,38744.389766,20400,1000,3000,4000,24400,14344.389766
510021,37860,16800,0,2000,2000,18800,19060
510022,21500,19200,0,2000,2000,21200,300
510023,45300,18000,0,3000,3000,21000,24300
510024,31100,16800,0,2000,2000,18800,12300
510025,36280,18000,0,3000,3000,21000,15280
510026,84636.665262,18000,0,0,0,18000,66636.665262
510027,34720,20400,0,1000,1000,21400,13320
510028,194644.60205,79100,50000,3000,53000,132100,62544.602052
510029,59920,16800,0,4000,4000,20800,39120
510030,13640,13200,0,0,0,13200,440
510031,85720,57600,18000,0,18000,75600,10120
510032,21600,22800,0,0,0,22800,-1200
510033,36720,19200,0,2000,2000,21200,15520
510034,56521.6,30600,0,5000,5000,35600,20921.6
510035,33032,15600,0,0,0,15600,17432
510036,23900,12000,0,0,0,12000,11900
510037,80246,72050,0,5000,5000,77050,3196
510038,14620,13200,0,0,0,13200,1420
510039,20300,13200,0,0,0,13200,7100
510040,63934.11701,19200,0,3000,3000,22200,41734.11701
510041,77001.6,49400,0,12000,12000,61400,15601.6
510042,38594,27600,0,0,0,27600,10994
510043,47594.202692,16800,0,0,0,16800,30794.202692
510044,38882,16800,0,0,0,16800,22082
510045,43764,30600,0,10000,10000,40600,3164
510046,42600,29600,0,0,0,29600,13000
510047,76060,48000,0,0,0,48000,28060
510048,32900,22800,0,0,0,22800,10100
510049,48453.136213,24000,0,0,0,24000,24453.136213
510050,52660,22800,0,0,0,22800,29860
510051,31296,22800,10000,0,10000,32800,-1504
510052,31138,16800,0,0,0,16800,14338
510053,14583,13800,0,0,0,13800,783
510054,79672,33600,3500,0,3500,37100,42572
510055,30072,28800,0,0,0,28800,1272
510056,48220,27000,39000,0,39000,66000,-17780
510057,42932,22200,0,0,0,22200,20732
510058,15817.345849,10517.345849,0,0,0,10517.345849,5300
510059,27000,15600,0,0,0,15600,11400
510071,57984,24000,0,4000,4000,28000,29984
510072,6700,13080,5000,0,5000,18080,-11380
510073,75668,51600,0,0,0,51600,24068
510075,64650,27600,0,0,0,27600,37050
510076,39480,43200,4000,0,4000,47200,-7720
510082,47900,42000,0,0,0,42000,5900
510083,27500,34820,17000,0,17000,51820,-24320
510084,33400,26400,0,0,0,26400,7000
510085,108920,49200,0,0,0,49200,59720
510086,40220,37800,0,0,0,37800,2420
510087,63260,57600,0,0,0,57600,5660
510088,93860,45600,10000,0,10000,55600,38260
510089,26864,25300,0,6000,6000,31300,-4436
510091,83420,54000,0,0,0,54000,29420
510093,52120.874828,33772.874828,0,4000,4000,37772.874828,14348
510094,70576,48000,0,0,0,48000,22576
510096,33200,43200,0,0,0,43200,-10000
510097,62640,28800,0,0,0,28800,33840
510098,49064,46800,0,0,0,46800,2264
510100,33200,19200,0,0,0,19200,14000
510101,37383.175138,21200,0,0,0,21200,16183.175138
510103,27230.021753,28800,1700,0,1700,30500,-3269.978247
510104,88260,33600,0,100,100,33700,54560
510105,19926,19200,0,1200,1200,20400,-474
510106,25220,19200,1910,1000,2910,22110,3110
510107,31088,26400,1400,1000,2400,28800,2288
510108,13988,13200,0,0,0,13200,788
510109,71632,36000,0,0,0,36000,35632
510110,50054,51600,0,2000,2000,53600,-3546
510111,13260,12000,0,0,0,12000,1260
510112,20392,16200,0,0,0,16200,4192
510113,27320,21600,0,0,0,21600,5720
510114,15100,14400,0,0,0,14400,700
510116,95100,21600,0,2000,2000,23600,71500
510117,50780,31200,15000,0,15000,46200,4580
