NQUEST,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YM,YM1,YM2,YM3,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4
507652,15540,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,6440,6000,0,6000,440,440,0,0,0
507656,12739,0,0,0,9139,9139,9139,0,0,0,0,0,3600,3600,0,0,0,0,0,0,0,0,0,0,0
507659,15648.969878,0,0,0,0,0,0,0,0,0,0,0,15000,25000,10000,0,648.9698783,0,0,0,648.9698783,648.9698783,0,0,0
507661,104440,54000,54000,0,21600,21600,21600,0,0,0,0,0,0,0,0,0,28840,14400,0,14400,14440,1540,8200,4700,0
507663,61988,27000,27000,0,26600,26600,26600,0,0,0,0,0,0,0,0,0,8388,7200,0,7200,1188,1188,0,0,0
507664,44197.260421,25500,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,18697.260421,22657.260421,14257.260421,8400,-3960,440,0,0,4400
507666,64497.466928,29000,29000,0,0,0,0,0,0,0,0,0,25445.466928,26045.466928,600,0,10052,7850,0,7850,2202,792,0,1410,0
507667,43340,0,0,0,36400,36400,36400,0,0,0,0,0,0,0,0,0,6940,6500,0,6500,440,440,0,0,0
507674,42540,36200,36200,0,0,0,0,0,0,0,0,0,0,0,0,0,6340,7500,0,7500,-1160,440,0,0,1600
507675,41740.303877,35000,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,6740.3038768,6050,0,6050,690.30387681,690.30387681,0,0,0
507679,42488,0,0,0,36400,36400,36400,0,0,0,0,0,0,0,0,0,6088,6000,0,6000,88,88,0,0,0
507680,24337,0,0,0,23985,23985,23985,0,0,0,0,0,0,0,0,0,352,0,0,0,352,352,0,0,0
507681,60420,50600,44000,6600,0,0,0,0,0,0,0,0,0,0,0,0,9820,9600,0,9600,220,220,0,0,0
507685,36316,28500,28500,0,0,0,0,0,0,0,0,0,0,0,0,0,7816,6000,0,6000,1816,176,1640,0,0
507690,63300,0,0,0,58500,58500,58500,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0
507691,38620,21000,21000,0,11180,11180,11180,0,0,0,0,0,0,0,0,0,6440,6000,0,6000,440,440,0,0,0
507693,41674,0,0,0,23270,23270,23270,0,0,0,0,0,0,0,0,0,18404,12800,0,12800,5604,924,0,5640,960
507695,27682,0,0,0,22750,22750,22750,0,0,0,0,0,0,0,0,0,4932,4800,0,4800,132,132,0,0,0
507696,21960,0,0,0,0,0,0,0,0,0,0,0,15000,25000,10000,0,6960,6300,0,6300,660,660,0,0,0
507698,33476,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,8476,11100,0,11100,-2624,176,0,0,2800
507699,33046,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,13546,12600,4800,7800,946,946,0,0,0
507702,71584,0,0,0,18140,18140,17940,200,0,0,0,0,40000,0,0,40000,13444,15000,0,15000,-1556,44,0,0,1600
507703,67496,44500,44500,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,9996,9600,0,9600,396,396,0,0,0
507705,33372,0,0,0,27200,31200,31200,0,-4000,0,0,-4000,0,0,0,0,6172,5050,0,5050,1122,220,902,0,0
507712,29271.74328,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,8271.74328,7200,0,7200,1071.74328,1071.74328,0,0,0
507714,36880,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,10880,8400,0,8400,2480,880,1640,0,40
507717,40968,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,968,0,0,0,968,968,0,0,0
507720,36680,0,0,0,25000,26000,26000,0,-1000,0,0,-1000,0,0,0,0,11680,9600,0,9600,2080,440,1640,0,0
507724,17780.961695,0,0,0,7800,7800,7800,0,0,0,0,0,5000,5000,0,0,4980.9616949,6000,0,6000,-1019.038305,580.96169492,0,0,1600
507728,40792,33000,32000,1000,0,0,0,0,0,0,0,0,0,0,0,0,7792,7200,0,7200,592,264,328,0,0
507732,48960,32000,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,16960,16200,7800,8400,760,1320,0,0,560
507734,38696,0,0,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,11396,9900,0,9900,1496,1496,0,0,0
507741,23032,0,0,0,18100,24300,24300,0,-6200,0,0,-6200,0,0,0,0,4932,4800,0,4800,132,132,0,0,0
507743,87093.70325,39000,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,48093.70325,45629.70325,0,45629.70325,2464,2464,0,0,0
507744,38408,14000,14000,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,6208,4800,0,4800,1408,1408,0,0,0
507745,53232,32800,32000,800,0,0,0,0,0,0,0,0,0,0,0,0,20432,19200,0,19200,1232,1232,0,0,0
507746,47576,0,0,0,29510,29510,29510,0,0,0,0,0,0,0,0,0,18066,14400,0,14400,3666,616,1640,1410,0
507747,13182,0,0,0,13182,13182,13182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507748,48498.49501,2500,2500,0,27755,27755,27755,0,0,0,0,0,0,0,0,0,18243.49501,14000,4400,9600,4243.4950099,953.49500994,0,3290,0
507750,33962.474085,25700,25700,0,-2000,0,0,0,-2000,0,0,-2000,0,0,0,0,10262.474085,12600,4200,8400,-2337.525915,542.47408467,0,0,2880
507752,72914,25000,25000,0,23738,23738,23738,0,0,0,0,0,6000,6000,0,0,18176,18000,0,18000,176,176,0,0,0
507756,30528,0,0,0,15000,15000,13000,2000,0,0,0,0,15000,15000,0,0,528,0,0,0,528,528,0,0,0
507760,19620,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,5620,5400,0,5400,220,220,0,0,0
507764,38180,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,200,0,200,1980,1980,0,0,0
507766,36332,22000,22000,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,7832,6600,0,6600,1232,1232,0,0,0
507769,55760,48000,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,7760,6000,0,6000,1760,1760,0,0,0
507770,28440,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,440,440,0,0,0
507771,25908,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,7908,7600,0,7600,308,308,0,0,0
507774,25000,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507776,53520,0,0,0,0,0,0,0,0,0,0,0,30000,30000,0,0,23520,22200,0,22200,1320,1320,0,0,0
507777,15300,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,0,0
507778,75220,0,0,0,11700,11700,11700,0,0,0,0,0,50000,50000,0,0,13520,11100,0,11100,2420,2420,0,0,0
507781,129605.80327,0,0,0,0,0,0,0,0,0,0,0,105000,150000,45000,0,24605.803272,18000,0,18000,6605.8032722,1277.924936,0,5327.8783361,0
507782,53368,44000,44000,0,0,0,0,0,0,0,0,0,0,0,0,0,9368,8400,0,8400,968,968,0,0,0
507783,55160,35000,35000,0,0,0,0,0,0,0,0,0,10000,0,0,10000,10160,8400,0,8400,1760,1760,0,0,0
507789,42027.589576,0,0,0,26910,26910,26910,0,0,0,0,0,0,0,0,0,15117.589576,12900,0,12900,2217.5895759,2217.5895759,0,0,0
507791,167028.11003,139400,132000,7400,0,0,0,0,0,0,0,0,0,0,0,0,27628.110032,27600,0,27600,28.110032466,1208.1100325,0,2820,4000
507796,45240.998856,0,0,0,0,0,0,0,0,0,0,0,33000,39000,6000,0,12240.998856,10800,0,10800,1440.9988565,1440.9988565,0,0,0
507797,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,198,198,0,0,0
507798,32616,0,0,0,0,0,0,0,0,0,0,0,32000,36000,4000,0,616,0,0,0,616,616,0,0,0
507800,21616,18000,18000,0,3000,0,0,0,3000,3000,0,0,0,0,0,0,616,0,0,0,616,616,0,0,0
507807,26068,0,0,0,0,0,0,0,0,0,0,0,24000,28000,4000,0,2068,0,0,0,2068,2068,0,0,0
507811,194030.15896,94500,89000,5500,28000,0,0,0,28000,0,0,28000,0,0,0,0,71530.15896,27800,4800,23000,43730.15896,2508,0,43028.55896,1806.4
507812,123004.40263,50000,50000,0,0,0,0,0,0,0,0,0,64297.9341,40518.117771,0,23779.816329,8706.4685324,8450,0,8450,256.46853237,256.46853237,0,0,0
507823,77173.2,32000,32000,0,21710,11310,11310,0,10400,0,8900,1500,13500,13500,0,0,9963.2,10800,0,10800,-836.8,167.2,0,1316,2320
507827,51958,47000,47000,0,0,0,0,0,0,0,0,0,0,0,0,0,4958,7450,0,7450,-2492,308,0,0,2800
507831,19250,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,1250,0,1250,0,0,0,0,0
507833,24826.018603,0,0,0,24000,24000,24000,0,0,0,0,0,0,0,0,0,826.01860333,0,0,0,826.01860333,826.01860333,0,0,0
507834,36373.527991,9000,9000,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,1373.5279905,600,0,600,773.52799051,773.52799051,0,0,0
507836,58778.41707,0,0,0,28600,28600,28600,0,0,0,0,0,29867.866291,30177.595237,309.72894521,0,310.55077882,0,0,0,310.55077882,670.55077882,0,0,360
507837,33293.2,21280,21000,280,0,0,0,0,0,0,0,0,0,0,0,0,12013.2,12000,0,12000,13.2,13.2,0,0,0
507839,40886.4,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,12886.4,12200,0,12200,686.4,686.4,0,0,0
507842,55532.982729,6000,6000,0,34125,34125,34125,0,0,0,0,0,0,0,0,0,15407.982729,13459.982729,0,13459.982729,1948,308,1640,0,0
507843,61130.367642,0,0,0,29900,29900,29900,0,0,0,0,0,11500,14000,2500,0,19730.367642,18410.367642,0,18410.367642,1320,1320,0,0,0
507854,23374,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,374,374,0,0,0
507855,64757.4,0,0,0,44850,44850,44850,0,0,0,0,0,0,0,0,0,19907.4,13200,0,13200,6707.4,880,1640,4427.4,240
507863,40612.547844,4701,4701,0,22152,22152,22152,0,0,0,0,0,0,0,0,0,13759.547844,9600,0,9600,4159.5478444,3980.9478444,0,178.6,0
507875,125993.59073,22000,22000,0,70200,0,0,0,70200,0,0,70200,0,0,0,0,33793.590734,29450,9400,20050,4343.5907338,243.59073382,4100,0,0
507876,62846.543247,56000,56000,0,1500,0,0,0,1500,1500,0,0,0,0,0,0,5346.5432474,1100,0,1100,4246.5432474,1408,2838.5432474,0,0
507880,79522.558715,18000,18000,0,32300,14300,14300,0,18000,18000,0,0,0,0,0,0,29222.558715,12500.558715,0,12500.558715,16722,220,9922,6580,0
507888,32241.985552,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,12241.985552,12000,0,12000,241.98555176,241.98555176,0,0,0
507889,26000,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0
507891,30000,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0
507892,60018.702487,52043.559239,50000,2043.5592388,0,0,0,0,0,0,0,0,0,0,0,0,7975.1432482,7300,0,7300,675.14324817,675.14324817,0,0,0
507894,15850,0,0,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0
507895,15000,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507896,46837.857317,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,6837.8573175,6000,0,6000,837.85731747,837.85731747,0,0,0
507897,23095.250543,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,95.250543221,0,0,0,95.250543221,95.250543221,0,0,0
507900,35709.05919,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,7709.0591899,7200,0,7200,509.0591899,509.0591899,0,0,0
507902,20300,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0
507903,39830.985287,33600,33600,0,0,0,0,0,0,0,0,0,0,0,0,0,6230.9852867,6000,0,6000,230.98528672,230.98528672,0,0,0
507904,23256.94507,18250,18000,250,0,0,0,0,0,0,0,0,0,0,0,0,5006.9450695,4800,0,4800,206.94506953,206.94506953,0,0,0
507905,36221.635367,0,0,0,29900,29900,29900,0,0,0,0,0,0,0,0,0,6321.6353666,6200,0,6200,121.63536661,121.63536661,0,0,0
507907,56978.291502,52000,52000,0,4953,4953,4953,0,0,0,0,0,0,0,0,0,25.291502058,0,0,0,25.291502058,25.291502058,0,0,0
507908,28177.587323,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,177.58732299,0,0,0,177.58732299,177.58732299,0,0,0
507909,45830.461474,24000,24000,0,12000,0,0,0,12000,12000,0,0,0,0,0,0,9830.4614736,9600,0,9600,230.46147357,230.46147357,0,0,0
507912,26449.610402,14000,14000,0,5967,5967,5967,0,0,0,0,0,0,0,0,0,6482.6104021,6200,0,6200,282.61040207,282.61040207,0,0,0
507913,36926.819688,8000,8000,0,21320,21320,21320,0,0,0,0,0,0,0,0,0,7606.8196878,7200,0,7200,406.81968781,406.81968781,0,0,0
507915,37275.108652,0,0,0,0,0,0,0,0,0,0,0,29808.624954,30000,191.37504573,0,7466.4836981,7200,0,7200,266.48369808,266.48369808,0,0,0
507916,42984.866728,7200,7200,0,31600,31600,15600,16000,0,0,0,0,0,0,0,0,4184.8667277,3600,0,3600,584.86672769,584.86672769,0,0,0
507918,41147.480458,20000,20000,0,12500,0,0,0,12500,12500,0,0,0,0,0,0,8647.4804577,8400,0,8400,247.48045771,247.48045771,0,0,0
507919,596.8728254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.8728254,0,0,0,596.8728254,596.8728254,0,0,0
507920,39015.775056,32000,32000,0,800,0,0,0,800,800,0,0,0,0,0,0,6215.7750561,6000,0,6000,215.77505612,215.77505612,0,0,0
507921,31292.459476,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,7292.4594756,7200,0,7200,92.459475558,92.459475558,0,0,0
507922,70282.485817,26000,26000,0,11700,11700,11700,0,0,0,0,0,27575.815168,28000,424.18483248,0,5006.6706499,4800,0,4800,206.67064994,206.67064994,0,0,0
507924,31134.814288,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,6134.8142877,6000,0,6000,134.81428767,134.81428767,0,0,0
507926,27224.062128,0,0,0,20150,20150,20150,0,0,0,0,0,0,0,0,0,7074.0621278,6000,0,6000,1074.0621278,604.06212784,0,470,0
507927,33676.422991,25180,25000,180,0,0,0,0,0,0,0,0,0,0,0,0,8496.4229909,8400,0,8400,96.422990908,96.422990908,0,0,0
507930,26077.846938,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,5077.846938,4800,0,4800,277.84693799,277.84693799,0,0,0
507931,36849.40943,10000,10000,0,0,0,0,0,0,0,0,0,17515.780901,18000,484.21909928,0,9333.6285295,8400,0,8400,933.62852953,933.62852953,0,0,0
507939,43152,38000,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,5152,4800,0,4800,352,352,0,0,0
507942,36264,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,8264,12000,0,12000,-3736,264,0,0,4000
507945,28000,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507954,50520,34000,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,16520,14200,0,14200,2320,440,0,1880,0
507959,31449.310827,31000,31000,0,-7560,0,0,0,-7560,0,0,-7560,0,0,0,0,8009.3108268,0,0,0,8009.3108268,212.91492591,0,7796.3959009,0
507960,16800,0,0,0,16800,16800,16800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507962,63744.938979,52000,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,11744.938979,9600,0,9600,2144.938979,880,0,1264.938979,0
507966,56057,49989,49989,0,0,0,0,0,0,0,0,0,0,0,0,0,6068,6300,0,6300,-232,968,0,0,1200
507967,36504.793008,25000,25000,0,10881,10881,10881,0,0,0,0,0,0,0,0,0,623.79300824,0,0,0,623.79300824,623.79300824,0,0,0
507969,31864,6000,6000,0,9620,9620,9620,0,0,0,0,0,6000,6000,0,0,10244,10200,0,10200,44,44,0,0,0
507976,57964,8500,8500,0,39000,39000,39000,0,0,0,0,0,0,0,0,0,10464,10200,0,10200,264,264,0,0,0
507981,119905.66683,90484.265522,88000,2484.2655217,0,0,0,0,0,0,0,0,0,0,0,0,29421.401305,19582.602013,0,19582.602013,9838.7992922,3076.8470534,1121.9522388,5640,0
507982,19000,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507984,65460,48000,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,17460,20400,0,20400,-2940,660,0,0,3600
507998,67166.427261,32000,32000,0,0,0,0,0,0,0,0,0,23500,0,0,23500,11666.427261,10200,0,10200,1466.4272609,1466.4272609,0,0,0
507999,1525.487785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525.487785,1525.487785,0,1525.487785,0,0,0,0,0
508000,39280,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,9280,8400,0,8400,880,880,0,0,0
508010,77473.262819,45000,45000,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,10373.262819,9600,0,9600,773.26281858,773.26281858,0,0,0
508011,57115.427712,44000,44000,0,0,0,0,0,0,0,0,0,0,0,0,0,13115.427712,10800,0,10800,2315.4277123,2315.4277123,0,0,0
508015,38100,0,0,0,0,0,0,0,0,0,0,0,37000,40000,3000,0,1100,0,0,0,1100,1100,0,0,0
508018,56767.276899,47600,41600,6000,0,0,0,0,0,0,0,0,0,0,0,0,9167.2768986,8400,0,8400,767.27689857,767.27689857,0,0,0
508022,57314,46200,46000,200,0,0,0,0,0,0,0,0,0,0,0,0,11114,10850,0,10850,264,264,0,0,0
508024,27640,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,0,7640,7200,0,7200,440,440,0,0,0
508029,17128.08997,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,9328.0899703,8400,0,8400,928.08997033,928.08997033,0,0,0
508036,35256.5144,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,13156.5144,9600,0,9600,3556.5144,587.17325594,0,2969.3411441,0
508037,32178,0,0,0,27378,27378,27378,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0
508042,52896,44000,44000,0,0,0,0,0,0,0,0,0,0,0,0,0,8896,6000,0,6000,2896,264,0,2632,0
508045,30740,0,0,0,30300,30000,30000,0,300,300,0,0,0,0,0,0,440,0,0,0,440,440,0,0,0
508046,72470,24000,24000,0,9100,9100,9100,0,0,0,0,0,29500,30000,500,0,9870,8550,0,8550,1320,1320,0,0,0
508047,50688,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,40000,10688,10600,0,10600,88,88,0,0,0
508048,48625.569382,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,18625.569382,18000,0,18000,625.56938194,625.56938194,0,0,0
508062,25838.041659,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,838.04165859,100,0,100,738.04165859,738.04165859,0,0,0
508081,37860,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,1860,0,0,0,1860,220,1640,0,0
508136,64686,0,0,0,54600,54600,54600,0,0,0,0,0,0,0,0,0,10086,7200,0,7200,2886,66,0,2820,0
508144,21400,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,8400,8400,0,8400,0,0,0,0,0
508152,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0
508154,68132,56000,56000,0,12000,0,0,0,12000,0,12000,0,0,0,0,0,132,0,0,0,132,132,0,0,0
508157,112260,46000,45000,1000,21000,0,0,0,21000,0,0,21000,0,0,0,0,45260,43500,0,43500,1760,880,3280,0,2400
508160,14721.391453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14721.391453,14400,0,14400,321.39145252,321.39145252,0,0,0
508161,47639.6,0,0,0,0,0,0,0,0,0,0,0,38000,38000,0,0,9639.6,9600,0,9600,39.6,39.6,0,0,0
508165,14861.726289,0,0,0,12000,0,0,0,12000,0,0,12000,2702.5341666,3000,297.46583342,0,159.192122,0,0,0,159.192122,159.192122,0,0,0
508172,110640,28000,28000,0,0,0,0,0,0,0,0,0,50000,50000,0,0,32640,30000,0,30000,2640,2640,0,0,0
508174,46800,0,0,0,22800,0,0,0,22800,0,0,22800,0,0,0,0,24000,24000,0,24000,0,0,0,0,0
508177,60897.893587,0,0,0,2410,12410,12410,0,-10000,0,0,-10000,15000,0,0,15000,43487.893587,38000,23000,15000,5487.8935875,787.89358748,0,4700,0
508180,52550.625366,0,0,0,-3590,20410,20410,0,-24000,0,0,-24000,42000,45000,3000,0,14140.625366,13700,0,13700,440.62536638,440.62536638,0,0,0
508182,59520.505699,37000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,22520.505699,21600,0,21600,920.50569914,920.50569914,0,0,0
508183,107344.81252,69000,69000,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,12344.812523,12000,0,12000,344.81252292,344.81252292,0,0,0
508185,41232,0,0,0,0,0,0,0,0,0,0,0,40000,40000,0,0,1232,0,0,0,1232,1232,0,0,0
508187,36648.784818,0,0,0,32500,32500,32500,0,0,0,0,0,3000,3000,0,0,1148.7848177,0,0,0,1148.7848177,1148.7848177,0,0,0
508189,38000,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,0,18000,0,0,0,0,0
508191,55140,40300,38000,2300,0,0,0,0,0,0,0,0,0,0,0,0,14840,14400,0,14400,440,440,0,0,0
508192,61491.138428,22000,22000,0,16200,16200,16200,0,0,0,0,0,18000,18000,0,0,5291.138428,401.13842805,0,401.13842805,4890,660,0,4230,0
508194,50940,0,0,0,32500,32500,32500,0,0,0,0,0,0,0,0,0,18440,18000,0,18000,440,440,0,0,0
508195,83121.335138,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,23121.335138,22400,0,22400,721.33513823,1281.3351382,0,0,560
508196,113098.95706,0,0,0,52600,15600,15600,0,37000,0,0,37000,0,0,0,0,60498.957061,59000,35000,24000,1498.9570614,1498.9570614,0,0,0
508198,108164.5042,39000,35000,4000,44000,44000,44000,0,0,0,0,0,0,0,0,0,25164.504197,24000,0,24000,1164.504197,1164.504197,0,0,0
508200,61226.144282,35500,35000,500,0,0,0,0,0,0,0,0,25000,30000,5000,0,726.14428167,0,0,0,726.14428167,726.14428167,0,0,0
508203,67000,0,0,0,10400,10400,10400,0,0,0,0,0,30000,30000,0,0,26600,24400,0,24400,2200,2200,0,0,0
508205,110864,88000,85000,3000,15000,0,0,0,15000,0,0,15000,0,0,0,0,7864,3000,3000,0,4864,1584,1640,1880,240
508207,226392.03198,0,0,0,0,0,0,0,0,0,0,0,117000,120000,3000,0,109392.03198,91000,0,91000,18392.031981,659.73755405,0,17732.294427,0
508208,28724.037459,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,724.03745873,0,0,0,724.03745873,724.03745873,0,0,0
508210,24669.595747,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,669.59574671,0,0,0,669.59574671,669.59574671,0,0,0
508215,25539.949023,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,539.94902281,0,0,0,539.94902281,539.94902281,0,0,0
508219,85028,28000,28000,0,32500,32500,32500,0,0,0,0,0,0,0,0,0,24528,24000,0,24000,528,528,0,0,0
508220,79348.459609,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,19348.459609,18000,0,18000,1348.4596087,1348.4596087,0,0,0
508222,37962.70891,37000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,962.70890963,0,0,0,962.70890963,962.70890963,0,0,0
508225,65907.362569,65000,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,907.36256941,0,0,0,907.36256941,907.36256941,0,0,0
508228,30764,30500,30000,500,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,264,264,0,0,0
508230,91213.013537,0,0,0,0,0,0,0,0,0,0,0,73000,76000,3000,0,18213.013537,14400,0,14400,3813.0135369,999.55283139,2813.4607055,0,0
508231,85784,24000,24000,0,18200,18200,18200,0,0,0,0,0,40000,40000,0,0,3584,564,564,0,3020,2200,820,0,0
508232,63292.649239,48000,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,15292.649239,14400,0,14400,892.64923916,892.64923916,0,0,0
508233,883.48171408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883.48171408,0,0,0,883.48171408,907.48171408,0,0,24
508235,47408,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,17408,17000,0,17000,408,220,0,188,0
508236,21140.349226,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,140.34922558,0,0,0,140.34922558,140.34922558,0,0,0
508237,56060.068467,46000,46000,0,9600,9600,9600,0,0,0,0,0,0,0,0,0,460.06846678,0,0,0,460.06846678,460.06846678,0,0,0
508240,41367.362708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41367.362708,10590.058175,0,10590.058175,30777.304532,1139.8391727,8826.0382199,20811.42714,0
508245,51949.08566,0,0,0,0,0,0,0,0,0,0,0,47989.08566,70000,22010.91434,0,3960,0,0,0,3960,3960,0,0,0
508246,21371.891842,17000,17000,0,7200,0,0,0,7200,0,0,7200,0,0,0,0,-2828.108158,0,0,0,-2828.108158,598.81644737,0,973.07539462,4400
508247,21850,10800,10800,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508250,22781.57023,0,0,0,0,0,0,0,0,0,0,0,22000,22000,0,0,781.5702299,0,0,0,781.5702299,781.5702299,0,0,0
508252,49620,49400,49400,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,220,220,0,0,0
508254,50369.858174,0,0,0,0,0,0,0,0,0,0,0,35621.009323,36000,378.99067675,0,14748.84885,21600,1200,20400,-6851.15115,348.84885026,0,0,7200
508260,15996.071671,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,996.07167068,0,0,0,996.07167068,996.07167068,0,0,0
508263,50228.833399,26500,26500,0,16950,16950,14950,2000,0,0,0,0,0,0,0,0,6778.8333992,5000,0,5000,1778.8333992,1778.8333992,0,0,0
508268,62066,44400,42000,2400,0,0,0,0,0,0,0,0,6500,6500,0,0,11166,10200,0,10200,966,308,0,658,0
508270,87760,62000,62000,0,0,0,0,0,0,0,0,0,0,0,0,0,25760,24000,0,24000,1760,1760,0,0,0
508279,28473.1531,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,473.15309958,0,0,0,473.15309958,473.15309958,0,0,0
508280,35726.174173,27000,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,8726.1741731,8400,0,8400,326.17417309,326.17417309,0,0,0
508281,56080,53000,53000,0,0,0,0,0,0,0,0,0,0,0,0,0,3080,0,0,0,3080,3080,0,0,0
508283,19956,6000,6000,0,13780,13780,13780,0,0,0,0,0,0,0,0,0,176,0,0,0,176,176,0,0,0
508287,36677.20754,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,0,21677.20754,14700,0,14700,6977.2075395,1584,1312,4081.2075395,0
508296,41688,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,11688,12000,0,12000,-312,88,0,0,400
508298,54907.082539,6000,6000,0,0,0,0,0,0,0,0,0,18000,18000,0,0,30907.082539,18000,0,18000,12907.082539,1084.2769918,6102.9518783,5719.8536687,0
