NQUEST,NORD,YL2,YL1,YTP1,YTP2,YTA1,YTA2,YM3,YL,YTP,YTA3,YTA,YT,YM1,YM2,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y
20766,1,1800,24000,0,0,0,0,0,25800,0,0,0,0,0,0,0,0,21600,21600,910.67776808,7380,2820,0,11110.677768,32710.677768,58510.677768
20767,1,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,24000,24000,4668.1479152,0,0,1200,3468.1479152,27468.147915,47468.147915
20767,3,0,0,22100,0,0,0,0,0,22100,0,0,22100,0,0,0,0,0,0,0,0,0,0,0,0,22100
20782,1,0,0,45500,0,0,0,0,0,45500,0,0,45500,0,0,0,0,18000,18000,352,2460,0,0,2812,20812,66312
20782,2,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,19500
20784,1,0,0,0,0,0,0,105000,0,0,0,0,0,0,0,105000,0,12000,12000,352,0,0,0,352,12352,117352
20784,2,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,50000
20798,1,0,0,12948,2300,0,0,0,0,15248,0,0,15248,0,0,0,0,12000,12000,308,0,0,0,308,12308,27556
20837,1,0,0,32929,0,0,0,0,0,32929,-50000,-50000,-17071,0,0,0,18600,10800,29400,424.1081546,165.25201463,0,0,589.36016923,29989.360169,12918.360169
20837,2,0,0,6500,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,6500
20839,1,2000,29000,0,0,0,0,0,31000,0,0,0,0,0,0,0,5200,129050,134250,3911.2506049,0,25836.832079,0,29748.082684,163998.08268,194998.08268
20849,1,500,60000,0,0,0,0,0,60500,0,0,0,0,0,0,0,4000,18000,22000,2650.0844658,0,0,4000,-1349.915534,20650.084466,81150.084466
20849,2,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,19500
20849,3,0,47000,0,0,0,0,0,47000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47000
20862,1,0,0,12000,0,0,0,0,0,12000,0,0,12000,0,0,0,0,12000,12000,220,0,0,0,220,12220,24220
20862,2,0,18000,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
20862,3,0,12000,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000
20920,1,0,0,59820,0,0,0,0,0,59820,0,0,59820,0,0,0,0,28250,28250,396,1230,19270,0,20896,49146,108966
20920,2,0,0,13000,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000
20936,1,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,20000,0,0,0,391.70405745,0,0,0,391.70405745,391.70405745,20391.704057
20936,4,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,7000,0,0,0,0,0,0,0,0,0,7000
20944,1,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,14400,14400,440,0,1880,0,2320,16720,46720
20944,2,0,27000,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000
20981,1,550,40000,0,0,0,0,0,40550,0,0,0,0,0,0,0,0,4800,4800,2928.2357959,0,0,0,2928.2357959,7728.2357959,48278.235796
20981,2,0,19000,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000
20990,1,0,0,26000,0,0,0,0,0,26000,0,0,26000,0,0,0,0,9600,9600,308,820,0,0,1128,10728,36728
21003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,2460,0,0,2724,2724,2724
21003,2,0,0,26910,0,0,0,0,0,26910,0,0,26910,0,0,0,0,0,0,0,0,0,0,0,0,26910
21003,3,0,0,24479,0,0,0,0,0,24479,0,0,24479,0,0,0,0,0,0,0,0,0,0,0,0,24479
21003,4,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,20000
21368,1,0,33000,0,0,0,0,0,33000,0,0,0,0,0,0,0,0,8700,8700,220,0,2820,0,3040,11740,44740
21368,2,0,0,24050,4500,100,0,0,0,28550,0,100,28650,0,0,0,0,0,0,0,0,0,0,0,0,28650
21368,3,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
21384,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,5000,7000,0,6000,6000,132,0,0,0,132,6132,13132
21453,1,0,0,13650,0,0,0,0,0,13650,0,0,13650,0,0,0,0,3600,3600,396,0,0,0,396,3996,17646
21453,2,0,0,0,0,0,0,0,0,0,0,0,0,24000,10000,14000,0,0,0,0,0,0,0,0,0,14000
21453,3,0,0,0,0,0,0,0,0,0,0,0,0,30000,500,29500,0,0,0,0,0,0,0,0,0,29500
21456,1,0,0,45500,0,0,0,0,0,45500,0,0,45500,0,0,0,2800,12650,15450,660,0,28294,0,28954,44404,89904
21461,1,0,0,10400,0,0,0,0,0,10400,0,0,10400,0,0,0,0,8400,8400,1243.5949116,0,0,0,1243.5949116,9643.5949116,20043.594912
21464,1,0,0,20400,0,0,0,0,0,20400,0,0,20400,0,0,0,0,2400,2400,8668,0,0,0,8668,11068,31468
21464,2,0,0,9100,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,0,0,9100
21466,1,0,0,13780,0,0,0,0,0,13780,0,0,13780,0,0,0,0,3600,3600,968,820,0,0,1788,5388,19168
21472,1,0,0,20320,0,0,0,0,0,20320,0,0,20320,0,0,0,0,9900,9900,440,0,0,0,440,10340,30660
21472,2,0,0,0,0,0,0,0,0,0,0,0,0,48000,57.05325756,47942.946742,0,0,0,0,0,0,0,0,0,47942.946742
21472,3,1500,20000,0,0,0,0,0,21500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21500
21474,1,1000,57000,0,0,0,0,0,58000,0,0,0,0,0,0,0,0,12000,12000,880,820,282,0,1982,13982,71982
21474,2,0,13000,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000
21482,1,0,0,18250,0,0,0,0,0,18250,0,0,18250,0,0,0,0,3600,3600,880,0,0,0,880,4480,22730
21482,2,0,0,10920,0,0,0,0,0,10920,0,0,10920,0,0,0,0,0,0,0,0,0,0,0,0,10920
21627,1,0,22000,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,2400,2400,88,0,0,0,88,2488,24488
21639,1,0,0,0,0,0,0,0,0,0,2000,2000,2000,11000,0,11000,5000,23400,28400,2490.985658,0,0,3200,-709.014342,27690.985658,40690.985658
21639,2,80,48000,0,0,0,0,0,48080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48080
21693,1,0,0,0,0,0,0,0,0,0,0,0,0,35000,500,34500,0,9600,9600,564.94836119,0,0,4160,-3595.051639,6004.9483612,40504.948361
21693,2,0,0,0,0,0,0,0,0,0,0,0,0,28282.856523,0,28282.856523,0,0,0,0,0,0,0,0,0,28282.856523
21699,1,0,32000,0,0,0,0,0,32000,0,0,0,0,0,0,0,0,6300,6300,2276.0379228,0,1967.718674,0,4243.7565969,10543.756597,42543.756597
21699,2,0,0,9750,0,0,0,0,0,9750,0,0,9750,0,0,0,0,0,0,0,0,0,0,0,0,9750
21761,1,0,23000,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,4800,4800,572,0,733.2,240,1065.2,5865.2,28865.2
21761,2,0,3000,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000
21772,1,0,29900,0,0,0,0,0,29900,0,0,0,0,0,0,0,0,4800,4800,242,0,0,0,242,5042,34942
21772,2,0,3600,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600
21926,1,0,0,15600,0,0,0,0,0,15600,0,0,15600,0,0,0,0,2500,2500,0,0,0,0,0,2500,18100
21926,3,0,6600,0,0,0,0,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600
21952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383.0184677,1668.6519508,0,0,3051.6704186,3051.6704186,3051.6704186
21952,2,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
21952,3,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
22021,1,0,0,7800,0,0,0,0,0,7800,0,0,7800,0,0,0,0,4200,4200,0,0,0,0,0,4200,12000
22067,1,0,0,14300,0,0,0,0,0,14300,0,0,14300,0,0,0,9600,24000,33600,2949.7149022,0,0,0,2949.7149022,36549.714902,50849.714902
22067,2,10000,30000,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000
22067,3,0,0,14300,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,0,0,14300
22074,1,1800,33500,0,0,0,0,0,35300,0,0,0,0,0,0,0,0,9600,9600,346.91803928,0,0,0,346.91803928,9946.9180393,45246.918039
22099,1,0,0,0,0,0,0,0,0,0,0,0,0,14000,700,13300,0,4800,4800,586.01890121,0,0,0,586.01890121,5386.0189012,18686.018901
22155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16097.378559,16097.378559,88,0,376,1600,-1136,14961.378559,14961.378559
22155,2,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,22000,0,0,0,0,0,0,0,0,0,22000
22155,4,0,17000,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000
22167,1,2400,50000,32500,0,0,0,0,52400,32500,0,0,32500,0,0,0,0,9044.2073279,9044.2073279,1320,0,0,0,1320,10364.207328,95264.207328
22167,2,0,700,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700
22168,1,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
22169,1,0,0,7800,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
22173,1,0,0,24700,0,0,0,0,0,24700,0,0,24700,0,0,0,0,0,0,1362.317286,1093.1470022,0,0,2455.4642882,2455.4642882,27155.464288
22202,1,0,0,27300,0,0,0,0,0,27300,0,0,27300,0,0,0,0,12000,12000,764.62814244,1689.9710521,0,640,1814.5991945,13814.599195,41114.599195
22202,2,0,0,4550,0,0,0,0,0,4550,0,0,4550,0,0,0,0,0,0,0,0,0,0,0,0,4550
22203,1,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,133500,133500,1744.5403748,410,1880,0,4034.5403748,137534.54037,157534.54037
22203,2,0,0,17550,0,0,0,0,0,17550,0,0,17550,0,0,0,0,0,0,0,0,0,0,0,0,17550
22203,3,0,0,18200,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0,0,0,18200
22203,4,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
22203,5,0,13000,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000
22208,1,0,0,31200,0,0,0,0,0,31200,0,0,31200,0,0,0,0,12000,12000,3716.7571545,1584.6342088,0,0,5301.3913633,17301.391363,48501.391363
22208,2,0,0,18200,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0,0,0,18200
22208,3,0,0,18200,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0,0,0,18200
22222,1,0,0,20400,0,0,0,0,0,20400,0,0,20400,0,0,0,0,12000,12000,198,1640,0,0,1838,13838,34238
22222,2,0,0,22800,0,0,0,0,0,22800,0,0,22800,0,0,0,0,0,0,0,0,0,0,0,0,22800
22224,1,0,0,19500,0,0,0,0,0,19500,13000,13000,32500,0,0,0,0,0,0,835.26661244,0,0,0,835.26661244,835.26661244,33335.266612
22225,1,0,0,0,0,0,0,0,0,0,0,0,0,81000,1000,80000,0,12000,12000,3520,1845,18800,0,24165,36165,116165
22225,2,0,38000,0,0,0,0,0,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38000
22225,3,0,24000,0,0,0,0,1000,24000,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,25000
22226,1,0,31000,0,0,0,0,0,31000,0,0,0,0,0,0,0,0,9400,9400,440,0,0,0,440,9840,40840
22251,1,0,0,24400,0,0,0,0,0,24400,0,0,24400,0,0,0,0,9600,9600,616,1640,0,0,2256,11856,36256
22262,1,0,10000,39000,0,0,0,0,10000,39000,0,0,39000,0,0,0,0,15500,15500,4312,0,5640,0,9952,25452,74452
22262,5,0,9000,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000
22263,1,0,0,31000,0,0,0,0,0,31000,0,0,31000,0,0,0,0,0,0,4028.5720954,0,0,0,4028.5720954,4028.5720954,35028.572095
22263,3,0,26000,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000
22265,1,0,0,13559,0,0,0,0,0,13559,0,0,13559,0,0,0,0,3000,3000,0,0,0,0,0,3000,16559
22266,1,0,0,14768,0,0,0,0,0,14768,0,0,14768,0,0,0,18000,15000,33000,1320,0,2820,0,4140,37140,51908
22268,1,0,0,15990,0,0,0,0,0,15990,0,0,15990,0,0,0,0,6000,6000,748,2460,0,0,3208,9208,25198
22272,1,0,0,24700,0,0,0,0,0,24700,0,0,24700,0,0,0,0,7200,7200,176,0,1410,960,626,7826,32526
22272,2,0,7500,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500
22273,1,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,8450,8450,660,2460,0,0,3120,11570,31070
22273,2,0,0,7891,0,0,0,0,0,7891,0,0,7891,0,0,0,0,0,0,0,0,0,0,0,0,7891
22274,1,0,35000,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,532.4,2050,0,0,2582.4,2582.4,37582.4
22274,3,0,19250,0,0,0,0,0,19250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19250
22276,1,0,21000,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,3600,3600,3960,3280,0,0,7240,10840,31840
22276,2,0,0,11050,0,0,0,0,0,11050,0,0,11050,0,0,0,0,0,0,0,0,0,0,0,0,11050
22276,3,0,0,7800,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
22277,1,0,23000,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,7800,7800,1999.3913187,917.31266982,5287.3170404,0,8204.0210289,16004.021029,39004.021029
22277,2,0,0,0,0,0,0,0,0,0,0,0,0,22000,1926.1872502,20073.81275,0,0,0,0,0,0,0,0,0,20073.81275
22277,3,0,0,0,0,0,0,0,0,0,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,300
22278,1,0,21000,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,7200,7200,1350.2365149,0,0,0,1350.2365149,8550.2365149,29550.236515
22278,2,0,27000,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000
22279,1,0,0,0,0,0,0,0,0,0,0,0,0,60000,565.33722294,59434.662777,0,8400,8400,817.93163236,0,0,0,817.93163236,9217.9316324,68652.594409
22286,1,0,19500,0,0,0,0,0,19500,0,0,0,0,0,0,0,0,9600,9600,1529.2919977,606.10682883,0,0,2135.3988265,11735.398827,31235.398827
22286,2,0,0,13650,0,0,0,0,0,13650,0,0,13650,0,0,0,0,0,0,0,0,0,0,0,0,13650
22292,1,0,0,13780,0,0,0,0,0,13780,0,0,13780,0,0,0,3600,8000,11600,2077.291711,5740,9162.1222623,0,16979.413973,28579.413973,42359.413973
22292,2,0,0,15600,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600
22353,1,0,32000,0,0,0,0,0,32000,0,0,0,0,0,0,0,0,9600,9600,198,0,0,6240,-6042,3558,35558
22373,1,0,0,8970,0,0,0,0,0,8970,0,0,8970,0,0,0,0,3800,3800,880,0,0,0,880,4680,13650
22374,1,0,0,5408,0,0,0,0,0,5408,0,0,5408,9000,0,9000,13800,34400,48200,6803.6886388,17027.220544,35357.232103,0,59188.141286,107388.14129,121796.14129
22374,2,0,0,10400,0,0,0,0,0,10400,0,0,10400,30000,3000,27000,0,0,0,0,0,0,0,0,0,37400
22393,1,0,0,15600,0,0,0,0,0,15600,0,0,15600,0,0,0,0,7200,7200,132,1640,0,0,1772,8972,24572
22509,1,0,0,24700,0,0,0,0,0,24700,0,0,24700,0,0,0,0,8400,8400,650.16728753,0,0,0,650.16728753,9050.1672875,33750.167288
22509,2,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,19500
22516,1,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,3600,3600,2376,0,4888,0,7264,10864,35864
22516,2,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000
22516,3,0,15000,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000
22550,1,0,29000,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,6000,6000,717.02977331,0,0,3571.8473381,-2854.817565,3145.1824352,32145.182435
22550,2,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
22563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,88,0,0,0,88,4288,4288
22563,2,0,0,29900,0,0,0,0,0,29900,0,0,29900,0,0,0,0,0,0,0,0,0,0,0,0,29900
22570,1,0,0,35100,0,0,0,0,0,35100,0,0,35100,0,0,0,0,6000,6000,0,0,0,3200,-3200,2800,37900
22570,4,0,0,15259.77716,164.65916772,0,0,0,0,15424.436328,0,0,15424.436328,0,0,0,0,0,0,0,0,0,0,0,0,15424.436328
22571,1,0,0,11500,0,8000,0,0,0,11500,0,8000,19500,0,0,0,0,7800,7800,3080,0,4700,0,7780,15580,35080
22571,2,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
22587,1,0,0,65000,0,0,0,0,0,65000,0,0,65000,0,0,0,0,27000,27000,286,0,9964,2400,7850,34850,99850
22587,2,0,0,27300,10000,0,0,0,0,37300,0,0,37300,0,0,0,0,0,0,0,0,0,0,0,0,37300
22608,1,0,0,17550,0,0,0,0,0,17550,0,0,17550,0,0,0,0,7200,7200,44,0,0,0,44,7244,24794
22624,1,0,22000,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,530.66823949,0,0,0,530.66823949,530.66823949,22530.668239
22657,1,0,26000,0,0,0,0,0,26000,0,0,0,0,25000,0,25000,0,9600,9600,577.02725639,3116.1888995,0,0,3693.2161559,13293.216156,64293.216156
22669,1,0,0,31850,460,0,0,0,0,32310,0,0,32310,0,0,0,0,0,0,242.04544514,1312,141,0,1695.0454451,1695.0454451,34005.045445
22669,2,0,32000,0,0,0,0,0,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000
22685,1,5000,50000,0,0,0,0,0,55000,0,0,0,0,0,0,0,0,13400,13400,822.64535517,0,0,0,822.64535517,14222.645355,69222.645355
22685,2,0,32000,0,0,0,0,0,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000
22685,3,0,2500,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500
22690,1,0,0,34450,0,0,0,0,0,34450,0,0,34450,0,0,0,0,21600,21600,1627.4185418,2050,0,0,3677.4185418,25277.418542,59727.418542
22805,1,0,24000,0,0,0,0,0,24000,0,0,0,0,20000,3000,17000,0,51600,51600,3058.2715627,0,0,0,3058.2715627,54658.271563,95658.271563
22805,2,0,21000,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000
22807,1,0,19000,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000
22807,3,0,18000,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
22844,1,0,0,8099,0,0,0,0,0,8099,0,0,8099,0,0,0,0,24000,24000,396,164,846,0,1406,25406,33505
22844,2,0,23000,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000
22844,3,0,47000,0,0,0,0,0,47000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47000
22850,1,0,26500,0,0,0,0,0,26500,0,0,0,0,0,0,0,0,9600,9600,880,0,21996,0,22876,32476,58976
22850,2,0,0,6175,0,0,0,0,0,6175,0,0,6175,0,0,0,0,0,0,0,0,0,0,0,0,6175
22891,1,0,0,32110,0,0,0,0,0,32110,0,0,32110,0,0,0,0,4800,4800,3300,0,0,0,3300,8100,40210
22904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,0,0,0,0,6000,6000
22904,2,0,12000,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000
22961,1,0,0,8840,0,0,0,0,0,8840,0,0,8840,0,0,0,9600,4800,14400,202.31676411,0,291.14113687,0,493.45790097,14893.457901,23733.457901
22961,2,0,0,8840,0,0,0,0,0,8840,0,0,8840,0,0,0,0,0,0,0,0,0,0,0,0,8840
22964,1,0,0,43810,0,0,0,0,0,43810,0,0,43810,0,0,0,27000,25744.192796,52744.192796,2318.2602949,15170,54896,0,72384.260295,125128.45309,168938.45309
22964,2,0,0,13910,0,0,0,0,0,13910,0,0,13910,0,0,0,0,0,0,0,0,0,0,0,0,13910
22964,3,0,25700,0,0,0,0,0,25700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25700
22972,1,0,27000,0,0,100,0,0,27000,0,0,100,100,0,0,0,0,8400,8400,440,0,0,0,440,8840,35940
22974,1,0,0,20150,0,0,0,0,0,20150,0,0,20150,0,0,0,0,0,0,180.4,0,0,0,180.4,180.4,20330.4
22992,1,0,27000,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,8400,8400,863.94195774,0,0,0,863.94195774,9263.9419577,36263.941958
22992,2,0,0,0,0,0,0,22811.23555,0,0,0,0,0,35219.530066,7190.7149659,50840.050651,0,0,0,0,0,0,0,0,0,50840.050651
22993,1,600,32500,31200,0,0,0,0,33100,31200,0,0,31200,0,0,0,3500,37000,40500,2177.3261053,25624.943991,17781.1493,0,45583.419397,86083.419397,150383.4194
22993,2,0,35000,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000
22995,1,0,0,31200,0,0,0,0,0,31200,0,0,31200,0,0,0,55022,12300,67322,1568.630811,12913.669466,26107.913603,0,40590.213879,107912.21388,139112.21388
22996,1,0,0,50700,0,0,0,0,0,50700,0,0,50700,39000,0,39000,0,15342.166229,15342.166229,1391.1445473,0,26470.813398,0,27861.957945,43204.124174,132904.12417
22996,2,0,0,0,0,0,0,0,0,0,0,0,0,29597.812725,0,29597.812725,0,0,0,0,0,0,0,0,0,29597.812725
22996,3,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,0,0,0,3000
22996,4,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,40000,0,0,0,0,0,0,0,0,0,40000
23149,1,0,0,32500,0,0,0,0,0,32500,0,0,32500,0,0,0,0,24000,24000,660,9020,9409.4,0,19089.4,43089.4,75589.4
23149,2,2030.1541479,25000,0,0,0,0,0,27030.154148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27030.154148
23193,1,0,0,34125,0,0,0,0,0,34125,0,0,34125,0,0,0,0,0,0,255.2,0,5640,0,5895.2,5895.2,40020.2
23199,1,0,0,43550,0,0,0,0,0,43550,0,0,43550,0,0,0,0,24900,24900,4972,0,0,0,4972,29872,73422
23199,2,0,0,8970,0,0,0,0,0,8970,0,0,8970,0,0,0,0,0,0,0,0,0,0,0,0,8970
23267,1,0,0,0,0,0,0,0,0,0,0,0,0,27600,0,27600,0,12000,12000,1676.3242823,0,0,0,1676.3242823,13676.324282,41276.324282
23267,2,0,2300,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300
23319,1,0,0,7800,0,0,0,0,0,7800,0,0,7800,0,0,0,3600,2400,6000,2200,0,0,0,2200,8200,16000
23319,2,0,0,7800,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
23342,1,0,0,9600,0,0,0,0,0,9600,0,0,9600,0,0,0,0,2400,2400,0,0,0,0,0,2400,12000
23342,2,0,0,7200,0,0,0,0,0,7200,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,7200
23343,1,0,0,15600,0,0,0,0,0,15600,0,0,15600,0,0,0,0,2735.3578748,2735.3578748,1100,0,0,0,1100,3835.3578748,19435.357875
23343,2,0,0,9600,0,0,0,0,0,9600,0,0,9600,0,0,0,0,0,0,0,0,0,0,0,0,9600
23350,1,0,0,7200,0,0,0,0,0,7200,0,0,7200,0,0,0,0,1800,1800,660,0,0,0,660,2460,9660
23362,1,0,0,10140,0,0,0,0,0,10140,0,0,10140,0,0,0,0,3000,3000,880,0,0,0,880,3880,14020
23367,1,0,0,9490,0,0,0,0,0,9490,0,0,9490,0,0,0,0,14300,14300,886.07571957,489.55937611,0,0,1375.6350957,15675.635096,25165.635096
23367,2,0,0,8580,0,0,0,0,0,8580,0,0,8580,0,0,0,0,0,0,0,0,0,0,0,0,8580
23370,1,200,29000,0,0,0,0,0,29200,0,0,0,0,0,0,0,0,0,0,1002.8273973,0,940,0,1942.8273973,1942.8273973,31142.827397
23384,1,0,0,13200,0,0,0,0,0,13200,0,0,13200,13000,200,12800,0,10800,10800,1320,0,7520,0,8840,19640,45640
23384,2,0,0,9490,0,0,0,0,0,9490,0,0,9490,0,0,0,0,0,0,0,0,0,0,0,0,9490
23386,1,0,26000,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,8400,8400,308,0,0,0,308,8708,34708
23386,2,0,15000,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000
23409,1,0,0,24700,0,0,0,0,0,24700,0,0,24700,0,0,0,5000,12600,17600,880,5330,2350,40,8520,26120,50820
23409,3,0,36000,0,0,0,0,0,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000
23445,1,0,0,32240,0,0,0,0,0,32240,0,0,32240,0,0,0,4800,9600,14400,519.91851995,4100,13417.543268,0,18037.461788,32437.461788,64677.461788
23445,2,0,0,1500,2000,0,0,0,0,3500,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,3500
23454,1,0,0,20800,0,0,0,0,0,20800,0,0,20800,0,0,0,0,7200,7200,532.4,0,0,0,532.4,7732.4,28532.4
23466,1,0,0,0,0,0,0,0,0,0,0,0,0,150000,5000,145000,0,2000,2000,838.81359968,4920,57340,0,63098.8136,65098.8136,210098.8136
23466,2,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,19500
23469,1,0,0,22750,3000,0,0,0,0,25750,0,0,25750,0,0,0,0,9600,9600,1064.4491613,0,8716.2662821,0,9780.7154434,19380.715443,45130.715443
23469,3,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,19500
