NQUEST,NORD,INTPER,NATTIVITA,TIPOPEN,ENTEPEN,DECOR,TPENS,MESIPEN,ARRET,TARRET,QUOTAPE
685297,2,1,1,1,1,1991,500,13,2,,50
685297,2,1,2,3,1,2004,400,13,2,,
685300,1,1,1,3,1,2009,960,13,2,,
685368,1,2,1,1,1,2020,1100,12,2,,60
685368,3,2,1,5,1,2008,1000,12,2,,
685451,1,1,1,3,1,1998,1080,13,2,,
685537,1,1,1,1,1,2000,1100,12,2,,60
685560,1,1,1,3,1,1983,852,14,2,,
685734,1,1,1,3,1,2008,1200,13,2,,
685747,1,1,1,1,1,1999,500,13,2,,60
685747,1,1,2,3,1,2022,100,13,2,,
685780,1,1,1,1,1,2004,2350,13,2,,75
685780,2,1,1,1,1,2022,460,13,2,,70
685891,1,1,1,1,1,2004,1610,13,2,,25
685891,2,1,1,1,1,1986,820,13,2,,20
685895,1,1,1,1,1,2015,1500,12,2,,60
685902,2,1,1,3,1,1983,700,13,2,,
685905,1,1,1,1,1,2020,1700,13,1,50,100
685906,1,1,1,5,1,2020,500,13,2,,
685965,2,1,1,1,1,2009,950,13,2,,60
685965,3,1,1,5,1,1996,500,13,2,,
686133,1,1,1,1,1,2004,1850,13,2,,90
686190,1,1,1,3,1,2015,800,13,2,,
686429,1,1,1,1,1,1990,700,13,2,,80
686579,1,1,1,3,1,1997,750,13,2,,
686657,1,1,1,1,1,2016,1780,13,2,,95
686657,1,1,2,3,1,2015,320,13,2,,
686806,1,1,1,5,1,2017,300,13,2,,
686863,1,1,1,1,1,1997,900,13,2,,80
686863,1,1,2,3,1,2016,400,13,2,,
686913,1,1,1,1,3,2002,1400,13,2,,70
687007,1,1,1,3,1,1991,1170,13,2,,
687018,1,1,1,1,1,1992,930,13,2,,80
687018,1,1,2,3,1,2019,530,13,2,,
687039,1,1,1,3,1,2015,1065,13,2,,
687070,1,1,1,1,1,2020,1500,13,2,,100
687164,1,1,1,1,1,2005,1270,13,2,,80
687250,1,1,1,1,1,2008,2000,13,2,,70
687250,2,1,1,1,1,1992,1300,13,2,,70
687287,1,1,1,3,1,2021,720,13,2,,
687291,2,1,1,1,1,2012,1350,13,2,,70
687328,1,1,1,1,1,2003,680,13,2,,70
687404,1,1,1,1,1,2011,3300,13,2,,90
687404,2,1,1,1,1,2014,1750,13,2,,80
687685,1,1,1,3,1,1979,900,13,2,,
687892,1,1,1,1,1,1990,600,13,2,,40
687892,1,1,2,5,1,2020,400,13,2,,
687892,2,2,1,5,1,1980,1000,13,2,,
687971,1,1,1,3,1,2019,700,13,2,,
687971,2,1,1,5,1,2003,500,13,2,,
687990,1,1,1,1,1,2008,650,13,2,,30
687990,2,2,1,1,1,1993,1100,13,2,,90
688194,1,1,1,1,1,2001,3800,13,2,,1
688194,2,2,1,1,1,2008,1700,13,2,,2
688250,1,1,1,1,1,2022,600,7,2,,85
700729,2,2,1,5,1,2013,550,13,2,,
701579,1,2,1,1,1,1997,1350,13,2,,30
701579,2,2,1,1,1,1960,1200,13,2,,30
702643,1,1,1,1,1,1996,1200,13,2,,100
702643,3,3,1,3,1,2004,400,13,2,,
703258,1,1,1,1,1,1999,1750,13,2,,70
703258,2,1,1,1,1,2003,500,13,2,,80
703830,1,1,1,1,1,2007,1500,13,2,,85
703830,2,1,1,1,1,2015,1700,13,2,,85
704702,1,1,1,2,1,2020,490,12,2,,
704752,1,1,1,1,1,2022,800,4,2,,70
704766,1,1,1,3,1,2003,630,13,2,,
704911,1,1,1,1,1,2017,1300,13,2,,80
705244,1,1,1,1,1,2018,1600,12,2,,20
705244,2,1,1,1,1,2000,900,12,2,,20
706234,1,2,1,1,1,1985,600,13,2,,60
706234,2,2,1,5,1,1991,600,13,2,,
706258,1,1,1,1,1,2007,4000,13,2,,75
706422,1,1,1,1,1,2011,2000,13,2,,90
706448,1,1,1,1,1,1995,2100,13,2,,99
706634,1,1,1,1,1,2020,1370,13,2,,100
706727,1,1,1,4,1,2012,170,13,2,,
706900,1,2,1,1,1,2006,1200,13,2,,80
706900,2,2,1,1,1,2011,800,13,2,,70
706900,3,2,1,5,1,1995,560,13,2,,
706921,1,1,1,1,1,2018,680,13,2,,80
707104,1,1,1,2,1,2014,300,13,2,,
707253,1,1,1,1,1,2002,1194,13,2,,70
707312,1,1,1,1,1,2016,2000,13,2,,80
707312,2,2,1,1,1,2016,1300,13,2,,70
707523,1,1,1,1,1,1997,1050,13,2,,70
707857,1,1,1,1,1,2001,1600,13,2,,70
708219,1,1,1,1,1,2011,2000,13,2,,80
708219,2,2,1,1,1,2011,1870,13,2,,80
709420,1,1,1,1,1,2011,1675,13,2,,90
709420,2,1,1,1,1,2013,900,13,2,,90
709438,1,1,1,1,1,1998,1300,13,2,,80
709470,1,1,1,1,1,2017,1000,13,2,,70
709470,2,1,1,1,1,2019,1250,13,2,,90
709803,1,1,1,1,1,1993,1800,13,2,,90
709803,2,1,1,1,1,2005,1300,13,2,,80
710507,1,2,1,2,1,2021,260,12,2,,
710606,1,1,1,3,1,1996,940,13,2,,
710905,1,1,1,3,1,2002,650,13,2,,
711014,1,1,1,1,1,2012,900,13,2,,80
711014,2,1,1,1,1,2006,1040,13,2,,70
712022,1,1,1,3,1,2011,800,12,2,,
712141,1,1,1,1,2,2008,2200,13,2,,50
712141,2,2,1,1,2,2005,1230,13,2,,70
712244,1,1,1,3,1,2005,500,13,2,,
713319,2,1,1,1,1,2017,610,12,2,,40
713319,3,1,1,2,1,2018,220,12,2,,
713400,2,1,1,3,1,2017,520,13,2,,
713811,1,1,1,1,1,2007,1440,14,2,,80
713811,2,2,1,1,1,2007,1050,13,2,,80
713837,1,1,1,1,1,2015,1200,13,2,,80
713844,1,1,1,1,1,1995,1500,13,2,,50
713844,1,1,2,5,1,1995,500,13,2,,
714021,1,1,1,1,1,2016,790,13,2,,70
714021,1,1,2,1,3,2016,300,12,2,,25
714021,2,2,1,5,1,1997,289,13,2,,
714430,1,1,1,1,1,2001,1150,13,2,,50
714437,1,2,1,1,1,2012,950,13,2,,70
714622,2,1,1,1,1,1998,1700,13,2,,90
714820,1,1,1,1,1,1993,720,13,2,,100
716834,2,1,1,3,1,2018,1100,13,2,,
716849,2,1,1,1,1,2020,1300,13,2,,80
716908,1,1,1,1,1,2004,1280,13,2,,80
716908,1,1,2,5,1,1965,200,13,2,,
716908,2,2,1,1,1,2018,1047,13,2,,80
716937,2,1,1,1,1,2019,1750,13,2,,88
717014,1,1,1,1,1,2017,2500,13,2,,110
717242,1,1,1,1,1,2017,850,13,2,,25
717242,2,1,1,1,1,2017,750,13,2,,25
718674,1,1,1,1,1,2018,300,13,2,,20
718674,1,1,2,1,1,2013,1800,13,2,,30
718674,2,2,1,1,2,2018,2500,12,2,,40
718832,1,1,1,1,1,2015,2200,13,2,,80
718832,2,1,1,1,1,2003,1080,13,2,,80
719763,1,1,1,1,1,1998,1500,13,2,,70
719840,1,1,1,1,1,2021,1248,12,2,,80
720416,1,1,1,1,1,1991,1750,13,2,,80
720889,1,2,1,3,1,2001,1040,13,2,,
721548,1,1,1,1,1,2019,1160,13,2,,90
721548,2,2,1,1,1,2021,1700,13,2,,85
721843,1,1,1,1,1,2002,1250,13,2,,30
721843,2,2,1,1,1,2007,830,13,2,,10
722310,1,1,1,1,1,2008,1600,13,2,,60
722310,1,1,2,4,2,2014,600,13,2,,
722310,2,2,1,1,1,2006,1000,13,2,,1
722331,1,1,1,1,1,1998,1100,13,2,,60
722331,2,1,1,1,1,1999,1460,13,2,,85
723200,1,1,1,1,1,1998,930,13,2,,100
723200,1,1,2,3,1,2022,1000,13,2,,
723666,1,1,1,1,1,2001,1240,13,2,,78
723666,2,1,1,1,1,2003,2140,13,2,,80
724211,1,1,1,1,1,2004,500,13,2,,100
724211,1,1,2,3,1,1999,200,13,2,,
724509,1,1,1,1,1,1997,830,13,2,,80
724543,1,1,1,1,1,2010,1670,13,2,,90
724543,2,1,1,1,1,2021,1500,13,2,,70
724899,2,1,1,1,1,2015,4000,13,2,,90
725236,1,1,1,1,1,1999,650,12,2,,30
725726,1,1,1,2,1,2018,600,13,2,,
725726,2,1,1,5,1,2022,500,12,2,,
726932,1,1,1,1,1,2003,520,13,2,,60
726932,1,1,2,3,1,2002,350,13,2,,
728306,1,1,1,1,1,2019,1890,13,2,,90
728306,2,2,1,1,1,2021,1315,13,2,,90
732466,1,2,1,1,1,1992,840,13,2,,70
732466,2,2,1,1,1,2004,700,13,2,,55
733351,2,1,1,1,1,2011,1500,13,2,,80
733605,1,1,1,1,1,1982,1400,13,2,,80
733755,2,2,1,1,1,2019,1400,13,2,,100
734264,1,1,1,1,1,2000,700,13,2,,70
734264,2,1,1,2,1,2006,260,13,2,,
735659,1,1,1,1,2,2019,2000,13,2,,75
735659,2,2,1,1,1,2019,1700,13,2,,90
735677,1,1,1,1,1,1997,1550,12,2,,80
736010,2,1,1,1,1,2019,1100,13,2,,50
736011,1,1,1,1,1,2003,1100,13,2,,60
736011,2,1,1,1,1,1994,1100,13,2,,80
736034,1,2,1,1,1,2015,780,13,2,,60
736034,2,2,1,1,1,2015,1100,13,2,,80
736206,1,1,1,1,1,2022,3500,2,2,,80
736212,1,1,1,1,1,2009,1600,13,2,,90
736212,2,1,1,1,1,1986,1400,13,2,,80
737939,1,1,1,1,1,2016,550,13,2,,50
800135,1,1,1,1,1,2010,1290,12,2,,85
800569,1,1,1,1,1,2013,500,12,2,,70
800569,1,1,2,3,1,2014,700,12,2,,
801104,1,1,1,1,1,2005,700,13,2,,60
801104,2,1,1,1,1,1999,900,13,2,,60
801202,1,1,1,1,1,2022,1200,13,2,,75
801279,2,1,1,1,1,2022,1200,8,2,,70
801541,1,1,1,5,1,2014,513,13,2,,
803566,2,1,1,1,1,2015,1100,12,2,,90
803661,1,1,1,1,1,1991,1950,13,2,,30
804515,1,1,1,1,1,1984,1000,13,2,,50
805189,1,1,1,3,1,2006,700,12,2,,
805330,1,1,1,1,1,2006,1100,13,2,,80
805330,2,1,1,1,1,2012,2150,13,2,,80
805435,2,1,1,2,1,2018,430,13,2,,
805449,2,1,1,1,1,2005,1200,12,2,,80
805475,3,1,1,1,1,2002,1200,12,2,,80
805719,1,1,1,1,1,1994,1100,13,2,,80
806339,1,1,1,1,1,2004,1650,13,2,,80
806540,1,1,1,1,1,2016,1700,13,2,,70
806540,2,2,1,1,1,2014,1300,13,2,,75
806586,1,1,1,3,1,1987,1200,13,2,,
807146,2,1,1,1,1,2020,2000,13,2,,70
807165,1,1,1,1,1,2001,3300,13,2,,60
807165,2,1,1,1,1,2006,1300,13,2,,70
807303,1,1,1,1,1,2019,3000,13,2,,80
807303,2,2,1,1,1,2016,2400,13,2,,90
808169,1,1,1,1,1,2010,600,13,2,,60
808169,2,2,1,1,1,2016,700,13,2,,60
808182,1,1,1,3,1,2022,530,13,2,,
810104,1,1,1,3,1,2000,600,13,2,,
810104,1,1,2,1,1,2020,400,13,2,,100
810104,2,1,1,1,1,1992,600,13,2,,100
810104,2,1,2,3,1,1992,200,13,2,,
811807,1,1,1,1,1,2000,1000,13,2,,75
813109,1,1,1,1,1,2015,2400,13,2,,96
813109,2,1,1,1,1,2019,1550,13,2,,95
813246,1,1,1,3,1,1991,630,13,2,,
813283,1,2,1,1,1,1999,1600,13,2,,95
813283,2,2,1,1,1,1997,1200,13,2,,70
813349,1,1,1,1,1,2020,1700,13,2,,80
813379,1,1,1,3,1,2007,560,13,2,,
813686,1,2,1,1,1,2003,1800,13,2,,60
813713,1,1,1,1,1,2010,1910,13,2,,95
813912,4,2,1,2,1,2021,440,13,2,,
814466,1,1,1,1,1,2002,1300,13,2,,100
814532,1,1,1,1,1,2001,4100,13,2,,85
814532,2,1,1,1,1,2004,1600,13,2,,100
814546,1,1,1,1,1,1989,869,12,2,,50
814586,1,1,1,1,1,2021,950,13,2,,50
814586,2,1,1,1,1,2008,2450,13,2,,70
815291,1,1,1,1,1,2015,800,12,2,,70
815291,2,1,1,1,1,2001,153,12,2,,20
815415,1,1,1,1,1,2000,1270,13,2,,75
815465,1,1,1,1,3,2012,580,12,2,,40
815465,2,2,1,1,1,2007,520,13,2,,80
815465,2,2,2,1,3,2012,230,12,2,,20
815960,1,1,1,1,1,2018,1800,13,2,,85
816001,1,2,1,1,1,1998,1780,13,2,,75
816001,2,2,1,1,1,2000,1400,13,2,,90
816249,1,1,1,2,1,2021,650,13,2,,
816383,1,1,1,2,1,1995,900,13,2,,
816827,1,1,1,1,1,2021,1500,13,2,,80
816839,1,2,1,1,1,1998,1000,13,2,,60
816839,2,2,1,1,1,2015,550,13,2,,60
816847,1,1,1,1,1,2015,1800,13,2,,95
816847,2,1,1,1,1,2022,1600,13,2,,90
817180,3,1,1,5,1,2014,500,13,2,,
817402,1,1,1,1,1,2020,1600,12,2,,90
817487,1,1,1,1,1,1994,900,13,2,,90
817487,1,1,2,3,1,2017,89,13,2,,
817747,1,1,1,1,1,1985,420,13,2,,80
817747,1,1,2,3,1,2006,1600,13,2,,
817749,1,1,1,3,1,2013,1050,12,2,,
818064,1,1,1,1,1,2008,1050,13,2,,80
818425,1,1,1,1,1,1996,1200,13,2,,70
818425,1,1,2,3,1,2007,200,13,2,,
818425,2,2,1,1,1,2009,1600,13,2,,80
818640,1,1,1,2,1,2019,470,13,2,,
819031,1,1,1,1,1,1994,1200,13,2,,80
819156,1,2,1,2,1,1996,630,13,2,,
819330,1,1,1,1,1,2017,5000,13,2,,75
819350,1,1,1,1,1,2008,1400,13,2,,100
819350,2,2,1,1,1,2015,1040,13,2,,100
819350,3,1,1,3,1,1991,750,14,2,,
819433,1,1,1,3,1,2011,600,13,2,,
819653,1,1,1,1,1,2017,500,13,2,,20
819653,1,1,2,1,2,2017,370,13,2,,20
819653,2,1,1,1,1,2002,1350,13,2,,90
819972,1,1,1,1,1,2017,880,14,2,,50
819972,2,1,1,1,1,2013,1100,13,2,,80
820465,2,1,1,1,1,1995,1200,13,2,,100
820465,2,1,2,3,1,2018,900,13,2,,
820606,1,1,1,1,1,2019,2900,13,2,,80
820606,1,1,2,4,2,2019,260,12,2,,
820675,1,1,1,1,1,2021,1220,13,2,,80
820718,1,1,1,1,1,2002,600,13,2,,80
821727,1,1,1,1,1,2018,1300,13,2,,95
821789,1,1,1,1,1,2006,900,13,2,,80
821789,2,1,1,1,1,1997,1200,13,2,,90
822033,1,1,1,1,1,2015,1200,13,2,,80
822033,2,1,1,1,1,1999,800,13,2,,70
822398,1,2,1,1,1,2006,900,14,2,,70
822398,2,2,1,1,1,2018,560,14,2,,90
822408,1,1,1,1,1,2002,1000,13,2,,90
822408,2,2,1,1,1,2009,500,14,2,,70
823046,1,1,1,1,1,2018,1450,13,2,,75
823338,1,1,1,1,1,2001,4157,13,2,,80
823338,1,1,2,1,1,2004,88,13,2,,30
823338,2,1,1,1,1,1998,300,14,2,,20
823338,3,1,1,5,1,2019,324,13,2,,
823488,2,1,1,1,1,2002,1600,12,2,,90
823524,1,1,1,1,1,2003,1700,12,2,,80
823993,1,1,1,1,1,1992,1500,13,2,,75
824637,1,3,1,1,1,1982,1300,13,2,,70
824637,2,3,1,1,1,1995,1300,13,2,,70
824730,1,1,1,3,1,2009,1000,13,2,,
824734,1,1,1,1,1,2015,1100,13,2,,80
826115,1,1,1,1,1,2007,1600,13,2,,90
826307,1,1,1,1,1,1998,1100,13,2,,50
827146,1,1,1,3,1,1980,500,13,2,,
827188,1,1,1,1,1,2007,1300,13,2,,90
827386,1,1,1,1,1,2004,1100,13,2,,80
827639,1,1,1,1,1,1996,380,13,2,,50
827639,1,1,2,3,1,2002,650,13,2,,
827847,1,1,1,1,1,2009,800,13,2,,70
827847,2,1,1,1,1,2014,700,13,2,,70
851025,1,1,1,1,1,2018,1200,12,2,,80
851151,2,1,1,1,1,1999,1200,12,2,,90
851493,1,1,1,1,1,1993,600,14,2,,80
851493,2,1,1,1,1,1997,2100,13,2,,70
851504,1,1,1,1,1,2008,1050,13,2,,85
851504,2,2,1,1,1,2005,525,13,2,,100
851693,1,1,1,2,1,1992,450,13,2,,
851693,1,1,2,3,1,2011,600,13,2,,
851874,1,1,1,5,1,2008,700,13,2,,
851937,1,1,1,1,1,2006,1750,13,2,,94
852021,1,1,1,1,1,2002,1300,13,2,,50
852021,2,1,1,2,1,2015,300,13,2,,
852021,2,1,2,5,1,2015,200,13,2,,
852130,1,1,1,1,1,2020,2100,13,1,2500,98
852574,1,1,1,1,1,2002,1427,13,2,,91
852574,2,2,1,1,1,2022,421,13,2,,80
853279,1,1,1,1,1,2000,1280,12,2,,80
853352,1,1,1,1,1,1996,1150,13,2,,75
853352,2,1,1,1,1,2007,980,13,2,,10
853569,2,1,1,1,1,2002,1800,13,2,,90
853875,1,1,1,1,1,2019,310,13,2,,30
853875,2,1,1,1,1,2013,1150,13,2,,80
854163,1,1,1,1,1,2000,1900,13,2,,80
854163,2,1,1,1,1,2008,660,13,2,,70
854306,1,1,1,1,1,2001,1450,13,2,,70
854306,2,2,1,1,1,2008,1250,13,2,,70
854346,3,2,1,5,1,2000,1200,12,2,,
854406,1,1,1,1,1,2004,1200,12,2,,80
854554,1,1,1,3,1,2016,800,13,2,,
854559,1,1,1,3,1,2010,1100,13,2,,
854714,1,1,1,1,1,1990,500,13,2,,80
854714,2,1,1,1,1,2008,500,13,2,,80
854858,1,1,1,1,1,2016,900,13,2,,50
854858,3,1,1,5,1,1976,1300,13,2,,
855035,1,1,1,1,1,2000,630,13,2,,50
855035,2,2,1,1,1,2004,670,13,2,,70
855135,1,1,1,3,1,2014,770,13,2,,
855259,1,1,1,1,1,2011,1750,13,2,,100
855259,2,1,1,1,1,2017,1700,13,2,,95
855268,2,1,1,1,1,2005,650,13,2,,70
855268,2,1,2,3,1,2016,350,13,2,,
855295,1,1,1,1,1,1995,580,13,2,,70
855376,1,2,1,1,1,2021,1500,13,2,,100
855417,1,1,1,5,1,2005,310,13,2,,
855534,1,1,1,1,1,2007,619,13,2,,50
855534,2,2,1,1,1,2020,740,12,2,,15
855534,2,2,2,5,1,2019,360,12,2,,
855790,1,1,1,1,1,2015,850,12,2,,70
855790,1,1,2,3,1,2022,300,6,2,,
855792,1,2,1,1,1,2017,1500,12,2,,70
855792,2,2,1,1,1,2018,1100,12,2,,70
855809,1,1,1,1,1,1982,500,12,2,,60
855809,1,1,2,3,1,1957,600,12,2,,
856128,2,2,1,1,1,2000,1100,13,2,,50
856327,1,1,1,1,1,2013,700,13,2,,50
857044,1,1,1,3,1,2013,560,12,2,,
857107,2,1,1,1,1,2022,1400,12,2,,90
857466,2,1,1,1,1,2021,1350,13,2,,80
857467,2,1,1,1,1,1997,550,13,2,,90
857621,1,1,1,1,1,1992,1300,13,2,,70
857670,1,1,1,1,1,2013,1300,13,2,,90
857718,1,1,1,1,1,1993,750,13,2,,65
858474,1,1,1,1,1,2005,2800,13,2,,90
859449,1,1,1,1,1,2006,1000,13,2,,50
859449,2,1,1,5,1,2008,500,13,2,,
859573,4,1,1,5,3,1990,110,12,2,,
859573,5,1,1,5,3,1998,100,12,2,,
859592,1,2,1,1,1,2022,2500,12,2,,65
859592,2,2,1,1,1,2022,1500,13,1,6000,90
859696,1,1,1,3,1,2008,500,12,2,,
859908,1,1,1,1,1,2020,1480,13,2,,80
860688,1,2,1,1,1,2019,1100,12,2,,80
860688,2,1,1,1,1,2010,800,12,2,,50
860757,1,1,1,1,1,2008,880,13,2,,50
860757,2,2,1,1,1,2013,565,13,2,,60
860780,1,1,1,1,3,1995,1280,12,2,,
860783,1,1,1,3,1,1965,580,13,2,,
860799,1,1,1,1,1,2019,850,13,2,,50
860799,2,1,1,1,1,2022,560,5,2,,60
860929,1,1,1,1,1,1990,950,13,2,,80
860929,1,1,2,3,1,1957,350,13,2,,
860940,1,1,1,1,1,2018,1100,13,2,,65
860940,2,1,1,1,1,2017,1200,13,2,,70
861065,1,1,1,1,1,2000,2500,13,2,,80
861584,1,1,1,1,1,2011,1200,13,2,,80
861584,2,1,1,1,1,1994,1300,13,2,,70
861992,1,1,1,1,1,2012,1600,13,2,,95
862003,1,1,1,1,1,2000,1300,13,2,,98
862003,2,2,1,1,1,2022,560,12,2,,50
862302,1,1,1,1,1,2014,500,13,2,,60
862314,1,1,1,1,1,1998,2000,13,2,,100
862853,1,1,1,1,1,2014,1300,13,2,,90
862877,1,1,1,3,1,2004,800,13,2,,
862939,1,1,1,1,1,1999,4500,13,2,,80
863223,1,2,1,1,1,2015,900,13,2,,70
863308,1,1,1,1,1,2009,1900,13,2,,90
863387,1,1,1,1,1,2004,1600,13,2,,90
863387,2,1,1,1,1,2002,1600,13,2,,90
863387,2,1,2,5,1,2021,800,12,2,,
863458,1,1,1,1,1,2006,1380,12,2,,95
863575,1,1,1,1,1,2006,945,13,2,,70
863575,2,1,1,1,1,2003,540,13,2,,30
863673,1,1,1,3,1,1993,2900,13,2,,
864133,1,1,1,1,1,2017,5500,13,2,,80
864133,2,1,1,1,1,2016,980,13,2,,80
864754,1,1,1,2,1,2022,480,13,2,,
864754,2,1,1,2,1,2020,500,13,2,,
864754,2,1,2,5,1,2000,260,13,2,,
865498,2,1,1,1,1,2022,1170,12,2,,70
865498,3,1,1,5,1,2016,500,12,2,,
865680,1,1,1,1,1,1993,1450,13,2,,85
865764,1,1,1,1,1,1983,520,13,2,,70
865764,1,1,2,3,1,1987,510,13,2,,
865780,1,1,1,1,1,2022,1000,3,2,,50
866386,1,1,1,1,1,1998,1175,13,2,,80
866960,1,1,1,1,1,2000,3000,12,2,,100
867090,1,1,1,3,1,2010,680,13,2,,
867104,1,1,1,3,1,2015,800,12,2,,
867344,1,1,1,1,1,2009,4400,13,2,,70
867344,1,1,2,4,2,2015,200,13,2,,
867344,2,1,1,1,1,2009,1800,13,2,,70
867373,1,1,1,3,1,2003,1020,13,2,,
867373,2,1,1,1,1,1994,980,13,2,,70
867784,2,1,1,1,1,2001,1330,13,2,,85
867784,3,1,1,1,1,2017,963,13,2,,80
868165,1,2,1,1,1,1996,1500,13,2,,80
868474,1,1,1,1,1,2022,1300,8,2,,80
868474,2,2,1,1,1,2014,1900,13,2,,100
868583,1,2,1,1,1,2019,1350,13,2,,100
868583,3,2,1,2,1,1999,1000,13,2,,
871009,1,1,1,1,1,2020,690,12,2,,70
871078,1,1,1,3,1,2009,634,13,2,,
871237,1,1,1,1,1,2013,980,13,2,,65
871273,1,1,1,1,1,2013,1530,13,2,,80
871273,2,1,1,1,1,2015,1250,13,2,,60
871320,1,1,1,1,1,2022,3200,13,2,,90
871320,2,1,1,1,1,2021,2400,13,2,,90
871697,2,2,1,1,1,1996,1200,13,2,,80
871697,2,2,2,1,3,2007,55,13,2,,5
871697,3,3,1,1,1,2005,750,13,2,,50
871747,1,1,1,5,1,2013,210,13,2,,
871747,2,1,1,1,1,2011,830,13,2,,70
871807,1,1,1,3,1,2000,850,13,2,,
872027,1,1,1,1,1,2022,1900,13,2,,80
872107,1,1,1,1,1,2013,800,13,2,,90
872107,2,1,1,1,1,2022,300,13,2,,50
872133,1,1,1,1,1,2006,1130,13,2,,100
872133,2,2,1,1,1,2021,1600,13,2,,75
872161,2,1,1,3,1,2015,850,13,2,,
872306,1,1,1,1,1,2005,2000,13,2,,80
872306,2,1,1,1,1,2007,1200,13,2,,80
872646,2,1,1,2,1,2020,300,12,2,,
872698,1,1,1,1,1,2019,650,13,2,,60
872710,1,1,1,1,1,2006,550,13,2,,50
872710,1,1,2,3,1,2010,450,13,2,,
872747,1,1,1,1,1,2009,2000,13,2,,80
872747,1,1,2,1,1,2019,11,13,2,,1
872750,1,1,1,1,1,2008,2000,13,2,,80
872781,2,1,1,5,1,2008,700,13,2,,
872795,2,1,1,5,1,2020,250,13,2,,
872919,1,1,1,2,1,1984,670,13,2,,
872924,1,1,1,1,1,2022,970,13,2,,50
873042,1,1,1,1,1,1995,780,13,2,,70
873042,1,1,2,5,1,2010,240,12,2,,
873048,1,1,1,1,1,2003,850,13,2,,80
873052,1,1,1,1,1,2009,1200,13,2,,100
873052,2,1,1,1,1,2019,1100,13,2,,80
873674,1,1,1,1,1,2010,1300,12,2,,50
873674,2,1,1,1,1,2020,700,12,2,,50
874152,1,1,1,1,3,2013,157,12,2,,40
874152,2,1,1,1,1,2018,1250,13,2,,80
874152,2,1,2,1,3,2015,180,12,2,,30
874157,1,1,1,3,1,2018,700,13,2,,
874163,1,1,1,1,1,2002,900,13,2,,80
874163,2,1,1,1,1,1994,600,13,2,,70
874168,1,1,1,5,1,2013,324,13,2,,
874168,2,1,1,3,1,2012,540,13,2,,
874213,1,1,1,1,1,2010,1500,13,2,,80
874274,1,1,1,1,1,2010,1100,12,2,,80
874294,1,1,1,1,1,2010,1750,12,2,,90
874323,1,1,1,1,1,1996,1050,13,2,,70
874323,2,1,1,1,1,1993,1000,13,2,,70
874330,1,2,1,3,1,2021,700,13,2,,
874392,1,1,1,1,1,2016,2500,13,2,,70
874704,1,1,1,1,1,2000,710,13,2,,50
874961,1,1,1,1,1,2017,1925,13,2,,100
875011,1,1,1,1,1,2022,1200,13,2,,90
875011,2,2,1,1,1,2021,1000,13,1,200,95
875017,1,1,1,1,1,2006,1800,13,2,,80
875020,1,1,1,1,1,2021,1800,13,2,,95
875027,1,1,1,1,1,2015,1500,13,2,,90
875028,1,1,1,1,1,2010,1100,13,2,,80
875088,1,1,1,1,1,2017,1030,13,2,,70
875088,2,1,1,5,1,2015,310,13,2,,
875154,1,1,1,1,1,2002,1650,13,2,,90
875206,1,1,1,1,1,2019,1700,13,2,,80
875206,2,1,1,1,1,2014,900,13,2,,90
875336,1,1,1,1,1,1995,1000,12,2,,80
875528,1,1,1,1,1,1993,1030,13,2,,85
875528,2,2,1,1,1,2001,530,13,2,,80
875557,1,1,1,1,1,2022,980,13,2,,80
875562,1,1,1,1,1,2013,1300,13,2,,80
875562,2,2,1,1,1,2013,1300,13,2,,80
875577,1,1,1,1,1,1991,1200,13,2,,80
875577,2,2,1,1,1,2011,540,13,2,,50
875582,1,1,1,3,1,1995,690,13,2,,
875686,1,1,1,1,1,2008,1800,13,2,,90
875855,2,2,1,1,1,2021,1300,13,2,,80
875967,1,1,1,1,1,1997,700,12,2,,30
875967,2,1,1,2,1,2001,500,12,2,,
876018,1,1,1,5,1,1988,500,13,2,,
876020,1,1,1,5,1,2012,800,13,2,,
876020,1,1,2,5,1,2020,427,12,2,,
876020,2,1,1,1,1,2005,550,13,2,,50
876020,2,1,2,1,3,2005,150,13,2,,20
876093,2,1,1,1,1,2018,1300,13,2,,60
876125,1,1,1,3,1,1987,800,12,2,,
876218,1,1,1,1,1,1995,640,13,2,,60
876542,1,1,1,3,1,2017,780,13,2,,
876542,1,1,2,1,3,1991,600,13,2,,70
876651,1,1,1,3,1,2010,950,12,2,,
876666,1,1,1,3,1,2010,1200,12,2,,
876833,1,1,1,1,1,2005,500,13,2,,20
877285,1,1,1,1,1,2012,2050,13,2,,65
877473,1,1,1,5,1,2008,210,13,2,,
877662,1,1,1,1,1,1992,620,13,2,,50
877828,1,1,1,1,1,2005,1800,13,2,,70
877908,1,1,1,1,1,2003,640,13,2,,80
878094,1,1,1,1,1,1997,1400,13,2,,90
878103,3,1,1,5,1,2004,600,12,2,,
878142,1,1,1,1,1,2016,1200,13,2,,98
878142,1,1,2,1,2,2016,100,13,2,,1
878218,1,1,1,1,1,1995,1300,13,2,,70
878292,1,1,1,1,1,2020,2060,13,2,,100
878292,2,1,1,1,1,2022,1300,13,2,,90
878510,1,1,1,1,1,2010,1700,13,2,,70
878684,1,1,1,1,1,2014,1700,13,2,,80
878831,1,1,1,1,1,2013,1300,13,2,,70
878831,2,1,1,1,1,2021,1000,13,2,,80
878883,1,1,1,1,1,2008,900,13,2,,60
