NQUEST,NORD,SEX,PARENT,ANASC,MOTENT,NORDP,STACIV,STUDIO,TIPODIP,TIPOLAU,SALUTE,CRONIC,INVALID,APQUAL,ASNONOC,APSETT,INTPER,NCOMP,ETA,IREG,AREA5,AREA3,ACOM4C,CLETA,NPERC,PESOFL,NASCREG,NASCAREA
55825,2,2,4,1933,,2,4,1,,,2,1,2,16,,,2,3,62,15,4,3,3,4,2,1.5062024302,15,3
55825,3,2,5,1970,,3,2,3,,,3,1,2,11,,,,3,25,15,4,3,3,1,2,1.5062024302,15,3
55826,1,2,1,1936,,1,2,2,,,4,2,2,16,,,1,1,59,15,4,3,3,4,1,1.2132840598,15,3
55828,1,1,1,1949,,1,2,3,,,5,2,2,8,,5,1,4,46,15,4,3,3,3,3,1.2534408249,15,3
55828,2,2,5,1918,,2,4,1,,,3,1,2,16,,,2,4,77,15,4,3,3,5,3,1.2534408249,15,3
55828,3,2,5,1947,,3,2,2,,,5,2,2,12,1,2,3,4,48,15,4,3,3,3,3,1.2534408249,15,3
55828,4,2,5,1945,,4,2,3,,,5,2,2,12,1,4,,4,50,15,4,3,3,3,3,1.2534408249,15,3
55829,1,1,1,1950,,1,2,5,3,,4,2,2,14,,,1,2,45,15,4,3,3,3,2,1.294469926,15,3
55829,2,2,4,1921,,2,1,3,,,3,2,2,16,,,,2,74,15,4,3,3,5,2,1.294469926,15,3
55830,1,2,1,1924,,1,4,3,,,3,2,2,16,,,1,1,71,15,4,3,3,5,1,1.3915396422,15,3
55831,1,1,1,1956,,1,2,3,,,4,2,2,1,,4,1,2,39,15,4,3,3,2,1,1.4667680054,15,3
55831,2,2,5,1940,,2,2,3,,,4,2,2,13,,,,2,55,15,4,3,3,4,1,1.4667680054,15,3
55832,1,2,1,1922,,1,2,3,,,4,1,2,15,2,9,1,1,73,15,4,3,3,5,1,1.3915396422,15,3
55833,1,2,1,1921,,1,4,1,,,2,1,2,16,,,1,1,74,15,4,3,3,5,1,1.4160417555,15,3
55836,1,2,1,1915,,1,4,1,,,3,1,2,16,,,1,1,80,15,4,3,3,5,1,1.4160417555,15,3
55837,1,1,1,1937,,1,1,2,,,3,1,2,8,,4,1,5,58,15,4,3,3,4,3,1.6813927863,15,3
55837,2,2,2,1925,,2,1,3,,,3,1,1,16,,,,5,70,15,4,3,3,5,3,1.6813927863,15,3
55837,3,1,3,1962,,3,1,5,2,,4,2,2,1,,4,,5,33,15,4,3,3,2,3,1.6813927863,15,3
55837,4,2,5,1970,,4,1,3,,,5,2,2,13,,,,5,25,15,4,3,3,1,3,1.6813927863,15,3
55837,5,1,5,1993,,5,2,1,,,5,2,2,18,,,,5,2,15,4,3,3,1,3,1.6813927863,15,3
55838,1,1,1,1926,,1,1,1,,,2,1,2,15,1,3,1,6,69,15,4,3,3,5,3,1.5680030479,15,3
55838,2,2,2,1928,,2,1,1,,,2,1,2,16,,,,6,67,15,4,3,3,5,3,1.5680030479,15,3
55838,3,1,3,1958,,3,2,2,,,4,2,2,1,,4,,6,37,15,4,3,3,2,3,1.5680030479,15,3
55838,4,1,3,1963,,4,2,3,,,4,2,2,11,,,,6,32,15,4,3,3,2,3,1.5680030479,15,3
55838,5,1,3,1966,,5,2,2,,,4,2,2,11,,,,6,29,15,4,3,3,1,3,1.5680030479,15,3
55838,6,2,3,1960,,6,2,2,,,4,2,2,11,,,,6,35,15,4,3,3,2,3,1.5680030479,15,3
55839,1,1,1,1927,,1,1,2,,,2,2,2,15,1,2,1,2,68,15,4,3,3,5,2,1.3970293198,15,3
55839,2,2,2,1927,,2,1,2,,,1,1,2,16,,,,2,68,15,4,3,3,5,2,1.3970293198,15,3
55840,1,2,1,1954,,2,1,3,,,5,2,2,1,,9,1,7,41,15,4,3,3,3,3,1.4601239134,15,3
55840,2,1,2,1946,,1,1,2,,,4,2,2,1,,9,,7,49,15,4,3,3,3,3,1.4601239134,15,3
55840,3,1,3,1973,,3,2,2,,,5,2,2,11,,,,7,22,15,4,3,3,1,3,1.4601239134,15,3
55840,4,2,3,1970,,4,2,2,,,5,2,2,11,,,,7,25,15,4,3,3,1,3,1.4601239134,15,3
55840,5,2,3,1986,,5,2,1,,,5,2,2,17,,,,7,9,15,4,3,3,1,3,1.4601239134,15,3
55840,6,1,3,1983,,6,2,2,,,5,2,2,17,,,,7,12,15,4,3,3,1,3,1.4601239134,15,3
55840,7,2,4,1923,,7,4,2,,,2,1,2,16,,,,7,72,15,4,3,3,5,3,1.4601239134,15,3
55842,1,2,1,1929,,1,4,1,,,4,2,2,16,,,1,1,66,15,4,3,3,5,1,1.4160417555,15,3
55843,1,1,1,1931,,1,1,2,,,3,2,2,15,1,3,1,4,64,15,4,3,3,4,3,1.2735539354,15,3
55843,2,2,2,1936,,2,1,2,,,4,2,2,1,,9,,4,59,15,4,3,3,4,3,1.2735539354,15,3
55843,3,1,3,1976,,3,2,3,,,5,2,2,11,,,,4,19,15,4,3,3,1,3,1.2735539354,15,3
55843,4,1,3,1980,,4,2,1,,,1,1,1,16,,,,4,15,15,4,3,3,1,3,1.2735539354,15,3
55844,1,1,1,1926,,1,1,1,,,3,1,2,16,,,1,2,69,15,4,3,3,5,2,1.3970293198,15,3
55844,2,2,2,1925,,2,1,2,,,3,1,2,16,,,,2,70,15,4,3,3,5,2,1.3970293198,15,3
55845,1,2,1,1925,,1,4,2,,,3,1,2,16,,,1,1,70,15,4,3,3,5,1,1.4160417555,15,3
55846,1,1,1,1925,,1,1,3,,,2,2,2,15,1,2,1,2,70,15,4,3,3,5,2,1.3728561832,15,3
55846,2,2,2,1925,,2,1,1,,,3,1,2,16,,,,2,70,15,4,3,3,5,2,1.3728561832,15,3
55848,1,1,1,1970,,1,1,3,,,5,2,2,1,,4,1,5,25,15,4,3,3,1,3,1.5099357411,15,3
55848,2,1,5,1926,,2,4,3,,,3,1,2,15,1,2,,5,69,15,4,3,3,5,3,1.5099357411,15,3
55848,3,2,4,1930,,3,2,2,,,3,1,2,15,1,2,,5,65,15,4,3,3,4,3,1.5099357411,15,3
55848,4,2,2,1965,,4,1,1,,,5,2,2,13,,,,5,30,15,4,3,3,1,3,1.5099357411,15,3
55848,5,1,3,1994,1,,2,1,,,5,2,2,18,,,,5,1,15,4,3,3,1,3,1.5099357411,15,3
55849,1,2,1,1915,,1,4,1,,,2,1,2,16,,,1,1,80,15,4,3,3,5,1,1.4160417555,15,3
55875,1,2,1,1938,,1,1,2,,,3,2,2,13,,,1,3,57,15,4,3,3,4,2,1.2670197069,15,3
55875,2,2,4,1902,,2,4,1,,,1,1,1,16,,,,3,93,15,4,3,3,5,2,1.2670197069,9,2
55875,3,1,2,1940,,3,1,5,2,,2,2,2,12,2,4,,3,55,15,4,3,3,4,2,1.2670197069,15,3
55876,1,1,1,1926,,1,1,3,,,4,1,2,15,1,4,1,2,69,15,4,3,3,5,1,1.3970293198,15,3
55876,2,2,2,1926,,2,1,3,,,4,2,2,13,,,,2,69,15,4,3,3,5,1,1.3970293198,15,3
55877,1,2,1,1921,,1,4,2,,,2,1,1,16,,,1,1,74,15,4,3,3,5,1,1.3915396422,15,3
55878,1,2,1,1911,,1,4,1,,,2,1,1,15,1,8,1,1,84,15,4,3,3,5,1,1.4160417555,15,3
55884,1,2,1,1933,,1,2,2,,,5,2,2,13,,,1,3,62,15,4,3,3,4,3,1.2988213167,15,3
55884,2,1,5,1928,,2,2,2,,,5,2,2,15,1,2,,3,67,15,4,3,3,5,3,1.2988213167,15,3
55884,3,1,5,1930,,3,2,2,,,5,2,2,15,1,2,,3,65,15,4,3,3,4,3,1.2988213167,15,3
55885,1,2,1,1929,,1,1,2,,,3,1,2,15,1,8,1,3,66,15,4,3,3,5,3,1.4517683792,15,3
55885,2,1,2,1914,,2,1,3,,,2,1,1,15,1,9,,3,81,15,4,3,3,5,3,1.4517683792,12,2
55885,3,1,3,1969,,3,2,3,,,5,2,2,1,,2,,3,26,15,4,3,3,1,3,1.4517683792,15,3
55887,1,1,1,1947,2,,2,5,2,,3,2,2,2,,6,1,2,48,15,4,3,3,3,2,1.2768235247,15,3
55887,2,1,4,1906,,1,4,3,,,3,1,2,16,,,2,2,89,15,4,3,3,5,2,1.2768235247,15,3
55888,1,2,1,1946,,1,2,2,,,4,2,2,11,,,1,1,49,15,4,3,3,3,1,1.2132840598,15,3
55889,1,2,1,1921,,1,4,1,,,3,1,1,15,8,4,1,2,74,15,4,3,3,5,1,1.4272606552,15,3
55889,2,2,5,1974,,2,2,3,,,5,2,2,11,,,,2,21,15,4,3,3,1,1,1.4272606552,15,3
55891,1,2,1,1938,,1,1,3,,,2,1,2,13,,,1,4,57,15,4,3,3,4,3,1.3947829102,15,3
55891,2,1,2,1932,,2,1,3,,,3,2,2,1,,9,2,4,63,15,4,3,3,4,3,1.3947829102,15,3
55891,3,1,3,1964,,3,2,5,2,,4,2,2,12,1,4,,4,31,15,4,3,3,2,3,1.3947829102,15,3
55891,4,2,3,1967,,4,2,5,2,,4,2,2,2,,7,4,4,28,15,4,3,3,1,3,1.3947829102,15,3
55892,1,2,1,1966,,1,3,2,,,4,2,2,1,,8,1,3,29,15,4,3,3,1,2,1.4858885033,15,3
55892,2,2,4,1925,2,,4,1,,,3,2,2,16,,,2,3,70,15,4,3,3,5,2,1.4858885033,15,3
55892,3,2,3,1994,1,,2,1,,,5,2,2,18,,,,3,1,15,4,3,3,1,2,1.4858885033,15,3
55917,1,1,1,1940,,1,1,5,2,,4,1,2,15,2,2,1,4,55,15,4,3,3,4,2,1.2601542999,15,3
55917,2,2,2,1942,,2,1,5,2,,5,2,2,12,2,2,,4,53,15,4,3,3,4,2,1.2601542999,15,3
55917,3,1,3,1972,,3,2,5,2,,5,2,2,11,,,,4,23,15,4,3,3,1,2,1.2601542999,15,3
55917,4,1,3,1974,,4,2,3,,,5,2,2,17,,,,4,21,15,4,3,3,1,2,1.2601542999,15,3
55920,1,1,1,1934,,1,2,2,,,2,1,1,16,,,1,2,61,15,4,3,3,4,1,1.1808860053,15,3
55920,2,1,5,1938,,2,2,2,,,3,2,2,12,1,7,,2,57,15,4,3,3,4,1,1.1808860053,15,3
55958,1,1,1,1912,,1,1,3,,,3,2,2,15,1,9,1,2,83,15,4,3,3,5,1,1.3728561832,15,3
55958,2,2,2,1914,,2,1,2,,,3,2,2,13,,,,2,81,15,4,3,3,5,1,1.3728561832,15,3
55989,1,2,1,1953,,1,3,3,,,4,1,2,1,,4,1,4,42,15,4,3,3,3,1,1.7049535904,15,3
55989,2,1,3,1972,,2,2,3,,,4,2,2,11,,,,4,23,15,4,3,3,1,1,1.7049535904,15,3
55989,3,1,3,1973,,3,2,5,1,,4,2,2,11,,,,4,22,15,4,3,3,1,1,1.7049535904,15,3
55989,4,2,3,1974,,4,2,3,,,4,2,2,17,,,,4,21,15,4,3,3,1,1,1.7049535904,15,3
56016,1,2,1,1931,,1,4,2,,,3,1,2,16,,,1,2,64,15,4,3,3,4,1,1.3942515845,15,3
56016,2,1,3,1962,,2,2,5,2,,4,2,2,12,2,3,,2,33,15,4,3,3,2,1,1.3942515845,15,3
56038,1,1,1,1919,,1,4,2,,,1,1,1,15,1,2,1,4,76,15,4,3,3,5,1,1.3464068494,15,3
56038,2,1,5,1943,,2,1,2,,,3,1,1,12,1,2,,4,52,15,4,3,3,4,1,1.3464068494,15,3
56038,3,2,3,1943,,3,1,2,,,3,1,2,13,,,,4,52,15,4,3,3,4,1,1.3464068494,15,3
56038,4,1,5,1969,,4,2,2,,,1,1,2,11,,,,4,26,15,4,3,3,1,1,1.3464068494,15,3
56039,1,1,1,1936,,1,2,7,,4,4,1,2,3,,9,1,3,59,15,4,3,3,4,2,1.225003148,15,3
56039,2,1,5,1929,,2,1,3,,,3,1,1,15,2,9,,3,66,15,4,3,3,5,2,1.225003148,15,3
56039,3,2,5,1933,,3,1,2,,,4,2,2,13,,,,3,62,15,4,3,3,4,2,1.225003148,15,3
56041,1,1,1,1960,,1,1,3,,,5,2,2,12,1,1,1,5,35,16,4,3,0,2,1,3.3791091322,16,3
56041,2,2,2,1963,,2,1,3,,,5,1,2,13,,,,5,32,16,4,3,0,2,1,3.3791091322,16,3
56041,3,2,3,1981,,3,2,2,,,5,2,2,17,,,,5,14,16,4,3,0,1,1,3.3791091322,16,3
56041,4,2,3,1986,,4,2,1,,,5,2,2,17,,,,5,9,16,4,3,0,1,1,3.3791091322,16,3
56041,5,1,3,1987,,5,2,1,,,5,2,2,17,,,,5,8,16,4,3,0,1,1,3.3791091322,16,3
56066,1,1,1,1924,,1,1,1,,,4,2,2,15,1,3,1,2,71,12,3,2,0,5,2,1.8832475247,13,3
56066,2,2,2,1927,,2,1,1,,,5,2,2,16,,,2,2,68,12,3,2,0,5,2,1.8832475247,13,3
56070,1,2,1,1953,,1,1,3,,,4,2,2,1,,4,1,4,42,12,3,2,0,3,2,2.1010725264,12,2
56070,2,1,2,1951,,2,1,3,,,3,2,1,1,,2,,4,44,12,3,2,0,3,2,2.1010725264,12,2
56070,3,2,3,1980,,4,2,3,,,5,2,2,17,,,,4,15,12,3,2,0,1,2,2.1010725264,12,2
56070,4,2,3,1984,,3,2,2,,,5,2,2,17,,,,4,11,12,3,2,0,1,2,2.1010725264,12,2
56074,1,1,1,1936,,1,1,4,,,5,2,2,2,,9,1,6,59,12,3,2,0,4,2,1.7893265212,12,2
56074,2,2,2,1939,,2,1,3,,,3,2,2,13,,,2,6,56,12,3,2,0,4,2,1.7893265212,12,2
56074,3,1,3,1962,,3,2,5,3,,5,2,2,6,,8,3,6,33,12,3,2,0,2,2,1.7893265212,12,2
56074,4,1,3,1964,,4,2,5,2,,5,2,2,11,,,,6,31,12,3,2,0,2,2,1.7893265212,12,2
56074,5,1,3,1967,,5,2,5,3,,5,2,2,12,10,7,5,6,28,12,3,2,0,1,2,1.7893265212,12,2
56074,6,2,3,1973,,6,2,5,2,,5,2,2,11,,,,6,22,12,3,2,0,1,2,1.7893265212,12,2
56080,1,1,1,1942,,1,1,2,,,5,2,2,10,,2,1,4,53,12,3,2,0,4,2,1.9099633514,12,2
56080,2,2,2,1951,,2,1,3,,,2,2,2,8,,2,,4,44,12,3,2,0,3,2,1.9099633514,15,3
56080,3,1,3,1972,,3,2,5,2,,5,2,2,11,,,,4,23,12,3,2,0,1,2,1.9099633514,12,2
56080,4,1,3,1972,,4,2,5,2,,5,2,2,11,,,,4,23,12,3,2,0,1,2,1.9099633514,12,2
56093,1,1,1,1944,,1,1,5,2,,4,1,2,4,,6,1,6,51,12,3,2,2,4,2,0.4511902087,12,2
56093,2,2,2,1948,,2,1,5,3,,4,2,2,13,,,2,6,47,12,3,2,2,3,2,0.4511902087,12,2
56093,3,1,3,1974,,3,2,5,3,,4,1,2,17,,,,6,21,12,3,2,2,1,2,0.4511902087,3,1
56093,4,1,3,1976,,4,2,5,3,,4,2,2,17,,,,6,19,12,3,2,2,1,2,0.4511902087,12,2
56093,5,2,3,1978,,5,2,3,,,4,2,2,17,,,,6,17,12,3,2,2,1,2,0.4511902087,12,2
56093,6,2,5,1908,,6,4,3,,,2,1,1,15,2,9,,6,87,12,3,2,2,5,2,0.4511902087,12,2
56097,1,1,1,1963,,1,1,5,2,,4,2,2,2,,9,1,4,32,12,3,2,2,2,1,0.5506879414,12,2
56097,2,2,2,1969,,2,1,4,,,3,1,2,13,,,2,4,26,12,3,2,2,1,1,0.5506879414,12,2
56097,3,1,3,1992,,3,2,1,,,4,2,2,18,,,,4,3,12,3,2,2,1,1,0.5506879414,12,2
56097,4,1,3,1992,,4,2,1,,,4,2,2,18,,,,4,3,12,3,2,2,1,1,0.5506879414,12,2
56098,1,2,1,1969,,1,1,3,,,4,2,1,13,,,1,4,26,12,3,2,2,1,2,0.5681517582,12,2
56098,2,1,2,1965,,2,1,5,2,,5,1,2,2,,9,2,4,30,12,3,2,2,1,2,0.5681517582,15,3
56098,3,2,3,1992,,3,2,1,,,4,2,2,18,,,,4,3,12,3,2,2,1,2,0.5681517582,12,2
56098,4,1,3,1995,1,,2,1,,,4,1,2,18,,,,4,0,12,3,2,2,1,2,0.5681517582,12,2
56161,1,2,1,1955,,1,1,5,3,,4,2,2,13,,,1,4,40,12,3,2,3,2,2,3.9462839484,12,2
56161,2,1,2,1957,,2,1,5,2,,4,2,2,3,,9,,4,38,12,3,2,3,2,2,3.9462839484,12,2
56161,3,2,3,1984,,3,2,2,,,4,1,2,17,,,,4,11,12,3,2,3,1,2,3.9462839484,12,2
56161,4,2,3,1985,,4,2,1,,,4,2,2,17,,,,4,10,12,3,2,3,1,2,3.9462839484,12,2
56165,1,2,1,1940,,1,1,5,5,,5,2,2,13,,,1,5,55,12,3,2,3,4,3,3.1082002365,12,2
56165,2,1,2,1945,,2,1,5,2,,5,2,2,6,,6,,5,50,12,3,2,3,3,3,3.1082002365,12,2
56165,3,1,3,1971,,3,2,5,2,,5,2,2,17,,,,5,24,12,3,2,3,1,3,3.1082002365,12,2
56165,4,2,3,1972,,4,2,5,3,,5,2,2,2,,6,,5,23,12,3,2,3,1,3,3.1082002365,12,2
56165,5,2,3,1974,,5,2,5,3,,5,2,2,17,,,,5,21,12,3,2,3,1,3,3.1082002365,12,2
56174,1,1,1,1951,,1,1,3,,,4,2,2,4,,2,1,4,44,12,3,2,3,3,2,3.6460228248,12,2
56174,2,2,2,1953,,2,1,3,,,4,2,2,2,,9,2,4,42,12,3,2,3,3,2,3.6460228248,12,2
56174,3,1,3,1974,,3,2,5,2,,4,2,2,19,,,,4,21,12,3,2,3,1,2,3.6460228248,12,2
56174,4,2,3,1980,,4,2,3,,,4,2,2,17,,,,4,15,12,3,2,3,1,2,3.6460228248,12,2
56175,1,2,1,1957,,1,3,3,,,4,1,2,2,,9,1,3,38,12,3,2,3,2,3,3.8990686943,12,2
56175,2,2,3,1977,,2,2,3,,,4,1,2,13,,,,3,18,12,3,2,3,1,3,3.8990686943,12,2
56175,3,1,4,1912,,3,4,3,,,3,2,2,15,2,9,,3,83,12,3,2,3,5,3,3.8990686943,19,3
56177,1,1,1,1946,,1,1,4,,,4,2,2,1,,2,1,4,49,12,3,2,2,3,2,0.5426869614,15,3
56177,2,2,2,1949,,2,1,3,,,3,1,2,2,,9,,4,46,12,3,2,2,3,2,0.5426869614,15,3
56177,3,1,3,1973,,3,2,5,3,,5,2,2,11,,,,4,22,12,3,2,2,1,2,0.5426869614,12,2
56177,4,1,3,1977,,4,2,4,,,5,2,2,17,,,,4,18,12,3,2,2,1,2,0.5426869614,12,2
56183,1,1,1,1939,,1,1,5,3,,5,2,2,2,,5,1,2,56,12,3,2,2,4,1,0.200974715,,
56183,2,2,2,1944,,2,1,3,,,5,2,2,13,,,,2,51,12,3,2,2,4,1,0.200974715,12,2
56202,1,1,1,1949,,1,1,4,,,4,2,2,12,7,4,1,4,46,12,3,2,1,3,2,2.264358709,12,2
56202,2,2,2,1954,,2,1,7,,5,5,2,2,3,,9,,4,41,12,3,2,1,3,2,2.264358709,12,2
56202,3,1,3,1978,,3,2,3,,,5,2,2,17,,,,4,17,12,3,2,1,1,2,2.264358709,12,2
56202,4,2,3,1992,,4,2,1,,,5,2,2,18,,,,4,3,12,3,2,1,1,2,2.264358709,12,2
56204,1,1,1,1944,,1,1,5,5,,5,2,2,2,,9,1,5,51,12,3,2,1,4,2,1.7977762489,12,2
56204,2,2,2,1951,,2,1,4,,,4,2,2,2,,9,2,5,44,12,3,2,1,3,2,1.7977762489,12,2
56204,3,2,3,1972,,3,2,5,1,,4,2,2,17,,,,5,23,12,3,2,1,1,2,1.7977762489,12,2
56204,4,2,3,1975,,4,2,5,1,,4,2,2,17,,,,5,20,12,3,2,1,1,2,1.7977762489,12,2
56204,5,2,3,1978,,5,2,3,,,4,2,2,17,,,,5,17,12,3,2,1,1,2,1.7977762489,12,2
56209,1,1,1,1955,,1,1,3,,,4,1,2,2,,9,1,4,40,12,3,2,1,2,2,1.9485462616,12,2
56209,2,2,2,1953,,2,1,4,,,4,2,2,2,,9,2,4,42,12,3,2,1,3,2,1.9485462616,12,2
56209,3,2,3,1977,,3,2,4,,,4,2,2,17,,,,4,18,12,3,2,1,1,2,1.9485462616,12,2
56209,4,2,3,1981,,4,2,3,,,4,2,2,17,,,,4,14,12,3,2,1,1,2,1.9485462616,12,2
56215,1,1,1,1947,,1,1,2,,,3,1,2,8,,3,1,5,48,12,3,2,1,3,2,2.2479719797,12,2
56215,2,2,2,1954,,2,1,2,,,3,2,2,13,,,2,5,41,12,3,2,1,3,2,2.2479719797,12,2
56215,3,1,3,1973,,3,2,3,,,4,2,2,11,,,,5,22,12,3,2,1,1,2,2.2479719797,12,2
56215,4,2,3,1980,,4,2,3,,,3,2,2,17,,,,5,15,12,3,2,1,1,2,2.2479719797,12,2
56215,5,2,5,1923,,5,4,1,,,3,2,2,16,,,,5,72,12,3,2,1,5,2,2.2479719797,12,2
56251,1,2,1,1965,,1,3,5,1,,5,2,2,1,,8,1,3,30,12,3,2,0,1,2,2.0055470511,12,2
56251,2,2,4,1932,,2,4,2,,,4,1,2,16,,,2,3,63,12,3,2,0,4,2,2.0055470511,12,2
56251,3,1,3,1990,,3,2,1,,,5,2,2,18,,,,3,5,12,3,2,0,1,2,2.0055470511,12,2
56261,1,1,1,1936,,1,1,7,,8,5,2,2,4,,9,1,3,59,12,3,2,2,4,2,0.8153153279,12,2
56261,2,2,2,1953,,2,1,5,1,,2,1,2,2,,2,,3,42,12,3,2,2,3,2,0.8153153279,12,2
56261,3,1,3,1986,,3,2,1,,,5,2,2,17,,,,3,9,12,3,2,2,1,2,0.8153153279,12,2
56262,1,2,1,1931,,1,4,2,,,4,2,2,16,,,1,2,64,12,3,2,2,4,2,0.8092263046,13,3
56262,2,1,3,1971,,2,2,5,1,,5,2,2,1,,2,,2,24,12,3,2,2,1,2,0.8092263046,12,2
56264,1,1,1,1949,,1,1,3,,,5,2,2,1,,2,1,4,46,12,3,2,2,3,2,0.8742629917,12,2
56264,2,2,2,1956,,2,1,3,,,5,2,2,8,,4,2,4,39,12,3,2,2,2,2,0.8742629917,12,2
56264,3,2,3,1978,,3,2,3,,,5,2,2,17,,,,4,17,12,3,2,2,1,2,0.8742629917,12,2
56264,4,1,3,1987,,4,2,1,,,5,2,2,17,,,,4,8,12,3,2,2,1,2,0.8742629917,12,2
56270,1,1,1,1937,,1,1,2,,,5,2,2,15,1,2,1,5,58,12,3,2,2,4,2,0.8254928545,12,2
56270,2,2,2,1948,,2,1,2,,,5,2,2,13,,,,5,47,12,3,2,2,3,2,0.8254928545,12,2
56270,3,2,3,1971,,4,2,3,,,5,2,2,2,,7,,5,24,12,3,2,2,1,2,0.8254928545,12,2
56270,4,2,3,1976,,3,2,5,2,,5,2,2,17,,,,5,19,12,3,2,2,1,2,0.8254928545,12,2
56270,5,1,3,1983,,6,2,2,,,5,2,2,17,,,,5,12,12,3,2,2,1,2,0.8254928545,12,2
56276,1,1,1,1932,,1,4,2,,,5,2,2,15,1,2,1,1,63,12,3,2,0,4,1,1.7024253948,12,2
56283,1,1,1,1919,,1,1,3,,,3,1,2,15,4,9,1,2,76,12,3,2,2,5,2,0.8574051205,15,3
56283,2,2,2,1923,,2,1,2,,,4,2,2,15,2,9,2,2,72,12,3,2,2,5,2,0.8574051205,14,3
56284,1,1,1,1968,,1,2,5,1,,5,2,1,1,,2,1,3,27,12,3,2,2,1,3,0.7706842687,12,2
56284,2,2,4,1945,,3,1,2,,,5,2,2,1,,2,2,3,50,12,3,2,2,3,3,0.7706842687,12,2
56284,3,1,4,1942,,2,1,2,,,5,2,2,1,,9,3,3,53,12,3,2,2,4,3,0.7706842687,12,2
56292,1,2,1,1920,,1,4,2,,,5,1,2,15,1,9,1,2,75,12,3,2,2,5,2,0.5092282267,12,2
56292,2,1,3,1955,,2,2,7,,4,5,2,2,3,,9,2,2,40,12,3,2,2,2,2,0.5092282267,12,2
56301,1,1,1,1944,,1,1,5,3,,4,2,2,4,,9,1,3,51,7,1,1,3,4,2,0.7457428548,5,1
56301,2,2,2,1947,2,,1,3,,,4,1,2,4,,9,2,3,48,7,1,1,3,3,2,0.7457428548,20,3
56301,3,2,3,1975,2,,2,5,1,,4,2,2,17,,,,3,20,7,1,1,3,1,2,0.7457428548,7,1
56305,1,2,1,1935,,1,4,2,,,4,2,2,16,,,1,2,60,7,1,1,3,4,1,0.8480565842,20,3
56305,2,2,3,1959,,2,2,4,,,4,2,2,13,,,,2,36,7,1,1,3,2,1,0.8480565842,7,1
56309,1,1,1,1953,,1,1,7,,1,5,2,2,3,,9,1,4,42,12,3,2,2,3,1,0.5166180283,1,1
56309,2,2,2,1960,,2,1,5,2,,4,2,2,13,,,,4,35,12,3,2,2,2,1,0.5166180283,12,2
56309,3,2,3,1981,,3,2,3,,,5,2,2,17,,,,4,14,12,3,2,2,1,1,0.5166180283,12,2
56309,4,2,3,1985,,4,2,2,,,5,2,2,17,,,,4,10,12,3,2,2,1,1,0.5166180283,12,2
56319,1,1,1,1922,,1,1,2,,,3,1,2,16,,,1,2,73,12,3,2,3,5,2,3.5170460776,12,2
56319,2,2,2,1913,,2,1,5,1,,2,1,2,15,2,9,2,2,82,12,3,2,3,5,2,3.5170460776,,
56320,1,2,1,1915,,1,4,2,,,1,1,1,16,,,1,1,80,12,3,2,3,5,1,3.6662551866,18,3
56327,1,1,1,1924,,1,1,2,,,4,2,2,15,1,9,1,3,71,12,3,2,3,5,2,3.7192069688,12,2
56327,2,2,2,1929,,2,1,2,,,4,2,2,13,,,2,3,66,12,3,2,3,5,2,3.7192069688,15,3
56327,3,1,3,1956,,3,3,3,,,5,2,2,1,,9,,3,39,12,3,2,3,2,2,3.7192069688,12,2
56329,1,1,1,1950,,1,1,3,,,5,2,2,2,,9,1,4,45,12,3,2,3,3,2,3.2966146839,12,2
56329,2,2,2,1946,,2,1,3,,,5,2,2,1,,8,,4,49,12,3,2,3,3,2,3.2966146839,12,2
56329,3,1,3,1978,,3,2,3,,,5,2,2,17,,,,4,17,12,3,2,3,1,2,3.2966146839,12,2
56329,4,2,3,1980,,4,2,3,,,5,2,2,17,,,,4,15,12,3,2,3,1,2,3.2966146839,12,2
56330,1,1,1,1940,,1,1,5,2,,5,2,2,4,,2,1,4,55,12,3,2,3,4,2,3.1092348673,12,2
56330,2,2,2,1946,,2,1,7,,9,5,2,2,2,,9,,4,49,12,3,2,3,3,2,3.1092348673,,
56330,3,2,3,1974,,3,2,5,3,,5,2,2,17,,,,4,21,12,3,2,3,1,2,3.1092348673,12,2
56330,4,2,3,1976,,4,2,5,3,,5,2,2,17,,,,4,19,12,3,2,3,1,2,3.1092348673,12,2
56332,1,1,1,1927,,1,1,2,,,3,1,1,15,1,2,1,3,68,12,3,2,3,5,2,3.4821306297,12,2
56332,2,2,2,1927,,2,1,2,,,3,1,2,15,1,4,,3,68,12,3,2,3,5,2,3.4821306297,12,2
56332,3,2,3,1966,,3,2,5,3,,5,2,2,11,,,,3,29,12,3,2,3,1,2,3.4821306297,12,2
56333,1,1,1,1940,,1,1,2,,,5,2,2,2,,9,1,3,55,12,3,2,3,4,2,3.1892892829,18,3
56333,2,2,2,1940,,2,1,2,,,5,2,2,8,,8,2,3,55,12,3,2,3,4,2,3.1892892829,12,2
56333,3,1,3,1976,,3,2,3,,,5,2,2,11,,,,3,19,12,3,2,3,1,2,3.1892892829,12,2
56349,1,1,1,1938,,1,1,3,,,4,2,2,15,2,9,1,4,57,12,3,2,3,4,2,3.4151327462,12,2
56349,2,2,2,1944,,2,1,3,,,4,2,2,13,,,,4,51,12,3,2,3,4,2,3.4151327462,12,2
56349,3,1,3,1967,,3,2,5,6,,4,2,2,2,,9,,4,28,12,3,2,3,1,2,3.4151327462,12,2
