NQUEST,NORD,TIPOPEN,DECOR,TPENS,MESIPEN,ARRET,TARRET,QUOTAPE
51719,1,13,1990,1200,13,2,0,
51733,1,1,1994,1040,13,2,0,33
51735,2,1,1979,600,13,2,0,
51735,2,3,1989,175,13,2,0,
51737,3,4,1968,600,13,2,0,
51761,1,1,1985,1600,13,2,0,80
51765,1,1,1982,1600,13,2,0,80
51765,2,1,1979,680,13,2,0,
51772,1,1,1985,350,13,2,0,
51772,2,1,1991,550,13,2,0,
51774,1,3,1986,630,13,2,0,
51781,2,3,1994,1400,13,2,0,
51782,1,5,1992,1900,13,1,2500,95
51788,2,8,1984,1250,13,2,0,70
51792,1,3,1980,1650,13,2,0,
51825,1,12,1987,125,12,2,0,
51827,1,3,1987,1030,13,2,0,
51833,3,3,1988,650,13,2,0,
51846,1,8,1987,1870,13,2,0,68
51846,2,1,1984,620,13,2,0,
51847,1,5,1979,2100,13,2,0,80
51847,2,5,1978,2100,13,2,0,80
51867,1,1,1980,850,13,2,0,
51867,1,4,1987,350,13,2,0,
51879,1,1,1950,400,12,2,0,
51879,1,3,1986,600,12,2,0,
51883,2,1,1981,450,13,2,0,
51883,2,3,1992,150,13,2,0,
51889,1,1,1977,1100,13,2,0,
51891,1,1,1964,900,13,2,0,
51891,2,4,1976,350,13,2,0,
51895,1,1,1995,1800,13,2,0,73
51900,1,5,1991,2450,13,2,0,84
51953,1,1,1977,600,13,2,0,
51967,1,8,1985,1600,13,2,0,80
51967,2,1,1985,610,13,2,0,
52001,1,2,1980,900,13,2,0,
52001,2,1,1994,602,13,2,0,
52003,1,1,1981,600,13,2,0,
52003,1,1,1989,1000,13,2,0,70
52003,2,1,1986,1200,13,2,0,
52010,1,1,1990,1250,13,2,0,
52021,1,1,1989,1300,13,2,0,70
52021,6,3,1989,625,13,2,0,
52029,1,3,1983,1200,13,2,0,
52029,1,9,1983,300,13,2,0,
52030,1,1,1988,1500,13,2,0,80
52030,2,1,1989,1800,13,2,0,70
52031,1,1,1992,1420,13,2,0,70
52031,2,1,1985,650,13,2,0,60
52031,2,2,1995,750,7,1,19000,
52043,1,1,1971,630,13,2,0,
52047,1,1,1987,1900,13,2,0,60
52047,2,2,1990,550,13,2,0,
52050,1,1,1981,700,13,2,0,
52050,2,3,1976,1200,13,2,0,
52062,1,1,1980,800,13,2,0,
52068,2,1,1971,450,13,2,0,
52073,1,1,1979,600,13,2,0,
52073,2,1,1979,400,13,2,0,
52073,3,2,1973,300,13,2,0,
52082,1,3,1988,650,13,2,0,
52089,1,1,1973,620,13,2,0,
52089,2,1,1986,620,13,2,0,
52120,2,1,1991,550,13,2,0,
52135,1,1,1972,700,13,2,0,
52135,2,4,1968,550,13,2,0,
52197,1,1,1991,500,13,2,0,50
52265,1,1,1980,700,13,2,0,90
52285,2,2,1995,380,13,2,0,
52285,2,9,1978,1000,13,2,0,
52298,2,2,1991,630,13,2,0,
52299,1,2,1994,220,12,2,0,
52385,1,5,1984,1700,12,2,0,70
52433,1,1,1976,1300,13,2,0,80
52435,2,1,1974,652,13,2,0,50
52452,5,1,1988,700,13,2,0,70
52452,6,4,1992,370,13,2,0,
52455,1,1,1994,1650,13,2,0,100
52492,1,1,1983,650,13,2,0,
52504,1,3,1972,550,13,2,0,
52512,1,3,1988,350,13,2,0,
52516,1,4,1982,500,13,2,0,
52516,2,4,1982,500,13,2,0,
52520,1,1,1993,2500,13,2,0,100
52520,1,13,1993,600,13,2,0,
52520,2,8,1992,2000,13,2,0,75
52524,7,1,1970,1200,13,2,0,
52538,1,5,1981,2000,13,2,0,80
52547,1,1,1979,600,13,2,0,
52547,1,9,1994,1500,13,1,4500,
52608,1,1,1984,1250,13,2,0,80
52671,1,3,1995,800,13,2,0,
52677,1,1,1980,1150,13,2,0,70
52677,2,4,1992,350,13,2,0,
52687,1,1,1972,700,13,2,0,
52687,2,2,1985,600,13,2,0,
52696,1,2,1989,450,13,2,0,
52700,1,2,1994,112,12,2,0,
52716,1,2,1981,600,13,2,0,
52716,2,1,1990,650,13,2,0,
52718,1,2,1992,600,13,2,0,
52732,1,1,1991,1200,13,2,0,80
52733,1,1,1986,1100,13,2,0,60
52733,2,1,1975,650,13,2,0,50
52736,1,1,1985,850,13,2,0,70
52736,2,4,1990,352,13,2,0,
52756,2,3,1986,700,13,2,0,
52763,1,1,1985,700,13,2,0,20
52763,2,1,1985,650,13,2,0,45
52776,1,2,1966,600,13,2,0,
52776,2,2,1986,350,13,2,0,
52777,1,9,1993,1000,13,2,0,
52780,1,3,1994,1200,13,2,0,
52791,2,5,1994,1350,13,2,0,80
52799,1,1,1992,510,13,2,0,80
52799,2,4,1994,375,13,2,0,
52810,1,2,1954,300,13,2,0,
52811,2,1,1993,1500,13,2,0,65
52813,1,5,1983,1700,13,2,0,
52813,1,7,1976,300,13,2,0,
52820,2,1,1983,1500,13,2,0,
52826,1,5,1992,1300,13,2,0,
52893,1,9,1993,1450,13,2,0,
52903,1,1,1963,1500,13,2,0,80
52903,2,4,1979,620,13,2,0,
52937,2,3,1976,1000,13,2,0,
52939,1,1,1983,730,13,2,0,
52939,2,1,1986,600,13,2,0,
52941,2,1,1988,1000,13,2,0,50
52950,1,2,1977,800,13,2,0,
52950,1,3,1981,300,13,2,0,
52958,1,1,1968,550,13,2,0,
52958,2,1,1992,700,13,2,0,
52958,3,1,1992,700,13,2,0,
52958,4,1,1990,630,13,2,0,
52959,1,1,1994,750,13,2,0,
52960,1,1,1972,550,13,2,0,
52960,1,3,1982,700,13,2,0,
52967,1,1,1978,700,13,2,0,
52967,1,2,1995,700,13,2,0,
52967,2,1,1974,700,13,2,0,
52975,1,11,1983,500,13,2,0,
52975,1,3,1990,600,13,2,0,
52979,1,1,1986,1200,13,2,0,70
52979,2,1,1989,600,13,2,0,50
52982,1,1,1992,1040,13,2,0,70
52992,1,1,1992,800,13,2,0,
52992,2,1,1992,800,13,2,0,
52992,2,2,1976,700,13,2,0,
52992,3,1,1965,570,13,2,0,
52992,3,3,1988,200,13,2,0,
52992,4,1,1990,800,13,2,0,
53006,2,15,1994,1500,13,2,0,90
53028,1,2,1992,340,13,2,0,
53029,1,1,1988,2500,13,2,0,67
53029,2,5,1983,2300,13,2,0,67
53037,1,1,1989,620,12,2,0,45
53042,1,1,1994,850,13,2,0,
53044,1,1,1995,2380,13,2,0,72
53054,1,1,1989,600,13,2,0,40
53054,2,1,1992,600,13,2,0,
53066,1,1,1988,1300,13,2,0,60
53066,2,1,1988,830,13,2,0,60
53066,2,12,1991,130,13,2,0,
53081,1,1,1990,1380,13,2,0,70
53081,2,1,1981,1400,13,2,0,71
53082,1,1,1983,1450,13,2,0,70
53082,2,1,1993,630,13,2,0,
53109,1,1,1980,1000,13,2,0,40
53109,2,1,1994,600,13,2,0,
53191,3,1,1980,1300,13,2,0,80
53193,1,1,1994,930,13,2,0,
53220,1,2,1981,250,12,2,0,
53220,1,1,1981,600,12,2,0,
53220,2,2,1977,600,12,2,0,
53227,1,5,1980,2200,13,2,0,
53227,2,2,1995,370,12,2,0,
53234,2,6,1993,1400,12,2,0,
53237,1,1,1992,1900,13,2,0,80
53237,3,4,1965,400,13,2,0,
53237,3,1,1980,605,13,2,0,
53305,2,1,1988,1200,13,2,0,80
53315,1,1,1963,750,13,2,0,50
53351,1,1,1980,1000,13,2,0,80
53351,2,1,1994,600,13,2,0,100
53375,1,1,1987,1250,13,2,0,70
53375,5,1,1976,600,13,2,0,
53375,5,10,,350,13,2,0,
53380,1,3,1973,400,13,2,0,
53381,1,8,1970,1500,13,2,0,
53381,1,9,1974,403,13,2,0,
53412,1,1,1980,1500,13,2,0,100
53413,1,1,1973,750,13,2,0,20
53413,2,1,1976,650,13,2,0,20
53416,1,1,1974,600,12,2,0,50
53416,2,1,1975,600,12,2,0,50
53416,3,1,1969,650,12,2,0,
53428,1,1,1994,1300,13,2,0,80
53428,3,1,1972,650,13,2,0,50
53428,5,1,1978,650,13,2,0,50
53440,1,5,1982,1200,13,2,0,90
53440,1,15,1995,500,6,2,0,
53441,1,3,1979,2500,13,2,0,
53453,1,1,1991,840,13,2,0,95
53453,2,2,1972,300,13,2,0,
53453,2,3,1980,350,13,2,0,
53453,4,2,1992,350,13,2,0,
53474,2,1,1975,950,13,2,0,
53474,3,4,1977,600,13,2,0,
53475,1,1,1988,1000,13,2,0,60
53475,2,1,1985,700,13,2,0,
53483,1,3,1982,1000,12,2,0,
53485,1,1,1975,550,13,2,0,
53485,2,2,1973,500,13,2,0,
53486,1,1,1994,2700,13,2,0,90
53495,1,5,1993,2400,13,2,0,90
53495,1,3,1976,900,13,2,0,
53520,1,10,1973,650,13,2,0,
53526,3,3,1991,1400,13,2,0,
53531,1,8,1982,600,12,2,0,50
53531,1,15,1994,3800,13,2,0,50
53531,2,8,1982,1500,13,2,0,80
53549,1,1,1994,2000,13,1,4000,100
53564,1,1,1990,3250,13,2,0,80
53564,1,13,1988,1500,13,2,0,
53581,1,1,1991,1230,13,2,0,
53581,2,1,1987,630,13,2,0,
53581,2,1,1987,300,13,2,0,
53587,1,1,1993,1100,13,2,0,
53587,1,2,1991,126,13,2,0,
53587,2,1,1994,624,13,2,0,
53606,1,1,1984,600,13,2,0,50
53606,2,2,1986,750,13,2,0,
53620,1,1,1995,1800,13,2,0,75
53662,1,13,1977,500,13,2,0,
53662,1,9,,500,12,2,0,
53669,1,1,1994,1100,13,1,6800,
53669,1,15,1995,150,13,2,0,
53669,2,1,1988,1600,13,2,0,80
53672,1,13,1975,610,13,2,0,
53672,1,9,1992,100,12,2,0,
53672,2,13,1979,610,13,2,0,
53672,2,9,1991,36,12,2,0,
53676,1,9,1985,610,13,2,0,
53677,1,1,1992,1250,13,2,0,70
53677,1,3,1993,900,13,2,0,
53720,1,1,1992,670,13,2,0,80
53720,2,1,1990,1500,13,2,0,70
53736,1,8,1975,1910,13,2,0,90
53736,2,8,1981,1100,13,2,0,85
53741,1,3,1990,900,13,2,0,
53741,1,1,1983,513,13,2,0,
53750,1,1,1986,1200,13,2,0,85
53754,1,3,1971,1050,13,2,0,
53766,1,1,1994,2000,13,2,0,80
53793,1,9,1984,1280,13,2,0,
53798,1,3,1994,631,13,1,1800,
53805,1,1,1989,800,13,2,0,
53805,2,1,1975,1800,13,2,0,70
53815,1,1,1980,1050,13,2,0,
53817,2,1,1986,850,13,2,0,60
53829,1,1,1980,740,13,2,0,
53829,1,3,1967,400,13,2,0,
53836,1,1,1984,630,13,2,0,
53836,1,3,1982,600,13,2,0,
53836,2,2,1984,360,13,2,0,
53839,1,1,1986,890,13,2,0,
53839,2,1,1987,1000,13,2,0,
53840,2,5,1992,1600,13,2,0,
53849,1,5,1991,2100,13,2,0,
53904,1,1,1994,560,13,2,0,
53905,1,5,1988,1000,13,2,0,
53905,1,3,1993,400,13,2,0,
53905,2,2,1994,1400,13,2,0,
53910,2,1,1994,1100,13,2,0,50
53931,3,3,1992,850,13,2,0,
53934,1,3,1956,1000,13,2,0,
53945,1,1,1975,630,13,2,0,
53945,1,3,1984,700,13,2,0,
53948,1,1,1989,1000,13,2,0,
53948,2,1,1989,640,13,2,0,
53949,1,2,1953,290,13,2,0,
53949,1,3,1973,620,13,2,0,
53954,1,1,1969,320,13,2,0,
53954,1,3,1965,1600,13,2,0,
53991,1,1,1965,620,13,2,0,
53991,1,3,1985,600,13,2,0,
53997,1,5,1973,2000,13,2,0,
53997,2,1,1980,1800,13,2,0,
54008,1,1,1985,1450,13,2,0,85
54008,2,1,1992,600,13,2,0,
54010,1,1,1968,1050,13,2,0,60
54013,1,1,1982,1200,13,2,0,80
54013,2,1,1985,840,13,2,0,60
54016,1,1,1981,1200,13,2,0,80
54016,2,1,1981,608,13,2,0,50
54128,1,1,1992,2300,13,2,0,80
54143,1,1,1987,2250,13,2,0,90
54143,2,1,1992,659,13,2,0,
54144,2,5,1985,1100,13,2,0,70
54144,4,3,1960,600,13,2,0,
54152,1,3,1977,950,13,2,0,
54156,1,1,1985,1450,13,2,0,80
54182,1,3,1990,570,13,2,0,
54189,1,1,1993,700,13,2,0,
54201,1,1,1971,1600,13,2,0,80
54205,1,1,1990,2300,13,2,0,70
54239,1,3,1976,750,13,2,0,
54239,1,9,1989,500,13,2,0,
54255,1,1,1983,1200,13,2,0,
54267,1,2,1964,700,13,2,0,
54267,2,1,1989,750,13,2,0,
54278,1,3,1993,600,13,2,0,
54278,1,1,1993,15,13,2,0,
54318,1,3,1987,350,13,2,0,
54346,1,1,1980,1200,13,2,0,60
54346,2,1,1956,1000,13,2,0,
54346,2,3,1974,400,13,2,0,
54377,1,1,1963,1250,13,2,0,99
54477,1,1,1985,800,13,1,500,30
54477,1,13,1985,800,13,2,0,
54477,2,1,1972,1100,13,2,0,50
54489,1,1,1988,650,12,2,0,90
54503,1,15,1970,1000,13,2,0,20
54503,1,15,1970,1000,13,2,0,20
54503,2,1,1975,800,13,2,0,30
54524,1,1,1988,1605,13,2,0,76
54533,1,3,1979,1100,13,2,0,
54535,2,8,1973,1680,13,2,0,80
54620,1,8,1987,4000,13,1,500,80
54620,1,6,1988,400,13,2,0,
54620,2,3,1984,600,13,2,0,
54679,2,1,1988,600,13,2,0,
54683,1,1,1994,1353,13,2,0,74
54683,2,1,1991,999,13,2,0,55
54684,1,1,1979,1150,13,2,0,
54684,2,2,1965,600,13,2,0,
54686,5,3,1980,550,13,2,0,
54690,1,1,1989,1000,13,2,0,60
54706,1,4,1953,600,13,2,0,
54706,1,9,1953,200,13,2,0,
54711,1,1,1988,1500,13,2,0,85
54711,1,7,1993,600,13,2,0,
54765,1,8,1995,2500,8,2,0,80
54766,1,1,1986,470,13,2,0,
54766,1,15,1987,3250,12,2,0,
54770,1,8,1984,2000,13,2,0,80
54770,2,1,1978,500,13,2,0,
54773,1,1,1987,750,13,2,0,
54778,1,1,1964,1600,13,2,0,80
54778,2,1,1961,600,13,2,0,50
54779,1,1,1982,1900,13,2,0,90
54779,2,2,1994,350,13,2,0,
54779,4,3,1992,750,13,2,0,
54779,4,2,1994,700,13,2,0,
54796,1,1,1988,700,13,2,0,
54796,2,1,1990,1200,13,2,0,
54800,1,1,1976,1300,13,2,0,
54800,2,1,,650,13,2,0,
54804,1,3,1981,600,13,2,0,
54809,2,1,1992,650,13,2,0,
54809,4,2,1979,350,13,2,0,
54811,1,3,1987,1100,13,2,0,
54826,1,3,1978,1000,13,2,0,
54831,1,1,1978,1800,13,2,0,80
54908,1,1,1978,950,13,2,0,60
54908,1,3,1982,150,13,2,0,
54908,3,1,1971,570,13,2,0,
54934,1,8,1988,2800,13,2,0,85
54949,1,3,1988,1300,13,2,0,
54963,2,5,1966,1600,13,2,0,90
55079,5,1,1970,600,13,2,0,
55079,5,3,1995,100,13,2,0,
55093,1,8,1991,2400,13,2,0,95
55099,5,7,1989,1000,13,2,0,
55131,1,4,1973,600,12,2,0,
55147,1,1,1994,1700,13,1,4000,
55196,1,5,1982,1650,13,1,200,
55201,1,5,1988,1800,13,2,0,100
55203,1,5,1976,1800,13,1,80,98
55203,2,2,1985,325,13,2,0,
55206,1,7,1985,1200,13,2,0,
55209,1,2,1968,600,13,2,0,
55209,2,2,1967,600,13,2,0,
55212,1,1,1977,650,13,2,0,80
55219,1,1,1989,1600,13,2,0,80
55219,1,12,1986,500,12,2,0,
55254,3,2,1980,600,13,2,0,
55267,1,1,1989,600,13,2,0,100
55267,1,3,1994,85,13,2,0,
55272,3,2,1971,660,13,2,0,
55273,1,1,1976,1930,13,2,0,
55295,2,1,1978,500,13,2,0,50
55295,2,3,1994,400,13,2,0,
55300,1,3,1990,650,13,2,0,
55308,1,1,1989,1300,13,2,0,
55332,1,1,1981,900,13,2,0,85
55332,1,3,1987,700,13,2,0,
55341,1,3,1994,1200,13,2,0,
55349,5,3,1981,1400,13,2,0,
55353,1,1,1984,1500,13,2,0,60
55362,1,1,1988,1600,13,2,0,100
55362,1,12,1980,150,12,2,0,
55363,1,12,1989,140,12,2,0,
55387,1,3,1983,650,13,2,0,
55399,1,1,1973,600,13,2,0,
55399,1,11,1984,750,12,2,0,
55406,1,3,1986,615,13,2,0,
55425,2,1,1984,1450,13,2,0,
55425,3,4,1990,530,13,2,0,
55430,2,8,1995,2200,3,2,0,
55430,2,9,1995,400,6,2,0,
55439,1,1,1995,400,13,2,0,
55519,1,7,1995,1100,13,2,0,
55538,1,7,1992,1263,12,2,0,
55542,1,1,1975,650,13,2,0,
55542,2,1,1970,650,13,2,0,
55549,1,3,1994,690,13,2,0,
55555,2,3,1962,750,13,2,0,
55572,1,1,1990,1135,12,1,3100,80
55576,1,1,1965,700,13,2,0,
55576,2,1,1957,600,13,2,0,
55586,1,1,1968,600,12,2,0,
55586,1,3,1989,125,12,2,0,
55602,1,11,1986,1100,13,2,0,
55611,2,7,1984,1350,13,2,0,
55617,2,3,1990,1150,13,2,0,
55636,1,3,1972,700,13,2,0,
55639,1,2,1986,700,13,2,0,
55639,1,3,1994,300,13,2,0,
55650,1,1,1989,120,13,2,0,80
55650,2,2,1987,550,13,2,0,
55660,1,1,1981,1550,13,2,0,80
55690,1,1,1973,481,13,2,0,
55690,1,14,1973,80,12,2,0,
55745,1,1,1973,534,13,2,0,60
55749,1,3,1983,1000,13,2,0,
55773,1,1,1995,2400,13,2,0,88
55774,1,3,1995,1500,13,2,0,
55783,1,1,1986,850,13,2,0,70
55783,2,4,1981,350,13,2,0,
55788,1,1,1967,600,13,2,0,50
55825,2,3,1982,600,13,2,0,
55826,1,4,1992,500,13,2,0,
55828,2,3,1962,800,13,2,0,
55829,2,4,1986,450,13,2,0,
55830,1,7,1992,1430,13,2,0,
55832,1,5,1977,1700,13,2,0,80
55833,1,4,1986,480,13,2,0,
55836,1,3,1948,750,13,2,0,
55837,2,4,1982,650,13,2,0,
55838,1,1,1993,1100,13,2,0,80
55838,2,4,1993,500,13,2,0,
55839,1,1,1985,1100,13,2,0,100
55839,2,4,1992,300,10,2,0,
55840,7,4,1989,450,13,2,0,
55842,1,3,1981,700,13,2,0,
55843,1,1,1991,550,13,2,0,40
55844,1,4,1991,500,13,2,0,
55844,2,4,1991,480,13,2,0,
55845,1,3,1982,600,13,2,0,
55846,1,1,1983,1000,13,2,0,80
55846,2,4,1992,370,13,2,0,
55848,2,1,1986,750,13,2,0,50
55848,3,1,1986,400,13,2,0,40
55849,1,3,1972,620,13,2,0,
55875,2,3,1977,850,13,2,0,
55876,1,1,1986,1260,13,2,0,50
55877,1,3,1983,1450,13,2,0,
55878,1,1,1967,600,13,2,0,
55878,1,2,1994,600,13,2,0,
55884,2,1,1984,1400,13,2,0,50
55884,3,1,1984,1300,13,2,0,50
55885,1,1,1985,600,13,2,0,
55885,2,1,1980,1000,13,2,0,50
55887,2,4,1971,500,13,2,0,
55889,1,3,1978,600,13,2,0,
55889,1,1,1993,600,13,2,0,
55892,2,3,1972,600,13,2,0,
55917,1,1,1995,1500,13,2,0,
55920,1,4,1988,550,13,2,0,
55958,1,1,1972,1700,13,2,0,90
56016,1,7,1985,1200,13,2,0,
56038,1,1,1986,900,13,2,0,50
56039,2,8,1993,1700,13,2,0,90
56066,1,12,1984,800,13,2,0,80
56066,2,4,1987,340,13,2,0,
56093,6,1,1958,1400,13,2,0,70
56093,6,3,1990,207,13,2,0,
56093,6,1,1992,750,12,2,0,
56175,3,1,1974,1200,13,2,0,70
56215,5,2,1976,550,13,2,0,
56215,5,9,1988,75,13,2,0,
56251,2,2,1982,655,13,2,0,
56251,2,3,1986,600,13,2,0,
56262,1,9,1983,1450,13,2,0,
56270,1,1,1990,1850,13,2,0,80
56276,1,1,1991,1100,13,2,0,70
56283,1,15,1977,1500,13,2,0,
56283,2,15,1980,1700,13,1,30,
56292,1,1,1982,900,13,2,0,
56305,1,3,1992,1600,12,2,0,
56319,1,10,1950,1000,13,2,0,
56319,2,1,1974,2000,13,2,0,10
56320,1,3,1970,630,13,2,0,
56327,1,1,1978,1500,13,2,0,90
56332,1,1,1987,630,13,2,0,50
56332,2,1,1982,630,13,2,0,100
56349,1,5,1994,2600,12,2,0,100
56440,1,9,1970,1300,13,2,0,
56457,1,1,1992,1647,13,2,0,95
56457,1,2,1982,179,12,2,0,
56457,4,3,1953,260,13,2,0,
56457,4,1,1984,600,13,2,0,95
56469,1,1,1960,650,13,2,0,
56469,1,9,1979,150,13,2,0,
56470,1,4,1975,450,13,2,0,
56470,2,4,1977,450,13,2,0,
56471,1,8,1992,1900,13,2,0,80
56472,3,11,1976,350,13,2,0,
56472,3,3,1979,500,13,2,0,
56473,1,1,1970,550,13,2,0,100
56501,2,2,1982,620,13,2,0,
56563,1,1,1994,900,13,2,0,80
56563,4,1,1970,600,13,2,0,
56563,5,1,1975,600,13,2,0,
56572,4,1,1965,600,13,2,0,
56572,5,1,1969,600,13,2,0,
56575,1,1,1988,1100,13,2,0,70
56575,1,12,1980,500,12,2,0,
56575,1,14,1994,100,12,2,0,
56577,1,8,1994,1480,13,1,150,90
56577,4,4,1970,600,13,2,0,
56589,1,1,1966,620,13,2,0,
56589,1,3,1993,580,12,2,0,
56593,1,2,1994,220,12,1,400,
56610,1,1,1988,580,13,2,0,
56610,2,1,1975,1050,13,2,0,80
56610,3,11,1989,400,12,2,0,
56615,4,1,1992,1050,13,2,0,
56616,1,3,1988,700,13,2,0,
56632,1,1,1977,1400,13,2,0,55
56632,1,3,1989,1100,13,2,0,
56642,2,10,1955,1600,13,2,0,
56643,1,1,1985,1700,13,2,0,95
56643,2,1,1986,620,13,2,0,95
56655,1,1,1985,620,13,2,0,100
56655,2,4,1988,300,13,2,0,
56656,2,1,1992,600,13,2,0,92
56656,3,1,1992,600,13,2,0,92
56656,3,3,1994,200,13,2,0,
56658,2,1,1992,600,13,2,0,85
56658,2,2,1991,750,13,2,0,
56658,3,1,1992,600,13,2,0,85
56662,1,1,1960,580,13,2,0,
56662,1,3,1984,580,13,2,0,
56677,1,1,1985,880,13,2,0,60
56677,1,8,1981,1290,13,2,0,55
56677,2,8,1981,1450,13,2,0,90
56680,1,8,1990,1998,13,2,0,
56685,1,5,1973,1500,13,1,40,85
56685,1,4,1975,600,13,2,0,
56699,1,1,1974,1800,13,2,0,90
56701,1,14,1990,800,12,2,0,70
56701,1,1,1990,420,13,2,0,40
56703,1,1,1976,400,13,2,0,
56703,1,3,1987,800,13,2,0,
56709,1,1,1994,1350,13,2,0,90
56719,1,1,1989,250,13,2,0,
56719,1,3,1988,806,13,2,0,
56720,1,1,1990,615,13,2,0,50
56720,2,1,1993,600,13,2,0,50
56721,1,1,1983,600,13,2,0,100
56721,2,1,1986,500,13,2,0,100
56759,1,7,1993,1200,13,2,0,
56759,1,4,1993,350,13,2,0,
56761,1,1,1973,900,13,2,0,80
56761,2,1,1974,550,13,2,0,100
56761,3,1,1991,1800,13,2,0,90
56761,3,12,1980,200,12,2,0,
56761,4,2,1980,550,13,2,0,
56762,1,1,1993,1500,13,2,0,80
56762,1,12,1975,400,12,2,0,
56765,1,1,1988,1800,13,2,0,95
56765,2,1,1995,50,11,2,0,50
56850,1,1,1993,900,13,2,0,60
56852,1,1,1985,600,13,2,0,80
56852,2,8,1994,1500,13,2,0,80
56888,1,2,1994,350,13,2,0,
56926,1,1,1981,2400,13,2,0,90
56928,1,1,1987,800,13,2,0,70
56928,2,1,1992,650,13,2,0,50
56932,1,8,1988,2300,13,2,0,90
56956,1,1,1992,1100,13,2,0,60
56960,2,12,1992,215,12,2,0,
56997,1,8,1995,2300,13,2,0,90
57012,1,1,1988,825,12,2,0,80
57022,1,3,1978,625,12,2,0,
57038,1,1,1988,650,13,2,0,
57038,2,4,1980,500,12,2,0,
57069,1,1,1982,1600,13,2,0,70
57070,1,1,1986,1600,13,2,0,80
57073,1,1,1972,450,13,2,0,60
57074,1,1,1991,800,13,2,0,60
57081,1,1,1994,1600,13,1,5000,80
57094,2,1,1993,1500,13,2,0,
57095,1,1,1994,1060,13,2,0,80
57096,1,1,1984,2200,13,2,0,100
57116,2,1,1993,2100,13,2,0,
57118,1,1,1992,2000,13,2,0,80
57143,1,1,1971,600,13,2,0,50
57143,2,1,1966,800,13,2,0,60
57193,1,5,1979,2000,13,2,0,98
57193,1,4,1988,600,13,2,0,
57193,2,2,1987,400,13,2,0,
57205,1,3,1992,600,13,2,0,
57207,3,3,1965,600,13,2,0,
57215,1,3,1955,1150,13,2,0,
57217,1,5,1987,1700,13,2,0,80
57217,2,1,1988,700,13,2,0,
57234,1,1,,600,13,2,0,
57242,2,2,1987,620,13,2,0,
57248,1,9,1990,1300,13,2,0,
57250,2,1,1968,750,13,2,0,
57251,1,3,1985,600,13,2,0,
57252,1,1,1989,600,13,2,0,90
57252,1,5,1983,1200,13,2,0,
57254,1,9,1984,750,13,2,0,
57256,1,3,1986,600,13,2,0,
57257,1,1,1975,600,13,2,0,60
57262,1,9,1971,215,13,2,0,
57262,1,2,1956,1200,13,2,0,
57263,1,9,1989,600,13,2,0,
57280,1,1,1986,550,13,2,0,80
57280,2,1,1990,625,13,2,0,90
57280,3,2,1950,380,13,2,0,
57325,2,1,1987,1800,13,2,0,100
57363,1,3,1984,650,13,2,0,
57363,1,10,1991,250,12,2,0,
57410,1,1,1991,700,13,2,0,
57460,1,7,1980,850,13,2,0,
57462,1,1,1988,2000,13,2,0,85
57466,1,1,1985,2250,13,2,0,74
57466,2,11,1990,1100,13,2,0,
57471,1,2,1970,800,13,2,0,
57471,2,4,1980,300,13,2,0,
57496,1,2,1977,1100,13,2,0,
57496,1,13,1983,45,12,2,0,
57496,2,2,1983,1100,13,2,0,
57499,1,1,1987,1300,13,2,0,80
57499,2,1,1990,650,13,2,0,70
57530,1,1,1974,1560,13,2,0,70
57530,2,1,1973,620,13,2,0,
57608,1,3,1961,900,13,2,0,
57609,1,1,1991,820,13,2,0,99
57609,1,12,1991,235,13,2,0,
57610,1,1,1981,1600,13,2,0,70
57610,2,2,1991,340,13,2,0,
57611,1,1,1985,900,13,2,0,70
57611,2,1,1975,750,13,2,0,
57613,4,1,1976,600,13,2,0,
57613,4,3,1994,35,13,2,0,
57614,1,1,1975,600,13,2,0,
57614,1,3,1978,1200,13,2,0,
57615,1,1,1994,509,13,2,0,100
57615,1,14,1995,2100,12,2,0,100
57617,1,1,1995,1770,7,2,0,100
57620,1,1,1985,1200,13,2,0,95
57625,1,1,1991,800,13,2,0,
57625,2,1,1989,650,13,2,0,
57626,5,4,1973,600,12,2,0,
57631,5,1,1976,600,13,2,0,40
57631,5,3,1986,75,13,2,0,
57663,1,15,1960,1300,13,2,0,80
57667,2,8,1992,1400,13,2,0,75
57670,2,15,1989,2200,12,2,0,
57671,1,8,1993,2500,13,2,0,100
57671,2,8,1994,1600,13,2,0,80
57698,1,9,1985,1400,13,2,0,
57699,1,4,1995,480,9,1,1500,
57703,1,3,1995,700,13,2,0,
57764,1,8,1980,1900,13,2,0,
57788,1,1,1990,2500,13,2,0,75
57810,1,1,1991,2100,13,2,0,85
57810,2,1,1995,470,13,2,0,30
57815,2,3,1990,1800,13,2,0,
57829,1,3,1995,900,5,2,0,
57836,1,1,1994,1700,13,2,0,70
57837,1,1,1981,1700,13,2,0,80
57837,2,1,1986,620,13,2,0,
57915,1,1,1989,653,13,2,0,
57915,1,3,1989,704,13,1,12000,
57960,1,5,1976,2000,12,2,0,90
58002,1,1,1988,915,13,2,0,50
58002,1,12,1987,160,5,2,0,
58002,2,1,1992,674,13,2,0,50
58004,1,1,1993,675,13,2,0,
58004,2,1,1995,675,13,2,0,
58042,1,5,1991,1400,13,2,0,
58042,2,5,1990,1600,13,2,0,
58060,1,2,1994,335,13,1,8000,
58067,2,2,1982,600,13,2,0,
58069,1,5,1991,2400,13,2,0,100
58069,2,14,1992,1100,12,2,0,
58108,1,3,1984,580,13,2,0,
