NQUEST,Y,CN,CD1,CD2,CD,C,S
249084,32356.81448,30000,0,0,0,30000,2356.8144798
250003,48446.970196,31200,0,0,0,31200,17246.970196
250004,50375.434359,34800,0,0,0,34800,15575.434359
250005,10510,42000,0,0,0,42000,-31490
250007,0,6600,0,0,0,6600,-6600
250009,28800,14400,0,0,0,14400,14400
250010,7440,10200,0,0,0,10200,-2760
250012,12154.01103,18000,0,0,0,18000,-5845.98897
250026,11784.4968,12660,0,0,0,12660,-875.5032001
250037,16323.845456,14400,0,0,0,14400,1923.8454564
250039,11497.214534,10800,0,0,0,10800,697.21453369
250054,15300,13800,0,0,0,13800,1500
250055,12000,12564,0,0,0,12564,-564
250056,32351.402169,19800,0,0,0,19800,12551.402169
251004,68315.032255,30000,6000,0,6000,36000,32315.032255
251012,37105.91397,26400,0,0,0,26400,10705.91397
251017,58251.911775,39600,0,4100,4100,43700,14551.911775
251019,103505.58734,73400,2000,1500,3500,76900,26605.58734
251022,25332.897424,24600,0,0,0,24600,732.89742381
251026,20909.912038,40800,0,0,0,40800,-19890.08796
251034,67110.294841,46400,0,0,0,46400,20710.294841
251044,64254.323195,33500,0,0,0,33500,30754.323195
251047,57914.432726,42250,0,0,0,42250,15664.432726
251048,49821.042416,25200,0,0,0,25200,24621.042416
251051,31545.83692,25900,0,900,900,26800,4745.8369203
251061,23756.282298,22364.443853,0,0,0,22364.443853,1391.8384448
251063,32528.379123,24000,0,0,0,24000,8528.3791228
251068,56656.623037,39900,0,0,0,39900,16756.623037
251080,30594.379346,28800,0,0,0,28800,1794.3793456
251099,23790.812666,35100,0,0,0,35100,-11309.18733
253015,35454.877465,31200,0,0,0,31200,4254.877465
253016,15100,14400,0,0,0,14400,700
253018,22900,21600,0,0,0,21600,1300
253019,15600,20400,0,0,0,20400,-4800
253022,32097.64106,19860,0,0,0,19860,12237.64106
253042,28198.411092,14400,0,0,0,14400,13798.411092
253046,23241.792887,15600,0,0,0,15600,7641.792887
253052,1924.9452735,9600,0,0,0,9600,-7675.054726
253058,28166.916874,27000,0,0,0,27000,1166.9168745
253065,26900,17040,0,0,0,17040,9860
253067,17558.346957,12939.414036,0,1700,1700,14639.414036,2918.9329209
253073,19250.368937,27240,0,0,0,27240,-7989.631063
253078,36219.46273,18600,0,0,0,18600,17619.46273
253081,40764.665026,31200,0,0,0,31200,9564.665026
254005,27731.814847,20400,0,0,0,20400,7331.814847
254007,57878.137582,30000,0,0,0,30000,27878.137582
254014,10606.486943,14400,0,0,0,14400,-3793.513057
254015,39132.870393,27600,0,0,0,27600,11532.870393
254017,39254.020496,30000,0,17000,17000,47000,-7745.979504
254019,25146.881777,20724.90495,0,0,0,20724.90495,4421.9768271
254023,57863.447828,30000,0,0,0,30000,27863.447828
254029,37105.270904,24000,0,0,0,24000,13105.270904
254031,30570.508481,24712.434729,0,0,0,24712.434729,5858.073751
254035,34068.756183,30000,0,0,0,30000,4068.7561828
254042,17219.081446,19320,0,0,0,19320,-2100.918554
254044,4290,7200,0,0,0,7200,-2910
254046,22314.168159,16800,0,1000,1000,17800,4514.1681593
254047,38783.376194,31400,0,0,0,31400,7383.3761942
254050,42008.419601,38400,0,1500,1500,39900,2108.4196005
254056,42767.34243,27600,0,9000,9000,36600,6167.3424297
254057,35054.896997,28800,0,0,0,28800,6254.8969973
254060,23065.843699,18000,0,0,0,18000,5065.843699
254068,25077.717373,33600,0,0,0,33600,-8522.282627
254070,16290.351408,19200,0,0,0,19200,-2909.648592
254077,18688.78915,16800,0,0,0,16800,1888.78915
254081,20563.804323,21600,0,0,0,21600,-1036.195677
254083,41860.925311,25200,0,0,0,25200,16660.925311
254085,15955.38515,14400,4000,0,4000,18400,-2444.61485
254088,9135.2726815,10800,0,0,0,10800,-1664.727319
254089,55240.780544,36000,0,20000,20000,56000,-759.2194564
255001,66360.676843,52800,0,0,0,52800,13560.676843
255008,15600,15600,0,0,0,15600,0
255016,175251.51575,63600,14000,13000,27000,90600,84651.51575
255030,116883.28317,108000,450,0,450,108450,8433.2831696
255031,118715.25441,67600,0,0,0,67600,51115.254409
255032,47267.126959,27600,0,0,0,27600,19667.126959
255035,75757.28994,28789.692707,0,0,0,28789.692707,46967.597233
255036,35109.188329,23400,0,0,0,23400,11709.188329
255038,69685.063832,54000,0,0,0,54000,15685.063832
255045,41303.896083,46327.673031,0,600,600,46927.673031,-5623.776948
255047,24737.623065,13835.687271,0,0,0,13835.687271,10901.935793
255049,24100,21600,0,0,0,21600,2500
255051,26425.840051,22716,0,0,0,22716,3709.8400512
255054,56975.451848,45600,0,2800,2800,48400,8575.4518484
255055,54466.460732,27041.142977,0,0,0,27041.142977,27425.317755
255057,46687.408757,36000,0,0,0,36000,10687.408757
255063,30317.878436,51600,20000,0,20000,71600,-41282.12156
255074,40095.261084,41269.584625,0,1000,1000,42269.584625,-2174.323541
255078,28831.794752,29431.794752,0,0,0,29431.794752,-600
255080,116498.10459,70738.593305,4000,0,4000,74738.593305,41759.511289
255084,21368.799285,23449.478502,0,0,0,23449.478502,-2080.679218
255089,54252.690759,26400,0,0,0,26400,27852.690759
256003,16400,15600,0,0,0,15600,800
256014,13300,13200,0,0,0,13200,100
256015,20000,19800,0,0,0,19800,200
256020,9300,9000,0,0,0,9000,300
256024,29654.954521,20400,0,0,0,20400,9254.9545206
256027,9950,9600,0,0,0,9600,350
256028,24443.5213,19200,0,0,0,19200,5243.5212997
256031,11079.110254,16020,0,400,400,16420,-5340.889746
256041,62087.501538,24096,15000,0,15000,39096,22991.501538
256067,19169.784338,20400,0,0,0,20400,-1230.215662
256069,51572.303444,38400,0,0,0,38400,13172.303444
256089,10700,10800,0,0,0,10800,-100
256090,23000,18000,0,0,0,18000,5000
257036,42210.618394,32400,0,0,0,32400,9810.6183943
257038,6500,13800,0,0,0,13800,-7300
257063,71971.640852,51600,0,0,0,51600,20371.640852
257065,42002.646603,18000,0,0,0,18000,24002.646603
257067,84335.561897,56000,0,600,600,56600,27735.561897
257078,78403.062008,42000,0,2000,2000,44000,34403.062008
257084,224812.00444,56736.830024,13000,0,13000,69736.830024,155075.17442
257088,34916.408438,36000,0,35000,35000,71000,-36083.59156
257090,70763.602134,45600,0,0,0,45600,25163.602134
257093,31413.204806,21600,0,3000,3000,24600,6813.2048063
257095,100635.87358,44400,0,0,0,44400,56235.873579
257098,64463.243684,38600,6800,0,6800,45400,19063.243684
257099,47009.318544,32500,0,45000,45000,77500,-30490.68146
257110,31070.372586,24520,0,500,500,25020,6050.3725855
257111,14729.597499,27600,-4000,0,-4000,23600,-8870.402501
257113,47805.212105,27600,0,0,0,27600,20205.212105
257120,26756.02701,19912,0,0,0,19912,6844.0270105
257127,16205.645711,15000,0,0,0,15000,1205.6457114
257130,23805.901625,21808,0,0,0,21808,1997.9016247
257136,87293.958473,33300,0,10000,10000,43300,43993.958473
257138,154583.13634,60000,0,0,0,60000,94583.136342
257142,41286.848242,30000,0,0,0,30000,11286.848242
257143,17526.693353,21600,0,120,120,21720,-4193.306647
257157,61289.64569,38400,0,3000,3000,41400,19889.64569
257170,81949.413241,48000,0,0,0,48000,33949.413241
257174,21575.894972,20050,0,0,0,20050,1525.894972
257193,96589.160069,52948.190741,0,0,0,52948.190741,43640.969328
257211,78677.418154,48000,0,14000,14000,62000,16677.418154
257237,109387.01974,78000,-5700,3500,-2200,75800,33587.019739
257260,76405.221232,34200,0,0,0,34200,42205.221232
257261,44600,28800,0,0,0,28800,15800
257262,20890.942552,11040,0,0,0,11040,9850.942552
257284,79551.521927,30000,0,0,0,30000,49551.521927
257312,60650.391901,48000,0,1000,1000,49000,11650.391901
257319,55076.285504,36800,0,1000,1000,37800,17276.285504
257320,56550,50300,0,0,0,50300,6250
257321,8991.7358748,6048,0,0,0,6048,2943.7358748
257332,43632.427186,26400,0,0,0,26400,17232.427186
257336,54600,49200,0,30000,30000,79200,-24600
257352,24160.578928,18000,0,0,0,18000,6160.5789281
257355,48803.840809,38400,0,0,0,38400,10403.840809
257362,11977.293739,14400,0,0,0,14400,-2422.706261
257368,81284.07287,54000,0,12000,12000,66000,15284.07287
257369,39963.949774,23760,0,0,0,23760,16203.949774
257378,24045.631568,22210.400515,0,0,0,22210.400515,1835.2310524
257388,63700.934528,68600,16000,0,16000,84600,-20899.06547
257389,53408.763411,34532.328937,0,0,0,34532.328937,18876.434474
257394,13649.393528,24000,0,0,0,24000,-10350.60647
257395,24114.122181,19200,0,0,0,19200,4914.1221808
257412,3900,17400,0,0,0,17400,-13500
257453,19000,16740,0,300,300,17040,1960
257471,50807.713789,32400,0,0,0,32400,18407.713789
257491,75079.463387,45780,23000,0,23000,68780,6299.4633867
257511,23009.609768,16800,1500,0,1500,18300,4709.6097681
257519,29149.386267,26400,0,2000,2000,28400,749.38626728
257528,137160.08147,86100,0,20000,20000,106100,31060.081473
257566,88725.0585,42160,0,0,0,42160,46565.0585
257576,59780.245932,51600,0,0,0,51600,8180.2459316
257630,51162.815191,47000,24000,1000,25000,72000,-20837.18481
257631,42625.667674,33600,0,0,0,33600,9025.6676737
257633,127436.06368,108000,0,0,0,108000,19436.063677
257652,32364.465166,20160,0,0,0,20160,12204.465166
257653,38751.255729,13800,0,0,0,13800,24951.255729
257656,124523.19818,39600,0,0,0,39600,84923.198182
257676,104218.12598,68000,0,0,0,68000,36218.125981
257703,48271.032952,36850,0,0,0,36850,11421.032952
257707,201336.95637,96000,0,2000,2000,98000,103336.95637
257716,85912.686358,63000,0,8000,8000,71000,14912.686358
257719,17105.222292,14400,0,0,0,14400,2705.2222917
257742,49578.383613,21000,0,80,80,21080,28498.383613
257744,41920.785847,30000,0,0,0,30000,11920.785847
257745,42680.558205,36000,0,0,0,36000,6680.558205
258016,38298.220117,36000,0,0,0,36000,2298.2201167
258023,27750,27000,0,0,0,27000,750
258031,56716.827392,37600,0,0,0,37600,19116.827392
258032,44589.695278,33600,0,0,0,33600,10989.695278
258033,54070.745574,26000,0,0,0,26000,28070.745574
258039,12841.381196,14400,0,0,0,14400,-1558.618804
258040,60520.229028,39800,0,0,0,39800,20720.229028
258057,26333.736151,22800,0,0,0,22800,3533.7361513
258066,37226.268317,20700,0,2000,2000,22700,14526.268317
258076,21998.831843,21600,0,0,0,21600,398.8318433
258087,40292.063536,44400,0,4000,4000,48400,-8107.936464
258088,35770.015011,50520,30000,0,30000,80520,-44749.98499
259017,31735.269204,28800,0,0,0,28800,2935.2692041
259025,27749.519453,26400,0,0,0,26400,1349.5194533
259029,18625.593477,16800,0,0,0,16800,1825.5934773
259043,40622.389851,38400,0,0,0,38400,2222.3898507
259049,44344.668488,26400,0,6000,6000,32400,11944.668488
259061,32309.202716,36000,0,0,0,36000,-3690.797284
259062,85721.773746,75600,0,0,0,75600,10121.773746
259069,77841.161843,56600,0,0,0,56600,21241.161843
260001,23596.609622,16900,0,1000,1000,17900,5696.6096219
260002,8336.6689876,18560,0,0,0,18560,-10223.33101
260007,6242.1667365,15600,0,0,0,15600,-9357.833264
261007,34561.365892,27600,0,0,0,27600,6961.3658915
261009,14858.252103,18600,0,0,0,18600,-3741.747897
261024,20817.290536,18000,0,0,0,18000,2817.2905356
261025,41470.379803,24000,29000,8000,37000,61000,-19529.6202
261030,30971.65297,28200,0,3100,3100,31300,-328.3470299
261031,57729.429378,38400,0,0,0,38400,19329.429378
261042,33542.141617,34800,0,0,0,34800,-1257.858383
261048,49307.702847,26400,1700,0,1700,28100,21207.702847
261049,55244.086908,30000,0,0,0,30000,25244.086908
261051,44628.107399,45000,0,0,0,45000,-371.8926011
261061,26254.4929,24192,0,0,0,24192,2062.4928999
261068,63514.635516,42000,0,0,0,42000,21514.635516
261075,69181.324948,51000,0,0,0,51000,18181.324948
261082,11814.363745,15026.363745,0,0,0,15026.363745,-3212
262005,12185.323216,8088,0,0,0,8088,4097.3232163
262011,23957.020409,22745.564781,0,0,0,22745.564781,1211.4556285
262015,42298.619138,27000,0,0,0,27000,15298.619138
262031,31741.863013,27300,0,0,0,27300,4441.8630129
262032,19267.238076,14300,0,0,0,14300,4967.2380761
262040,17155.155945,12020,0,0,0,12020,5135.155945
262045,56309.393591,38700,0,50000,50000,88700,-32390.60641
262048,43338.854255,25200,0,500,500,25700,17638.854255
262051,48497.895945,21420,-14000,850,-13150,8270,40227.895945
262055,68866.473769,32200,0,0,0,32200,36666.473769
262057,45257.897598,23600,1000,0,1000,24600,20657.897598
262058,96591.299031,42000,0,0,0,42000,54591.299031
262060,45705.765506,38500,0,0,0,38500,7205.7655059
262061,32597.798488,22200,0,0,0,22200,10397.798488
262063,84470.46989,32580,0,0,0,32580,51890.46989
262072,58705.477115,32332.210722,0,0,0,32332.210722,26373.266393
262087,27161.254467,33600,8500,0,8500,42100,-14938.74553
263006,24000,22800,0,0,0,22800,1200
263007,27040,19884,0,0,0,19884,7156
263025,21783.921848,17400,0,0,0,17400,4383.9218483
263026,56454.143097,26400,0,0,0,26400,30054.143097
263037,48397.038617,42800,0,0,0,42800,5597.0386172
263046,12740,12264,0,0,0,12264,476
263054,29400,25200,0,0,0,25200,4200
263057,54450.639711,26400,17000,0,17000,43400,11050.639711
263061,51515.026611,43200,0,0,0,43200,8315.0266105
263065,35980.901399,27000,0,0,0,27000,8980.9013989
263074,23580,21600,0,0,0,21600,1980
263078,11906.675132,30000,0,5000,5000,35000,-23093.32487
263084,27981.584653,19080,0,0,0,19080,8901.5846533
263089,15600,14640,0,0,0,14640,960
264002,41343.660377,37200,0,3700,3700,40900,443.66037655
264005,11900,12500,0,0,0,12500,-600
264008,32586.92197,37255.728562,0,0,0,37255.728562,-4668.806592
264025,84243.895829,79796.280669,10000,0,10000,89796.280669,-5552.384839
264039,45946.288099,54500,6000,1000,7000,61500,-15553.7119
264048,7800,12000,0,0,0,12000,-4200
264064,206277.57706,88400,0,0,0,88400,117877.57706
264071,124341.15509,56700,0,0,0,56700,67641.155093
264083,14550,13200,0,0,0,13200,1350
265002,51611.820344,33700,22000,0,22000,55700,-4088.179656
265005,22823.075492,19800,0,0,0,19800,3023.0754923
265006,14579.976482,13500,0,0,0,13500,1079.9764818
265007,16572.360317,22507.692177,0,0,0,22507.692177,-5935.33186
265012,48495.376042,30000,0,1500,1500,31500,16995.376042
265015,18801.522429,15489.374261,0,0,0,15489.374261,3312.1481685
265018,48036.350799,25400,12000,0,12000,37400,10636.350799
265020,10850,10200,0,0,0,10200,650
265058,23196.141717,22800,0,0,0,22800,396.14171672
265064,20918.172662,15600,0,0,0,15600,5318.1726625
265071,64785.877649,36000,16500,500,17000,53000,11785.877649
265078,21600,12000,0,0,0,12000,9600
265082,159246.67211,51500,15000,4000,19000,70500,88746.672108
266002,15686.493177,14400,0,0,0,14400,1286.493177
266005,17475.007412,5400,0,0,0,5400,12075.007412
266008,41431.613692,30800,0,0,0,30800,10631.613692
266009,28250,32400,0,0,0,32400,-4150
266015,20777.129508,17050,0,0,0,17050,3727.1295085
266016,37021.737332,34800,7000,0,7000,41800,-4778.262668
266017,19272.375366,18000,0,0,0,18000,1272.3753657
266018,32483.77791,29000,0,0,0,29000,3483.7779103
266026,15063.660244,15960,0,0,0,15960,-896.339756
266027,34024.718856,27000,0,0,0,27000,7024.7188561
266028,14927.537608,10200,0,0,0,10200,4727.5376085
266033,27804.381459,28800,0,0,0,28800,-995.6185414
266043,47392.913563,30000,0,0,0,30000,17392.913563
266044,22156,19200,0,0,0,19200,2956
266057,41780,40800,0,0,0,40800,980
266080,16217.507418,10800,0,0,0,10800,5417.5074176
266082,9892.8450923,11400,0,0,0,11400,-1507.154908
266088,26338.429215,22200,0,0,0,22200,4138.4292146
266090,24708.006313,26400,0,0,0,26400,-1691.993687
267002,21900,20400,0,0,0,20400,1500
267006,15400,14400,0,0,0,14400,1000
267010,34307.074847,46100,12000,0,12000,58100,-23792.92515
267011,0,14400,0,0,0,14400,-14400
267012,40418.025512,27600,0,400,400,28000,12418.025512
267013,15200,18600,0,0,0,18600,-3400
267016,49513.065773,36500,20000,0,20000,56500,-6986.934227
267017,31458.861468,28800,0,0,0,28800,2658.8614681
267018,34043.477744,30000,0,0,0,30000,4043.4777436
267022,33300,28800,0,0,0,28800,4500
267023,15450,23040,0,0,0,23040,-7590
267026,46500,26500,0,0,0,26500,20000
267029,26000,23200,0,0,0,23200,2800
267041,83823.135152,58100,0,0,0,58100,25723.135152
267042,3024.3064104,15024.30641,0,0,0,15024.30641,-12000
267051,12848.524462,16539.358992,0,0,0,16539.358992,-3690.83453
267055,35000,35000,0,0,0,35000,0
267056,13479.191853,22200,14000,0,14000,36200,-22720.80815
267066,0,21840,0,0,0,21840,-21840
267067,35400,20400,0,0,0,20400,15000
267071,18000,16800,0,0,0,16800,1200
267072,11400,11400,0,0,0,11400,0
268001,23049.883646,22800,0,0,0,22800,249.88364552
268002,8060,7620,0,0,0,7620,440
268003,33545.927824,22548.635676,0,0,0,22548.635676,10997.292148
268012,104988.81644,90000,0,0,0,90000,14988.81644
268014,8060,7800,0,0,0,7800,260
268021,47040.071155,26900,0,0,0,26900,20140.071155
268028,27352.126036,26400,0,0,0,26400,952.12603574
268036,43699.130971,36000,11000,0,11000,47000,-3300.869029
268037,60669.701211,33600,22500,3000,25500,59100,1569.7012109
268045,14021,13404,0,0,0,13404,617
268047,108410,44400,0,0,0,44400,64010
268055,22619.781437,17400,8000,0,8000,25400,-2780.218563
268056,38028.354678,23419.098473,0,0,0,23419.098473,14609.256204
268058,53678.606749,32800,0,0,0,32800,20878.606749
268060,51346.011154,37200,0,0,0,37200,14146.011154
268075,60150.827959,37800,0,0,0,37800,22350.827959
269001,56483.328426,36000,0,0,0,36000,20483.328426
269002,55145.640592,48000,18000,0,18000,66000,-10854.35941
269019,31636.770278,12000,0,0,0,12000,19636.770278
269023,20609.951719,19200,0,600,600,19800,809.95171879
269025,55440.296549,24000,5000,500,5500,29500,25940.296549
269033,31111.307949,28000,0,0,0,28000,3111.3079491
269044,84025.540113,55500,7000,0,7000,62500,21525.540113
269048,12600,15600,6000,0,6000,21600,-9000
269062,62482.194414,47000,0,0,0,47000,15482.194414
269072,25355.284331,13666.75147,0,0,0,13666.75147,11688.532861
269089,76077.804143,51800,-15000,0,-15000,36800,39277.804143
270020,59925.082722,37200,0,0,0,37200,22725.082722
270026,46167.122433,45600,0,70,70,45670,497.12243297
270031,37955.527309,69600,0,0,0,69600,-31644.47269
270032,38897.600466,54000,0,0,0,54000,-15102.39953
270044,35145.142918,26400,0,0,0,26400,8745.1429181
270045,62965.130319,46000,0,600,600,46600,16365.130319
270049,36025.820429,25200,0,0,0,25200,10825.820429
270060,26992.513895,20400,0,0,0,20400,6592.5138951
270066,37590.913208,34800,0,400,400,35200,2390.913208
270071,29632.990467,24000,0,0,0,24000,5632.9904674
270072,66382.924858,44800,0,0,0,44800,21582.924858
270074,37807.794358,31200,0,0,0,31200,6607.7943581
270079,26267.858086,19800,650,0,650,20450,5817.8580862
270089,67945.019441,50500,0,0,0,50500,17445.019441
271001,26937.42644,19200,0,0,0,19200,7737.4264403
271006,97238.036157,36000,0,0,0,36000,61238.036157
271010,41277.119368,30000,0,0,0,30000,11277.119368
271011,51127.46714,48000,15000,0,15000,63000,-11872.53286
271020,23291.302537,72000,0,3000,3000,75000,-51708.69746
271021,20277.476895,15600,0,2000,2000,17600,2677.4768954
271024,25172.653629,18000,0,0,0,18000,7172.6536293
271027,28082.600593,30000,0,0,0,30000,-1917.399407
271032,45477.240408,36000,0,3000,3000,39000,6477.2404077
271033,23322.805079,18000,0,0,0,18000,5322.8050791
271034,12791.101101,12000,0,0,0,12000,791.10110104
271035,35333.840342,24000,0,0,0,24000,11333.840342
271038,43524.491041,33600,10000,0,10000,43600,-75.50895854
271041,33703.658313,27600,0,0,0,27600,6103.6583133
271047,12460.944594,12113.825958,0,0,0,12113.825958,347.11863655
271053,17714.118975,22800,0,0,0,22800,-5085.881025
271057,23573.57038,18000,0,0,0,18000,5573.5703802
271058,24479.824888,18000,0,0,0,18000,6479.8248878
271065,23741.849437,20400,0,0,0,20400,3341.8494373
271068,33565.191803,32400,0,0,0,32400,1165.1918035
271070,57981.832519,24000,0,2000,2000,26000,31981.832519
271071,34459.073876,24000,0,5000,5000,29000,5459.0738756
271073,66276.065779,102000,0,0,0,102000,-35723.93422
271075,21498.17567,19200,0,0,0,19200,2298.1756702
271078,17685.792037,18000,0,0,0,18000,-314.2079628
271080,29256.515116,30000,0,3000,3000,33000,-3743.484884
271084,59025.218985,54000,0,3000,3000,57000,2025.2189851
272001,47276.975655,28800,25000,0,25000,53800,-6523.024345
272002,10000,9700,0,0,0,9700,300
272003,20732.327378,19200,7000,1200,8200,27400,-6667.672622
272004,44860.938763,20400,0,0,0,20400,24460.938763
272008,42314.645188,34000,0,1500,1500,35500,6814.6451883
272009,25518.25149,24800,0,0,0,24800,718.25148982
272014,40216.891828,20400,0,0,0,20400,19816.891828
272016,59048.743181,28800,0,750,750,29550,29498.743181
272023,42790.313572,30000,0,200,200,30200,12590.313572
272038,29772.428248,25200,0,0,0,25200,4572.428248
272050,31303.212945,20000,0,4000,4000,24000,7303.2129453
272058,20839.130862,17100,0,0,0,17100,3739.130862
272059,21478.999744,17800,0,0,0,17800,3678.9997439
272064,36052.697537,29676,0,0,0,29676,6376.6975368
273006,34549.867589,28489.524899,0,0,0,28489.524899,6060.3426897
273015,30613.255304,17694.789818,0,0,0,17694.789818,12918.465486
273030,53790.293724,28866.316182,0,0,0,28866.316182,24923.977542
273035,39846.462665,34000,0,1000,1000,35000,4846.4626655
273038,57897.585837,34900,17000,750,17750,52650,5247.5858365
273049,45286.083347,42000,0,0,0,42000,3286.0833468
273052,70011.224392,42000,0,0,0,42000,28011.224392
273069,32647.740996,31200,0,0,0,31200,1447.7409956
273084,28506.291104,27439.796923,0,0,0,27439.796923,1066.4941807
274001,87637.085442,46091.277894,0,0,0,46091.277894,41545.807548
274005,45180.485699,27600,0,0,0,27600,17580.485699
274007,20739.690235,18312,0,0,0,18312,2427.6902345
274009,29369.401159,19200,0,0,0,19200,10169.401159
274011,35554.027371,19172.639874,0,0,0,19172.639874,16381.387497
274025,84187.674263,49400,0,0,0,49400,34787.674263
274029,289712.45997,42000,18000,10000,28000,70000,219712.45997
274034,31357.530445,25758.965906,0,0,0,25758.965906,5598.5645395
274036,38424.89664,32956.846864,0,800,800,33756.846864,4668.049776
274037,42682.469982,29492.80639,0,0,0,29492.80639,13189.663592
274039,58147.184584,43200,3000,700,3700,46900,11247.184584
274053,68660.012329,39946.784293,0,0,0,39946.784293,28713.228036
274075,48513.044623,21600,0,0,0,21600,26913.044623
274076,32650.159255,21853.368852,19000,0,19000,40853.368852,-8203.209597
274087,48128.604304,45600,0,0,0,45600,2528.6043043
276003,73267.779368,42000,0,0,0,42000,31267.779368
276005,47706.319302,37200,0,0,0,37200,10506.319302
276006,58697.626505,41400,0,0,0,41400,17297.626505
276007,15991.251466,15420,0,0,0,15420,571.25146637
276008,15727.246624,19200,0,0,0,19200,-3472.753376
276010,29070.264698,31200,0,0,0,31200,-2129.735302
276017,34225.410543,23300,0,0,0,23300,10925.410543
276018,32335.045611,27600,0,0,0,27600,4735.0456115
276020,20348.422551,22800,0,0,0,22800,-2451.577449
276022,19805.257792,19680,0,0,0,19680,125.25779173
276024,58851.187685,37200,0,0,0,37200,21651.187685
276028,55634.450369,30300,0,0,0,30300,25334.450369
276030,58401.626973,40800,0,0,0,40800,17601.626973
276032,178019.79677,48000,0,0,0,48000,130019.79677
276041,78477.709327,38400,0,0,0,38400,40077.709327
276042,51581.39537,43200,0,0,0,43200,8381.3953705
276053,44477.254661,30000,0,0,0,30000,14477.254661
276055,65063.499088,38400,14000,0,14000,52400,12663.499088
276069,59462.265561,42500,0,0,0,42500,16962.265561
276070,36966.00408,32760,18000,0,18000,50760,-13793.99592
276071,41034.901574,37200,0,0,0,37200,3834.901574
276074,59246.616859,43200,0,0,0,43200,16046.616859
276082,76710.479027,42000,0,0,0,42000,34710.479027
276083,75702.888188,40800,0,0,0,40800,34902.888188
276086,20163.719315,18960,0,0,0,18960,1203.7193151
276090,18033.569016,18360,0,0,0,18360,-326.4309835
277005,9234.832259,9600,0,0,0,9600,-365.167741
277024,40335.281841,28100,0,0,0,28100,12235.281841
277026,47944.017258,28800,0,0,0,28800,19144.017258
277038,60402.933557,31200,0,0,0,31200,29202.933557
277044,56624.336311,36000,0,0,0,36000,20624.336311
277074,29275.936801,22800,0,0,0,22800,6475.936801
277077,22094.8891,31400,0,0,0,31400,-9305.1109
277079,27167.972819,34800,45000,0,45000,79800,-52632.02718
277082,12184.047747,18600,0,0,0,18600,-6415.952253
278003,69390.316236,41000,20000,0,20000,61000,8390.3162363
278004,60621.597086,31079.452223,15000,0,15000,46079.452223,14542.144863
278006,22260.916439,19200,0,0,0,19200,3060.9164392
278010,66675.840129,42000,0,0,0,42000,24675.840129
278011,45783.884573,39010.941132,0,0,0,39010.941132,6772.9434409
278023,73630.773678,42000,0,0,0,42000,31630.773678
278034,9621.8407828,19200,0,0,0,19200,-9578.159217
278038,16251.899529,18600,0,0,0,18600,-2348.100471
278045,8164.4276858,33600,0,0,0,33600,-25435.57231
278051,32160,39000,0,0,0,39000,-6840
278053,24995.070213,13200,0,0,0,13200,11795.070213
278055,45248.984191,33600,0,0,0,33600,11648.984191
278060,26297.309309,25200,0,0,0,25200,1097.309309
278068,13800,13200,0,0,0,13200,600
278073,38833.3607,35753.850205,0,0,0,35753.850205,3079.5104956
278076,13481.576892,25200,0,0,0,25200,-11718.42311
278088,31603.146122,21600,0,0,0,21600,10003.146122
279001,23849.353234,18100,0,0,0,18100,5749.3532343
279002,15626.673722,15600,0,0,0,15600,26.673721646
279006,25042.428729,18000,0,0,0,18000,7042.4287294
279008,41699.578557,27600,0,0,0,27600,14099.578557
279015,20951.45943,19800,0,0,0,19800,1151.4594298
279019,73223.009189,42000,0,1500,1500,43500,29723.009189
279024,19014.425872,19200,0,0,0,19200,-185.5741282
279037,17119.013269,23640,0,0,0,23640,-6520.986731
279049,27581.438206,10800,0,0,0,10800,16781.438206
279054,31266.50446,23400,0,0,0,23400,7866.5044596
279057,24243.131142,16800,0,0,0,16800,7443.1311425
279071,12960,12000,0,0,0,12000,960
279078,13812.891158,13920,0,0,0,13920,-107.1088422
279080,9500,9624,0,0,0,9624,-124
279081,7800,24744,-3000,0,-3000,21744,-13944
279083,39095.622877,28800,0,0,0,28800,10295.622877
279084,14000,11400,0,0,0,11400,2600
279086,29740.639927,30000,0,0,0,30000,-259.360073
280011,26959.628561,20547.114916,0,0,0,20547.114916,6412.513645
280015,8906.0418185,7200,0,0,0,7200,1706.0418185
280021,13600,16200,0,0,0,16200,-2600
280025,15600,12600,0,0,0,12600,3000
280029,30184.02036,21600,0,800,800,22400,7784.0203605
280030,28411,13800,0,0,0,13800,14611
280034,25606.377509,22800,0,0,0,22800,2806.3775089
280035,47856.076545,22886.272018,0,0,0,22886.272018,24969.804527
280037,35411.730498,27600,0,0,0,27600,7811.7304981
280043,17087.194956,19374.691594,0,0,0,19374.691594,-2287.496638
280068,30791.634267,25800,0,0,0,25800,4991.6342668
280075,31702.941825,19800,0,0,0,19800,11902.941825
280077,33086.500037,24000,0,0,0,24000,9086.5000367
280084,35653.635838,33144.528073,0,0,0,33144.528073,2509.1077647
281008,13887.438967,15000,0,0,0,15000,-1112.561033
282004,22297.247844,22032,0,0,0,22032,265.24784356
282015,37326.08544,33600,0,0,0,33600,3726.08544
282022,13150,19800,0,2000,2000,21800,-8650
282026,40230,25200,0,0,0,25200,15030
282048,46737.948633,28800,0,0,0,28800,17937.948633
282052,27430,31200,0,0,0,31200,-3770
282054,32629.514274,15600,0,0,0,15600,17029.514274
282073,5900,9600,0,0,0,9600,-3700
