NQUEST,NORD,YL2,YL1,YTP1,YTP2,YTA1,YTA2,YTA3,YCR1,YL,YTP,YTA,YT,YM1,YM2,YM,YCR2,YCR3,YCR,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y
293155,1,0,0,16900,0,0,0,0,0,0,16900,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,16900
293155,3,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,2000,0,0,0,0,0,0,0,0,0,2000
293155,4,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,2000,0,0,0,0,0,0,0,0,0,2000
293157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,0,0,0,0,0,2400,2400
293157,2,0,0,0,0,2000,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,2000
293162,1,0,6500,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500
293162,2,0,0,7540,0,0,0,0,0,0,7540,0,7540,0,0,0,0,0,0,0,0,0,0,0,0,7540
293162,3,0,0,7540,0,0,0,0,0,0,7540,0,7540,0,0,0,0,0,0,0,0,0,0,0,0,7540
293162,4,0,0,0,0,0,0,1000,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000
293174,1,0,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,410.47540818,0,0,0,410.47540818,410.47540818,30410.475408
293178,1,0,0,13260,0,0,0,0,0,0,13260,0,13260,0,0,0,0,3600,3600,157.66866322,0,0,0,157.66866322,3757.6686632,17017.668663
293188,1,0,0,8450,0,0,0,0,0,0,8450,0,8450,0,0,0,0,6025.251467,6025.251467,0,0,0,0,0,6025.251467,14475.251467
293197,1,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,95.243812993,0,0,0,95.243812993,95.243812993,20095.243813
293207,1,0,40000,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,533.12287281,0,0,0,533.12287281,533.12287281,40533.122873
293212,1,0,0,7800,0,0,0,0,0,0,7800,0,7800,0,0,0,0,918.69454993,918.69454993,0,0,0,325,-325,593.69454993,8393.6945499
293212,2,0,0,4550,0,0,0,0,0,0,4550,0,4550,0,0,0,0,0,0,0,0,0,0,0,0,4550
293213,1,0,7000,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,6000,6000,0,0,0,0,0,6000,13000
293214,1,0,0,9035,0,0,0,0,0,0,9035,0,9035,0,0,0,0,3600,3600,70.145084406,0,0,0,70.145084406,3670.1450844,12705.145084
293237,1,0,0,0,0,6000,0,0,0,0,0,6000,6000,0,0,0,0,7200,7200,77.919959908,0,0,0,77.919959908,7277.9199599,13277.91996
293237,2,0,2400,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400
293238,1,0,17000,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000
293238,3,0,7200,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200
293241,1,0,33000,0,0,0,0,0,0,33000,0,0,0,0,0,0,0,0,0,24.235821303,0,0,0,24.235821303,24.235821303,33024.235821
293241,2,0,0,4355,0,0,0,0,0,0,4355,0,4355,0,0,0,0,0,0,0,0,0,0,0,0,4355
293247,1,0,0,8060,0,0,0,0,0,0,8060,0,8060,0,0,0,0,12000,12000,0,0,0,0,0,12000,20060
293250,1,0,48000,0,0,0,0,0,0,48000,0,0,0,0,0,0,0,7200,7200,389.96356304,0,0,0,389.96356304,7589.963563,55589.963563
293250,2,0,0,0,0,0,0,0,0,0,0,0,0,2000,1000,1000,0,0,0,0,0,0,0,0,0,1000
293264,1,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,8000,0,0,0,0,0,0,0,0,0,8000
293265,1,0,80000,0,0,0,0,0,0,80000,0,0,0,20000,0,20000,0,21200,21200,6387.5333707,2479.8431372,1919.3269984,0,10786.703506,31986.703506,131986.70351
293265,2,0,0,26000,0,0,0,0,0,0,26000,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,26000
293265,4,0,0,0,0,0,1000,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000
293273,1,2281.2243975,15000,0,0,0,0,0,0,17281.224397,0,0,0,0,0,0,0,0,0,343.14363179,0,0,0,343.14363179,343.14363179,17624.368029
293285,1,0,25000,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,24.981956494,0,0,0,24.981956494,24.981956494,25024.981956
293292,1,0,32000,0,0,0,0,0,0,32000,0,0,0,0,0,0,0,7200,7200,28.490581637,0,0,0,28.490581637,7228.4905816,39228.490582
293292,2,0,21000,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000
293304,1,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,0,3000,3000,0,0,0,0,0,3000,9000
293318,1,0,0,13000,0,0,0,0,0,0,13000,0,13000,0,0,0,0,7200,7200,139.83937225,0,0,390,-250.1606277,6949.8393723,19949.839372
293332,1,3000,40000,0,0,0,0,15000,0,43000,0,15000,15000,0,0,0,0,8550,8550,158.53042226,0,0,1170,-1011.469578,7538.5304223,65538.530422
293332,2,0,23000,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000
293332,3,0,0,0,0,0,300,0,0,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,300
293333,1,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,15000,0,6000,6000,0,0,0,0,0,6000,21000
293334,1,0,16500,0,0,0,0,0,0,16500,0,0,0,0,0,0,0,6000,6000,26.744525929,0,0,2730,-2703.255474,3296.7445259,19796.744526
293334,2,0,0,0,0,0,0,3100,0,0,0,3100,3100,0,0,0,0,0,0,0,0,0,0,0,0,3100
293335,1,0,0,8970,0,0,0,0,0,0,8970,0,8970,3600,0,3600,0,12000,12000,71.065524365,8398.9370937,0,0,8470.002618,20470.002618,33040.002618
293335,2,0,0,4420,0,0,0,0,0,0,4420,0,4420,0,0,0,0,0,0,0,0,0,0,0,0,4420
293337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6001.7484754,6001.7484754,0,0,0,0,0,6001.7484754,6001.7484754
293337,2,0,0,10400,0,0,0,0,0,0,10400,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,10400
293340,1,0,0,7800,0,0,0,0,0,0,7800,0,7800,0,0,0,0,3010.9458044,3010.9458044,0,0,0,0,0,3010.9458044,10810.945804
293340,2,0,0,7800,0,0,0,0,0,0,7800,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
293345,1,0,10000,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,6000,6000,0,0,0,1040,-1040,4960,14960
293360,1,0,0,0,0,0,0,4200,0,0,0,4200,4200,0,0,0,0,0,0,0,0,0,0,0,0,4200
293364,1,0,0,7800,0,0,0,0,0,0,7800,0,7800,0,0,0,0,9600,9600,0,0,0,0,0,9600,17400
293364,2,0,0,7800,0,0,0,0,0,0,7800,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
293385,1,0,0,0,0,1850,0,6500,0,0,0,8350,8350,0,0,0,0,0,0,0,0,0,0,0,0,8350
293387,1,0,0,22100,0,0,0,0,0,0,22100,0,22100,0,0,0,0,7200,7200,74.295529571,0,0,0,74.295529571,7274.2955296,29374.29553
293389,1,0,0,48100,0,0,0,0,0,0,48100,0,48100,0,0,0,0,24000,24000,168.19739961,0,0,650,-481.8026004,23518.1974,71618.1974
293389,2,0,0,20800,0,0,0,0,0,0,20800,0,20800,0,0,0,0,0,0,0,0,0,0,0,0,20800
293389,3,0,20280,0,0,0,0,0,0,20280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20280
293395,1,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,9000,0,0,0,0,0,0,0,0,0,9000
293402,1,0,4500,0,0,0,0,3000,0,4500,0,3000,3000,0,0,0,0,0,0,29.8336642,0,0,0,29.8336642,29.8336642,7529.8336642
293413,1,0,0,7800,0,0,0,4800,0,0,7800,4800,12600,0,0,0,0,0,0,550.50848536,0,0,0,550.50848536,550.50848536,13150.508485
293414,1,0,7000,0,0,14000,0,0,0,7000,0,14000,14000,0,0,0,0,0,0,22.067404549,0,0,0,22.067404549,22.067404549,21022.067405
293425,1,0,0,5850,0,0,0,4800,0,0,5850,4800,10650,0,0,0,0,0,0,0,0,0,0,0,0,10650
293432,1,0,24000,0,0,0,0,0,0,24000,0,0,0,0,0,0,2040,8600,10640,2496.3423112,0,0,520,1976.3423112,12616.342311,36616.342311
293432,2,0,25000,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
293434,1,0,0,0,0,5500,0,0,0,0,0,5500,5500,0,0,0,0,0,0,0,0,0,0,0,0,5500
293435,1,0,27000,0,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,73.015630652,0,0,0,73.015630652,73.015630652,27073.015631
293438,1,0,0,20800,0,0,0,0,0,0,20800,0,20800,0,0,0,0,5970.3805129,5970.3805129,0,0,0,0,0,5970.3805129,26770.380513
293438,2,0,0,7800,0,0,0,0,0,0,7800,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
293445,1,0,0,17160,0,0,0,0,0,0,17160,0,17160,0,0,0,0,8400,8400,204.69924161,0,0,0,204.69924161,8604.6992416,25764.699242
293445,2,0,2000,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
293459,1,0,19200,0,0,0,0,0,0,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19200
293459,2,0,0,8450,0,0,0,0,0,0,8450,0,8450,0,0,0,0,0,0,0,0,0,0,0,0,8450
293469,1,0,0,8723,0,0,0,0,0,0,8723,0,8723,0,0,0,0,0,0,0,0,0,0,0,0,8723
293469,2,0,0,12519,0,0,0,0,0,0,12519,0,12519,0,0,0,0,0,0,0,0,0,0,0,0,12519
293474,1,0,25000,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,6000,6000,31.453783005,0,0,0,31.453783005,6031.453783,31031.453783
293475,1,0,26000,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,7200,7200,21.815021123,0,0,0,21.815021123,7221.8150211,33221.815021
293477,1,0,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,1200,0,1200,1150.0760059,507.88327092,0,10400,-8742.040723,-7542.040723,22457.959277
293477,2,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0,0,0,0,0,0,0,10000
293511,1,0,18000,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,2114.5541554,2114.5541554,157.96859167,0,0,0,157.96859167,2272.5227471,20272.522747
293527,1,0,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,153.90345745,0,0,0,153.90345745,153.90345745,15153.903457
293533,1,0,7000,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,18000,18000,43.668054139,0,0,0,43.668054139,18043.668054,25043.668054
293533,3,0,24000,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000
293539,1,0,0,18044,0,0,0,0,0,0,18044,0,18044,0,0,0,0,0,0,0,0,0,0,0,0,18044
293542,1,0,0,31200,0,0,0,0,0,0,31200,0,31200,300,0,300,0,17000,17000,284.22657384,0,0,390,-105.7734262,16894.226574,48394.226574
293542,3,0,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000
293542,5,0,9000,0,0,0,0,0,0,9000,0,0,0,300,0,300,0,0,0,0,0,0,0,0,0,9300
293548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293548,2,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,15000,0,0,0,0,0,0,0,0,0,15000
293549,1,0,0,8450,0,0,0,0,0,0,8450,0,8450,0,0,0,0,7200,7200,0,0,0,0,0,7200,15650
293549,2,0,3600,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600
293554,1,0,0,7150,0,0,0,0,0,0,7150,0,7150,0,0,0,0,6280.8539472,6280.8539472,0,0,0,0,0,6280.8539472,13430.853947
293555,1,0,0,0,0,0,0,5000,0,0,0,5000,5000,14400,0,14400,0,0,0,0,0,0,0,0,0,19400
293562,1,0,0,21450,0,0,0,0,0,0,21450,0,21450,0,0,0,0,3000,3000,0,0,0,0,0,3000,24450
293570,1,0,40000,0,0,0,0,0,0,40000,0,0,0,0,0,0,7300,9900,17200,271.8047388,0,0,9100,-8828.195261,8371.8047388,48371.804739
293570,2,0,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
293570,3,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,3500,0,0,0,0,0,0,0,0,0,3500
293579,1,1000,60000,0,0,0,0,0,0,61000,0,0,0,0,0,0,0,27402.09565,27402.09565,309.39538009,538.12300707,0,0,847.51838716,28249.614037,89249.614037
293579,2,0,18000,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
293592,1,5650,43000,0,0,0,0,0,0,48650,0,0,0,0,0,0,0,10500,10500,35.791357214,0,0,11375,-11339.20864,-839.2086428,47810.791357
293592,2,0,18000,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
293595,1,0,0,8450,0,0,0,0,0,0,8450,0,8450,0,0,0,0,7200,7200,8.9476435673,0,0,0,8.9476435673,7208.9476436,15658.947644
293595,2,0,0,7800,0,0,0,0,0,0,7800,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
293602,1,0,40000,0,0,0,0,0,0,40000,0,0,0,2000,0,2000,0,13200,13200,166.92719035,0,0,0,166.92719035,13366.92719,55366.92719
293609,1,0,0,52000,0,0,0,0,0,0,52000,0,52000,0,0,0,0,26000,26000,0,0,0,0,0,26000,78000
293609,2,0,0,8450,0,0,0,0,0,0,8450,0,8450,0,0,0,0,0,0,0,0,0,0,0,0,8450
293609,3,0,0,8450,0,0,0,0,0,0,8450,0,8450,0,0,0,0,0,0,0,0,0,0,0,0,8450
293621,1,2630.3972312,8000,0,0,0,0,0,0,10630.397231,0,0,0,0,0,0,0,0,0,144.97905064,0,0,0,144.97905064,144.97905064,10775.376282
293632,1,0,0,0,0,0,0,2400,0,0,0,2400,2400,0,0,0,0,151.49773423,151.49773423,0,0,0,0,0,151.49773423,2551.4977342
293640,1,0,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,6000,6000,69.383462923,0,0,0,69.383462923,6069.3834629,21069.383463
293650,1,0,0,23400,0,0,0,0,0,0,23400,0,23400,0,0,0,0,0,0,32.466711231,0,0,0,32.466711231,32.466711231,23432.466711
293655,1,0,35000,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,70.475435849,52.406903753,0,18200,-18077.11766,-18077.11766,16922.88234
293656,1,0,0,13000,0,0,0,0,0,0,13000,0,13000,0,0,0,0,18000,18000,1501.2352481,0,0,6500,-4998.764752,13001.235248,26001.235248
293662,1,0,0,0,0,0,0,0,0,0,0,0,0,5000,15000,-10000,0,12000,12000,136.48834041,0,0,13000,-12863.51166,-863.5116596,-10863.51166
293662,2,0,24000,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000
293668,1,0,11700,0,0,0,0,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11700
293668,2,0,11700,0,0,0,0,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11700
293668,3,0,10400,0,0,0,0,0,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10400
293670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0,3600,3600
293689,1,0,27560,0,0,0,0,0,0,27560,0,0,0,0,0,0,0,0,0,43.745015545,0,0,0,43.745015545,43.745015545,27603.745016
293690,1,0,0,14300,0,0,0,0,0,0,14300,0,14300,0,0,0,0,0,0,40.83460426,0,0,0,40.83460426,40.83460426,14340.834604
293690,3,0,9600,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600
293714,1,0,0,15600,0,0,0,0,0,0,15600,0,15600,0,0,0,0,3600,3600,55.456673715,0,0,0,55.456673715,3655.4566737,19255.456674
293715,1,0,0,7540,0,0,0,0,0,0,7540,0,7540,0,0,0,0,4800,4800,0,0,0,0,0,4800,12340
293715,3,0,0,7150,0,0,0,0,0,0,7150,0,7150,0,0,0,0,0,0,0,0,0,0,0,0,7150
293718,1,0,0,0,0,0,0,10000,0,0,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,10000
293726,1,0,0,8412,0,0,0,900,0,0,8412,900,9312,0,0,0,0,6000,6000,0,0,0,0,0,6000,15312
294001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,473.99127081,2007.5734377,0,0,2481.5647085,8481.5647085,8481.5647085
294001,2,0,26000,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000
294002,1,0,0,8450,0,0,0,0,0,0,8450,0,8450,0,0,0,0,3000,3000,0,0,0,0,0,3000,11450
294002,2,0,0,8450,0,0,0,0,0,0,8450,0,8450,0,0,0,0,0,0,0,0,0,0,0,0,8450
294012,1,0,0,0,0,0,0,0,0,0,0,0,0,15000,4603.5586613,10396.441339,0,9600,9600,132.31376486,704.61482662,0,0,836.92859148,10436.928591,20833.36993
294012,2,0,800,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800
294014,1,0,0,9100,0,0,0,0,0,0,9100,0,9100,0,0,0,0,3400,3400,750.75842505,0,0,0,750.75842505,4150.758425,13250.758425
294020,1,0,0,7800,0,0,0,0,0,0,7800,0,7800,0,0,0,0,1800,1800,0,0,0,0,0,1800,9600
294021,1,0,23000,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,251.04592108,0,0,0,251.04592108,251.04592108,23251.045921
294021,2,0,9000,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000
294021,3,0,2500,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500
294023,1,0,0,9750,0,0,0,0,0,0,9750,0,9750,0,0,0,0,0,0,0,0,0,0,0,0,9750
294033,1,0,0,13000,0,0,0,0,0,0,13000,0,13000,0,0,0,0,0,0,1453.9765955,0,0,0,1453.9765955,1453.9765955,14453.976595
294033,3,0,18000,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
294033,4,0,17000,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000
294038,1,0,0,16900,0,0,0,0,0,0,16900,0,16900,0,0,0,0,8500,8500,589.4249483,0,0,0,589.4249483,9089.4249483,25989.424948
294038,2,0,0,23400,0,0,0,0,0,0,23400,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,23400
294038,3,0,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000
294038,4,0,16000,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000
294039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,12000,94.908488661,815.4361295,0,0,910.34461816,12910.344618,12910.344618
294039,2,0,0,9100,0,0,0,0,0,0,9100,0,9100,0,0,0,0,0,0,0,0,0,0,0,0,9100
294039,3,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,22000,0,0,0,0,0,0,0,0,0,22000
294039,4,0,21000,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000
294039,5,0,16500,0,0,0,0,0,0,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500
294047,1,0,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,1529.5413202,0,0,0,1529.5413202,1529.5413202,31529.54132
294047,2,0,0,4550,0,8500,0,0,0,0,4550,8500,13050,0,0,0,0,0,0,0,0,0,0,0,0,13050
294051,1,0,0,35776,0,8500,0,0,0,0,35776,8500,44276,0,0,0,0,3600,3600,1333.1723843,0,0,0,1333.1723843,4933.1723843,49209.172384
294051,2,0,0,0,0,0,0,0,0,0,0,0,0,35000,469.70909249,34530.290908,0,0,0,0,0,0,0,0,0,34530.290908
294053,1,0,0,19500,0,0,0,0,0,0,19500,0,19500,0,0,0,0,0,0,291.3497728,0,0,0,291.3497728,291.3497728,19791.349773
294054,1,0,0,9620,0,0,0,0,0,0,9620,0,9620,0,0,0,0,3600,3600,484.73885492,0,0,0,484.73885492,4084.7388549,13704.738855
294054,2,0,0,8112,0,0,0,0,0,0,8112,0,8112,0,0,0,0,0,0,0,0,0,0,0,0,8112
294057,1,0,0,14950,0,0,0,0,0,0,14950,0,14950,0,0,0,0,6000,6000,316.32147252,0,0,0,316.32147252,6316.3214725,21266.321473
294061,1,0,0,27300,0,0,0,0,0,0,27300,0,27300,0,0,0,0,8400,8400,2496.8011258,703.89042902,0,0,3200.6915548,11600.691555,38900.691555
294061,3,0,19000,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000
294071,1,0,17500,0,0,0,0,0,0,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17500
294073,1,0,0,11700,0,0,0,0,0,0,11700,0,11700,0,0,0,0,3600,3600,2.3489317309,0,0,0,2.3489317309,3602.3489317,15302.348932
294079,1,0,14000,3900,0,0,0,0,0,14000,3900,0,3900,0,0,0,0,0,0,238.15913509,0,200.22530327,0,438.38443836,438.38443836,18338.384438
294079,2,0,0,10400,0,0,0,0,0,0,10400,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,10400
294079,3,0,0,7150,0,0,0,0,0,0,7150,0,7150,0,0,0,0,0,0,0,0,0,0,0,0,7150
294084,1,0,0,16900,0,0,0,0,0,0,16900,0,16900,0,0,0,0,5400,5400,0,0,0,650,-650,4750,21650
294088,1,0,0,23400,0,0,0,0,0,0,23400,0,23400,0,0,0,0,2400,2400,113.80626542,0,0,0,113.80626542,2513.8062654,25913.806265
294088,2,0,22000,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000
295004,1,0,16800,0,0,0,0,0,0,16800,0,0,0,0,0,0,0,12000,12000,318.01859729,0,0,2600,-2281.981403,9718.0185973,26518.018597
295004,2,0,2100,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100
295004,3,0,10000,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000
295004,4,0,9000,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000
295005,1,0,0,10400,0,0,0,0,0,0,10400,0,10400,0,0,0,0,3000,3000,107.8401382,0,0,0,107.8401382,3107.8401382,13507.840138
295016,1,0,0,0,0,0,0,5000,0,0,0,5000,5000,0,0,0,600,3600,4200,574.37866245,0,0,0,574.37866245,4774.3786625,9774.3786625
295017,1,0,0,10560,0,0,0,0,0,0,10560,0,10560,0,0,0,0,0,0,0,0,0,0,0,0,10560
295018,1,0,0,0,0,0,0,0,0,0,0,0,0,15000,1600,13400,0,7800,7800,526.73296811,0,0,0,526.73296811,8326.7329681,21726.732968
295018,2,0,0,0,0,0,0,0,0,0,0,0,0,10000,7000,3000,0,0,0,0,0,0,0,0,0,3000
295020,1,0,0,13000,5000,0,0,0,0,0,18000,0,18000,0,0,0,0,9600,9600,985.19897797,0,0,0,985.19897797,10585.198978,28585.198978
295020,2,0,5500,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500
295020,3,0,0,0,0,12000,0,0,0,0,0,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,12000
295026,1,0,22100,0,0,0,0,0,0,22100,0,0,0,0,0,0,0,0,0,38.327233437,0,0,0,38.327233437,38.327233437,22138.327233
295026,2,0,11500,0,0,0,0,0,0,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500
295027,1,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,28000,0,8400,8400,910.30402822,0,0,0,910.30402822,9310.3040282,37310.304028
295027,2,0,7000,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000
295030,1,0,27500,0,0,0,0,6000,0,27500,0,6000,6000,0,0,0,0,12000,12000,42.026109119,0,0,0,42.026109119,12042.026109,45542.026109
295032,1,0,20400,0,0,0,0,0,0,20400,0,0,0,0,0,0,0,1200,1200,89.820330818,0,0,0,89.820330818,1289.8203308,21689.820331
295032,2,0,3600,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600
295033,1,0,0,14750,0,0,0,0,0,0,14750,0,14750,0,0,0,0,0,0,284.81360896,0,0,0,284.81360896,284.81360896,15034.813609
295034,1,0,0,18200,0,0,0,0,0,0,18200,0,18200,0,0,0,0,3600,3600,628.57015483,0,0,0,628.57015483,4228.5701548,22428.570155
295034,2,0,0,9100,0,0,0,0,0,0,9100,0,9100,0,0,0,0,0,0,0,0,0,0,0,0,9100
295040,1,0,0,0,0,0,0,0,0,0,0,0,0,29898.989899,1494.9494949,28404.040404,0,12000,12000,8161.6750361,0,0,11700,-3538.324964,8461.6750361,36865.71544
295040,2,0,0,0,0,0,0,0,0,0,0,0,0,10101.010101,505.05050505,9595.959596,0,0,0,0,0,0,0,0,0,9595.959596
295041,1,0,0,19500,0,0,0,0,0,0,19500,0,19500,0,0,0,0,3016.5604403,3016.5604403,127.37561377,0,0,0,127.37561377,3143.936054,22643.936054
295043,1,0,33000,0,0,0,0,1200,0,33000,0,1200,1200,0,0,0,0,18000,18000,140.93515801,0,0,260,-119.064842,17880.935158,52080.935158
295043,2,0,13000,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000
295046,1,0,0,0,0,0,0,0,0,0,0,0,0,40000,15000,25000,0,39932.014313,39932.014313,1611.4143944,0,0,26000,-24388.58561,15543.428707,40543.428707
295046,2,0,0,7800,0,0,0,0,0,0,7800,0,7800,22000,700,21300,0,0,0,0,0,0,0,0,0,29100
295046,3,0,42000,0,0,0,0,0,0,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42000
295046,4,0,0,0,0,0,0,6000,0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,6000
295046,7,0,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
295049,1,0,0,0,0,0,0,0,0,0,0,0,0,22500,16125,6375,0,25300,25300,553.6823526,0,0,0,553.6823526,25853.682353,32228.682353
295049,2,0,0,0,0,0,0,0,0,0,0,0,0,15000,10750,4250,0,0,0,0,0,0,0,0,0,4250
295049,3,0,0,0,0,0,0,0,0,0,0,0,0,22500,16125,6375,0,0,0,0,0,0,0,0,0,6375
295051,1,0,19600,0,0,0,0,0,0,19600,0,0,0,0,0,0,0,7200,7200,856.05780269,0,0,0,856.05780269,8056.0578027,27656.057803
295052,1,0,19000,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,3600,3600,429.04114374,0,0,0,429.04114374,4029.0411437,23029.041144
295055,1,0,12000,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,7200,7200,47.933211535,0,0,9360,-9312.066788,-2112.066788,9887.9332115
