NQUEST,NORD,ATTIVP,PARTIME,TUTTANNO,MESILAV,DIMAZ,ORETOT,PSTRA,ORESTRA,YLM,INTEG,YLNM
324336,1,1,1,1,12,7,40,2,,36000,2,0
324358,2,1,2,1,12,3,20,2,,10000,2,0
324364,1,1,1,2,11,3,40,2,,18000,2,0
324364,3,1,1,1,12,2,40,2,,13000,2,0
324393,1,1,1,1,12,1,30,2,,10000,2,0
324410,1,1,1,1,12,5,40,2,,17000,2,0
324410,2,1,1,1,12,7,36,2,,23000,1,900
324413,1,1,1,1,12,7,48,2,,27000,2,0
324413,3,1,2,2,10,2,48,2,,11000,2,0
324424,1,1,1,1,12,4,45,1,2,22000,2,0
324424,3,1,1,1,12,4,45,1,2,20000,2,0
324429,1,1,1,1,12,7,36,2,,15000,2,0
324459,1,1,1,1,12,7,36,2,,30000,2,0
324459,2,1,1,1,12,7,45,2,,20000,2,0
324462,1,1,1,1,12,7,24,2,,27000,2,0
324462,3,1,1,1,12,7,36,1,2,27000,2,0
324472,1,1,2,1,12,2,30,2,,15000,2,0
324472,2,1,2,1,12,2,35,2,,15000,2,0
324480,3,1,1,1,12,6,38,2,,30000,1,1300
324482,4,1,1,1,12,6,50,2,,22000,2,0
324492,1,1,1,1,12,7,60,2,,40000,2,0
324492,2,1,1,1,12,7,36,2,,20000,2,0
324499,3,1,1,2,6,1,50,2,,10000,2,0
324561,1,1,1,1,12,7,36,2,,26900,1,240
324570,1,1,1,1,12,6,50,2,,60000,1,400
324570,2,1,1,2,6,5,40,2,,12000,2,0
324605,1,1,1,1,12,2,48,2,,26000,2,0
324605,2,1,1,1,12,5,36,2,,17000,2,0
324605,3,1,1,2,8,2,40,2,,16000,2,0
324610,2,1,1,1,12,3,36,1,2,13000,2,0
324633,1,1,2,1,12,1,20,2,,6500,2,0
324633,2,1,2,2,6,1,20,2,,2800,2,0
324634,1,1,1,1,12,3,40,1,11,17000,2,0
324634,2,1,2,1,12,3,15,2,,6500,2,0
324639,1,1,1,1,12,6,40,1,6,32000,2,0
324639,4,1,1,2,7,6,40,2,,10000,2,0
324639,5,1,1,1,12,7,36,2,,21000,2,0
324710,1,1,1,1,12,7,45,1,1,24000,2,0
324746,1,1,1,1,12,6,40,2,,24000,1,3300
324746,2,1,1,1,12,1,42,2,,16000,2,0
324771,1,1,1,1,12,1,30,1,4,13000,2,0
324771,4,1,1,1,12,2,55,2,,16500,2,0
325001,1,1,1,1,12,2,40,1,2,16500,2,0
325001,2,1,1,1,12,3,40,1,2,18000,2,0
325002,1,1,1,1,12,5,48,1,4,35000,2,0
325004,1,1,1,1,12,7,36,2,,35500,2,0
325004,2,1,1,1,12,2,40,2,,21000,2,0
325008,2,1,1,1,12,1,40,2,,22000,2,0
325051,2,1,1,1,12,3,45,1,5,22500,2,0
325066,1,1,1,1,12,7,38,1,1,27000,2,0
325066,2,1,1,1,12,2,40,2,,19300,2,0
325075,1,1,1,1,12,3,40,2,,16500,2,0
325076,1,1,1,1,12,2,46,1,6,23000,2,0
325076,2,1,1,1,12,2,40,2,,27000,2,0
325078,1,1,1,1,12,7,36,2,,23000,2,0
325078,2,1,1,1,12,2,40,2,,20000,2,0
325089,1,2,2,1,12,4,12,2,,6000,2,0
325089,2,1,1,1,12,3,40,2,,18000,2,0
326017,1,1,1,2,6,3,40,2,,90000,2,0
326017,4,1,1,1,12,1,44,2,,18000,2,0
326017,5,1,1,1,12,4,40,2,,18000,2,0
326044,3,1,1,1,12,5,40,2,,18000,1,
326050,1,1,1,2,5,7,52,2,,6500,1,
327016,3,1,1,1,12,5,40,2,,15000,2,0
327016,4,1,1,1,12,2,40,2,,15000,2,0
328009,2,1,1,1,12,4,40,2,,15000,2,0
328009,3,1,1,1,12,7,36,2,,16000,2,0
328027,3,1,1,1,12,6,45,1,5,16500,2,0
328027,4,1,1,1,12,1,40,2,,18000,2,0
328062,1,1,1,1,12,1,50,1,10,18000,2,0
328062,2,1,1,1,12,1,45,1,5,16000,2,0
328068,1,1,2,1,12,5,40,2,,18000,2,0
328068,2,1,2,1,12,5,40,2,,17000,2,0
329001,2,1,1,1,12,3,40,2,,22000,2,0
329009,3,1,1,2,6,4,43,1,3,8000,2,0
329015,1,1,1,1,12,7,40,1,1,23000,2,0
330001,1,1,2,1,12,5,40,2,,20000,2,0
330006,1,1,1,1,12,6,40,2,,20000,2,0
330006,2,1,1,1,12,6,40,2,,20000,2,0
330016,1,1,1,1,12,5,40,1,1,26500,2,0
330016,2,1,1,1,12,2,40,2,,17200,2,0
330019,2,1,1,1,12,7,24,2,,24000,2,0
330036,1,1,1,1,12,4,40,2,,28000,2,0
330036,3,1,1,1,12,2,40,2,,22000,2,0
330040,3,1,1,1,12,5,40,1,4,18000,2,0
330041,1,1,1,1,12,5,40,2,,25000,2,0
330041,2,1,1,1,12,7,25,2,,22000,2,0
330057,3,1,1,1,12,,40,2,,20000,2,0
330075,3,1,1,1,12,6,55,1,15,30000,2,0
330075,4,1,1,1,12,6,40,2,,25000,2,0
330078,1,1,1,1,12,,40,2,,53000,1,
330078,2,1,1,1,12,7,30,2,,28000,2,0
331001,2,1,2,1,12,6,24,2,,13000,2,0
331026,1,1,1,1,12,6,40,2,,33000,2,0
331037,1,1,1,1,12,5,40,2,,21000,2,0
331037,2,1,2,1,12,1,20,2,,9750,2,0
331078,1,1,1,1,12,6,40,1,4,22000,2,0
332006,1,1,1,1,12,7,39,2,,32000,2,0
332018,1,1,1,1,12,7,36,2,,15000,2,0
332018,3,2,1,1,12,2,40,2,,11000,2,0
332070,1,1,1,2,1,4,40,2,,900,2,0
332074,3,1,1,1,12,,40,2,,17550,2,0
332074,4,1,1,1,12,3,40,2,,15600,2,0
332080,3,1,1,1,12,2,40,2,,9600,2,0
332084,1,1,1,1,12,1,40,2,,15600,2,0
332084,2,1,1,2,3,5,42,2,,8500,2,0
333001,1,1,1,1,12,7,35,2,,33000,2,0
333001,2,1,1,1,12,6,40,2,,40000,2,0
333009,1,1,1,1,12,7,38,2,,30000,2,0
333009,2,1,2,1,12,3,20,2,,15000,2,0
333011,2,1,1,2,8,2,50,2,,17000,2,0
333013,1,1,1,1,12,2,50,2,,40000,2,0
333014,1,1,1,1,12,7,30,1,,24300,2,0
333014,2,1,1,1,12,7,36,2,,20500,2,0
333017,1,1,1,1,12,5,43,1,3,32000,2,0
333017,3,1,1,1,12,1,40,2,,13000,2,0
333017,4,1,1,1,12,5,40,2,,23000,2,0
333017,6,1,1,2,9,2,40,2,,12000,2,0
333021,4,1,1,1,12,2,44,2,,16500,2,0
333021,5,1,1,2,10,3,50,2,,16000,2,0
333021,6,1,1,1,12,1,48,1,8,16000,2,0
333026,2,1,1,1,12,7,38,2,,38000,2,0
333028,2,1,1,1,12,7,38,2,,32000,1,500
333037,1,1,1,2,5,2,77,2,,8000,2,0
333037,2,1,1,2,7,2,70,2,,17500,2,0
333037,3,1,1,2,6,2,46,2,,16000,2,0
333039,1,1,1,1,12,7,36,2,,15000,2,0
333039,2,1,1,1,12,7,36,2,,19500,1,3600
333062,1,1,1,1,12,7,40,1,2,24000,1,1500
333071,1,1,1,1,12,7,30,2,,26000,2,0
333071,2,1,1,1,12,7,35,2,,24500,2,0
334001,1,1,2,2,10,1,20,2,,5000,2,0
334001,3,1,1,2,8,2,40,2,,8000,2,0
334005,2,1,1,1,12,1,30,2,,8400,2,0
334006,1,1,1,1,12,7,36,2,,19500,2,0
334011,2,1,1,1,12,7,26,2,,26000,2,0
334011,3,1,1,1,12,5,38,2,,23800,2,0
334027,1,1,1,2,5,1,40,2,,3800,2,0
335019,3,1,1,1,12,2,40,1,5,15000,2,0
335019,4,1,1,1,12,1,40,2,,15000,2,0
335021,4,1,1,1,12,2,50,1,10,20800,2,0
335025,1,1,1,1,12,1,45,1,10,20000,2,0
335025,2,1,1,1,12,2,40,2,,15000,2,0
335026,3,1,1,1,12,2,45,1,5,21400,2,0
335028,1,1,1,1,12,7,0,2,,30000,2,0
335045,1,1,1,1,12,2,40,2,,16900,2,0
335045,2,1,1,1,12,5,45,1,8,24000,2,0
335046,1,1,1,1,12,2,65,1,5,26000,2,0
335046,2,1,2,1,12,2,20,1,1,11200,2,0
335047,1,1,1,1,12,6,45,1,1,36000,1,1200
335047,2,1,1,1,12,1,24,1,3,14500,2,0
335066,1,1,1,1,12,6,36,1,2,35000,1,1000
335066,2,1,1,1,12,7,36,1,1,25000,2,0
335074,3,1,1,1,12,3,40,2,,18000,2,0
335076,4,1,1,1,12,3,40,2,,18000,2,0
335076,5,1,2,1,12,3,30,2,,13000,2,0
335078,3,1,1,1,12,1,40,2,,18000,2,0
335079,1,1,1,1,12,4,40,2,,19500,2,0
335079,3,1,1,2,4,2,46,1,9,5200,2,0
336014,1,1,1,1,12,7,36,1,2,25000,2,0
336014,3,1,1,2,6,7,25,2,,12000,2,0
336014,4,1,1,2,6,7,40,1,1,12000,2,0
336017,1,1,1,1,12,4,30,2,,8000,2,0
336017,3,1,1,2,,7,28,2,,3000,2,0
336024,1,1,1,1,12,7,36,1,7,20000,2,0
336033,1,1,1,2,3,7,25,2,,10000,2,0
336033,3,1,1,2,3,3,50,2,,2100,2,0
336043,1,1,1,1,12,7,40,2,,21000,2,0
336044,1,1,1,1,12,1,40,2,,15000,2,0
336048,1,1,1,2,5,1,40,2,,4390,2,0
336048,4,1,1,1,12,2,48,2,,15000,2,0
336050,1,1,1,1,12,7,36,2,,25000,2,0
336053,1,1,1,1,12,5,39,2,,20000,2,0
336058,2,1,1,1,12,2,36,2,,12000,2,0
336062,1,1,1,1,12,7,24,2,,18000,2,0
336062,2,1,1,1,12,7,36,2,,18000,2,0
336063,1,1,1,1,12,7,36,2,,21000,2,0
336066,1,1,1,1,12,7,36,1,2,24000,2,0
336068,1,1,1,2,6,2,39,2,,12000,2,0
336087,2,1,1,1,12,7,25,2,,20000,2,0
337007,3,1,1,1,12,6,35,2,,28000,2,0
337007,5,1,1,1,12,6,35,2,,20000,2,0
337008,2,1,1,1,12,7,36,2,,16000,2,0
337008,3,1,1,1,12,6,40,2,,18000,2,0
337015,1,1,1,1,12,3,40,1,0,20000,2,0
337015,2,1,1,1,12,2,40,2,,17000,2,0
337015,3,1,1,1,12,5,40,2,,20000,2,0
337015,4,1,1,1,12,2,40,2,,18000,2,0
337031,2,1,1,1,12,7,35,2,,25000,2,0
337054,1,1,1,1,12,6,38,2,,30000,2,0
337070,1,1,1,1,12,7,36,2,,19500,2,0
337070,2,1,1,1,12,5,40,2,,19000,2,0
337076,1,1,1,1,12,6,55,2,,46000,2,0
337080,1,1,1,1,12,5,40,1,2,18500,2,0
337080,2,1,1,1,12,2,40,2,,14500,2,0
337089,1,1,1,1,12,5,50,2,,35000,2,0
337089,2,1,1,1,12,5,40,1,2,26000,2,0
338009,1,1,1,1,12,7,36,2,,24000,2,0
338011,1,1,1,1,12,1,40,2,,15500,2,0
338011,2,1,1,2,4,5,40,2,,7000,2,0
338016,1,1,1,1,12,7,36,2,,21000,2,0
338030,1,1,1,1,12,5,38,2,,22000,2,0
338039,2,1,1,1,12,2,40,2,,17000,2,0
338042,3,1,1,2,8,3,40,2,,10000,2,0
338045,1,1,1,1,12,7,36,2,,17000,2,0
338050,1,1,1,1,12,5,38,1,1,19500,2,0
338063,3,1,1,1,12,5,40,2,,18000,2,0
338063,5,1,1,1,12,4,40,2,,13000,2,0
338066,1,1,1,1,12,5,40,2,,19500,2,0
338074,1,1,1,1,12,3,38,2,,17000,2,0
338074,2,1,1,1,12,3,40,2,,15500,2,0
338077,1,1,1,1,12,7,39,2,,28000,2,0
338077,2,1,2,1,12,3,20,2,,8500,2,0
338080,1,1,1,1,12,7,38,1,2,26000,2,0
338087,1,1,1,1,12,3,40,2,,15000,2,0
338092,3,1,1,1,12,5,40,1,2,19000,2,0
339001,1,1,1,1,12,6,38,2,,28600,2,0
339001,2,1,1,1,12,7,24,2,,24700,2,0
339003,1,1,1,1,12,7,45,2,,45000,2,0
339003,2,1,1,1,12,7,27,2,,25000,2,0
339020,1,1,1,1,12,3,40,1,4,22000,2,0
339020,2,1,1,2,10,1,45,1,5,15000,2,0
339026,2,1,1,1,12,5,45,2,,22100,2,0
339036,1,1,1,1,12,5,43,1,3,23400,2,0
339036,2,1,2,1,12,5,30,2,,17000,2,0
339036,3,1,1,1,12,5,42,1,2,20800,2,0
339040,2,1,1,1,12,7,36,2,,20000,2,0
339051,2,1,1,1,12,7,40,1,,24700,1,960
339063,1,1,1,1,12,7,36,2,,19500,2,0
339064,1,1,1,1,12,3,40,2,,25000,2,0
339064,2,1,1,1,12,7,39,1,,19000,1,1800
339065,1,1,1,1,12,4,55,2,,40000,2,0
339067,1,1,1,1,12,2,40,1,2,17500,2,0
339067,2,1,1,1,12,2,40,1,2,17000,2,0
339067,3,1,1,1,12,2,37,1,,20500,2,0
339067,4,1,1,1,12,4,40,2,,16120,2,0
339068,1,1,1,2,10,7,18,2,,17000,2,0
339068,2,1,1,1,12,3,40,1,,32500,1,1800
339070,1,1,1,1,12,7,36,2,,20800,2,0
339070,2,1,1,1,12,2,40,2,,22100,2,0
339072,3,1,1,1,12,2,40,1,1,21000,2,0
339086,3,1,1,1,12,4,40,2,,19000,2,0
339086,4,1,1,1,12,4,40,2,,27000,2,0
339090,2,1,1,1,12,5,40,2,,30000,2,0
339090,4,1,1,1,12,3,40,2,,18000,2,0
340002,1,1,2,2,6,2,20,2,,20000,2,0
340004,2,1,1,1,12,7,40,2,,26000,2,0
340006,1,1,1,2,1,3,40,2,,1800,2,0
340014,1,1,1,1,12,7,24,1,2,22000,1,450
340014,2,1,1,1,12,7,18,1,1,20000,2,0
340020,1,1,1,1,12,2,40,2,,25000,2,0
340024,1,1,1,2,6,2,60,2,,8000,2,0
340039,1,1,1,1,12,2,40,2,,28000,2,0
340068,1,1,1,1,12,7,36,2,,20000,2,0
340068,3,1,1,2,1,2,30,2,,1000,2,0
340068,4,1,1,2,1,2,30,2,,1000,2,0
341010,1,1,1,1,12,3,40,2,,26000,2,0
341010,3,1,1,1,12,3,40,2,,21000,2,0
341014,1,1,1,1,12,6,40,2,,25000,2,0
341022,1,1,1,1,12,7,36,1,0,26000,2,0
341022,3,1,1,2,6,3,40,1,4,7800,2,0
341032,2,1,2,1,12,2,32,2,,18000,2,0
341043,1,1,1,1,12,3,40,2,,19500,2,0
341054,2,1,1,1,12,3,48,1,5,28000,1,200
341073,1,1,1,1,12,7,40,1,7,28000,1,1200
341077,1,1,2,1,12,1,10,2,,9000,2,0
341077,2,1,1,1,12,2,40,1,12,16600,2,0
341080,1,1,1,1,12,6,40,1,0,24000,2,0
341080,2,1,1,1,12,1,0,2,,11000,2,0
341087,1,1,1,1,12,6,42,1,2,25000,2,0
341088,1,1,1,1,12,2,44,1,4,17000,2,0
341088,2,1,1,1,12,7,42,2,,19000,2,0
342003,2,1,1,1,12,7,23,2,,23000,2,0
342005,2,1,1,1,12,7,23,2,,23000,2,0
342005,3,1,1,1,12,7,23,2,,21000,2,0
342009,1,1,1,1,12,7,36,2,,23000,2,0
342010,1,1,1,1,12,6,36,1,,23000,2,0
342010,2,1,2,1,12,4,20,2,,9500,2,0
342016,1,1,1,1,12,7,40,2,,26000,2,0
342047,5,1,1,1,12,2,40,2,,10000,2,0
342059,2,1,2,1,12,2,20,2,,7000,2,0
343003,1,1,1,1,12,7,36,2,,19500,2,0
343010,1,1,1,1,12,7,36,2,,18000,2,0
343010,2,1,1,1,12,3,40,2,,14500,2,0
343017,1,1,1,1,12,7,36,2,,15600,2,0
343017,2,1,1,1,12,7,24,2,,22000,2,0
343021,3,1,1,2,6,2,5,2,,10000,2,0
343029,2,1,1,1,12,7,36,1,1,27000,2,0
343047,1,1,1,1,12,7,39,1,6,46000,2,0
343051,1,1,1,1,12,2,40,2,,19000,2,0
343051,2,1,1,1,12,3,40,2,,14000,2,0
343057,3,1,1,2,9,2,40,2,,15000,2,0
344046,1,1,1,1,12,7,38,1,2,30000,2,0
344046,2,1,2,1,12,1,20,2,,10000,2,0
344051,1,1,1,1,12,7,53,1,5,100000,2,0
344071,3,1,1,1,12,1,40,2,,12000,2,0
345058,3,1,1,2,6,3,40,2,,10000,2,0
345068,1,1,1,1,12,7,40,1,6,30000,2,0
345068,2,1,1,1,12,7,40,1,4,28000,2,0
346023,2,1,1,1,12,7,42,2,,20800,2,0
346023,3,1,1,2,4,2,40,1,2,6800,2,0
346043,1,1,2,1,12,3,30,2,,10000,2,0
346045,1,1,1,1,12,1,40,1,12,27300,1,1200
346049,3,1,1,1,12,3,45,1,3,20000,2,0
346054,1,1,1,1,12,7,39,2,,26000,2,0
346054,4,1,1,1,12,2,40,1,2,23000,2,0
346064,2,1,1,1,12,7,36,2,,28600,2,0
346065,1,1,1,1,12,6,36,2,,25900,1,1300
346065,2,1,1,1,12,2,40,2,,18600,2,0
346071,1,1,1,1,12,5,48,2,,20000,2,0
346071,2,1,1,1,12,7,36,2,,18000,2,0
346073,2,1,1,1,12,1,40,2,,15000,2,0
346075,1,1,1,1,12,7,36,1,0,30500,2,0
346080,2,1,1,1,12,7,52,2,,18200,2,0
346081,1,1,1,1,12,7,36,2,,32000,1,500
346081,2,1,1,1,12,2,50,2,,16000,2,0
347014,1,1,2,1,12,7,20,2,,16800,2,0
347014,2,2,1,2,3,4,48,2,,6000,2,0
347014,3,1,1,1,12,5,40,2,,18200,2,0
347025,1,1,1,1,12,2,54,1,6,23000,2,0
347025,2,1,2,1,12,1,35,1,10,10000,2,0
347025,3,1,1,2,6,2,40,2,,5500,2,0
347030,2,1,1,1,12,5,45,1,5,27000,2,0
347045,1,1,1,1,12,7,45,1,7,34000,2,0
347051,3,1,1,1,12,2,48,2,,18000,2,0
348066,1,1,1,1,12,5,40,1,2,19000,2,0
348066,3,1,1,1,12,2,48,2,,13500,2,0
349024,1,1,1,2,11,6,46,2,,58000,1,1120
349024,1,1,1,2,1,5,37,2,,3000,2,0
349024,2,1,2,1,12,2,25,2,,10000,2,0
349027,1,1,1,1,12,6,40,1,0,24000,2,0
349028,1,1,1,1,12,6,36,2,,23000,2,0
349028,2,1,1,1,12,5,44,1,4,23400,2,0
350011,1,1,1,1,12,6,44,2,,32000,2,0
350050,1,1,1,1,12,5,45,2,,40000,1,1600
350050,2,1,1,1,12,5,50,2,,12000,2,0
350068,1,1,2,1,12,7,20,2,,13000,2,0
350068,2,1,1,1,12,1,40,1,1,30000,2,0
351002,3,1,1,1,12,5,45,1,5,20000,2,0
351011,1,1,1,1,12,6,44,1,4,21000,2,0
351017,1,1,1,1,12,6,40,2,,18000,2,0
351056,1,1,1,1,12,5,40,2,,24000,2,0
351056,2,1,1,1,12,5,40,2,,20000,2,0
351068,1,1,1,1,12,5,47,1,1,25000,2,0
351068,2,1,2,1,12,3,24,2,,13500,2,0
351077,1,1,1,1,12,2,44,1,4,20000,2,0
351077,2,1,1,1,12,4,40,2,,15000,2,0
351085,1,1,1,1,12,5,40,2,,21000,2,0
351085,2,1,1,1,12,5,40,2,,13000,2,0
351086,1,1,2,1,12,1,16,2,,8000,2,0
353009,1,1,1,1,12,5,39,2,,24000,2,0
353027,2,1,1,1,12,6,40,1,2,26000,2,0
353032,3,1,2,2,7,7,20,2,,10000,2,0
353032,4,1,1,1,12,7,36,2,,18000,2,0
353032,5,1,1,1,12,7,36,2,,21000,2,0
353088,3,1,1,2,3,7,30,2,,4000,2,0
354002,1,1,1,2,8,2,48,2,,5600,2,0
354002,2,1,1,1,12,3,60,2,,12000,2,0
354009,2,1,1,1,12,2,40,2,,30000,2,0
354032,4,1,1,1,12,2,45,2,,18000,2,0
354034,2,1,1,1,12,6,40,2,,26000,2,0
354042,1,1,1,1,12,2,48,1,1,15600,2,0
354047,1,1,1,1,12,6,40,1,10,28000,2,0
354059,1,1,1,2,9,1,60,2,,12000,2,0
354063,4,1,1,2,4,2,80,2,,4800,2,0
355004,3,1,1,1,12,6,40,2,,20000,2,0
355021,3,1,1,1,12,4,40,2,,26000,2,0
355035,1,1,1,1,12,,46,1,10,34000,2,0
355035,2,1,2,1,12,7,18,2,,12000,2,0
355041,1,1,1,1,12,7,36,2,,25000,2,0
355041,2,1,1,1,12,7,36,2,,22000,2,0
355042,2,1,1,1,12,7,36,2,,18000,2,0
355056,1,1,1,1,12,3,37,2,,60000,2,0
355056,3,1,1,1,12,7,36,2,,28000,2,0
355056,4,1,1,1,12,7,36,2,,23000,2,0
355057,1,1,1,1,12,2,37,1,2,26000,2,0
355057,2,1,1,1,12,2,50,2,,17000,2,0
355063,2,1,1,1,12,1,50,2,,17000,2,0
355063,3,1,1,1,12,2,45,2,,40000,2,0
355075,1,1,1,1,12,2,40,2,,17000,2,0
355075,3,1,1,1,12,2,50,2,,12000,2,0
355076,1,1,1,1,12,7,36,2,,41000,2,0
355077,1,1,1,1,12,7,36,2,,18000,2,0
355077,2,1,1,2,6,7,36,2,,9000,2,0
355079,2,1,1,1,12,7,36,2,,36000,2,0
355089,1,1,1,1,12,7,24,2,,30000,2,0
356005,2,1,1,2,2,6,42,2,,3400,2,0
356009,3,1,1,1,12,7,45,1,6,23000,2,0
356014,1,1,1,1,12,7,23,1,5,21450,2,0
356014,2,1,1,2,8,7,18,2,,14850,2,0
356016,1,1,1,1,12,5,60,1,20,31000,2,0
356017,3,1,1,2,10,4,40,2,,7000,2,0
356021,1,1,1,1,12,2,40,2,,22000,2,0
356021,3,1,1,1,12,2,40,2,,21000,2,0
356022,1,1,1,1,12,2,41,1,1,24000,2,0
356022,2,1,1,1,12,3,42,1,2,19000,2,0
356023,1,1,1,1,12,7,45,1,5,60000,2,0
356023,2,1,1,1,12,1,40,2,,22000,2,0
356026,1,1,1,1,12,7,40,2,,23400,2,0
356028,1,1,1,1,12,7,36,2,,26000,2,0
356032,4,1,1,1,12,1,40,2,,19400,2,0
356032,5,1,1,1,12,2,44,2,,14400,2,0
356038,2,1,1,2,3,2,42,2,,5000,2,0
356071,1,1,1,1,12,7,40,2,,36400,1,790
356071,2,1,1,1,12,7,36,2,,24700,2,0
356076,1,1,1,1,12,3,42,1,2,28000,2,0
356076,2,1,1,1,12,7,26,2,,21000,2,0
356080,1,1,1,1,12,1,50,2,,15600,2,0
356080,2,1,2,2,2,2,40,2,,1600,2,0
356080,4,1,1,1,12,2,50,2,,11250,2,0
356080,5,1,1,1,12,2,50,2,,13000,2,0
356080,6,1,1,1,12,2,50,2,,13000,2,0
357002,1,1,1,1,12,1,40,2,,19500,2,0
357004,3,1,1,1,12,2,40,2,,18000,2,0
357004,5,1,1,1,12,2,45,2,,8500,2,0
357008,1,1,1,1,12,7,36,1,0,24000,2,0
357009,3,1,1,1,12,1,48,2,,10000,2,0
357016,1,1,1,1,12,6,38,2,,25000,1,1800
357023,1,1,1,1,12,7,36,2,,30000,2,0
357028,2,1,1,1,12,7,36,1,0,22000,2,0
357029,1,1,1,1,12,7,36,2,,23000,2,0
357029,2,1,1,1,12,7,18,2,,26000,2,0
357033,1,1,1,1,12,7,42,2,,30000,2,0
357033,2,1,1,1,12,7,30,2,,28000,2,0
357036,1,1,1,1,12,7,36,1,0,24000,2,0
357036,2,1,1,1,12,7,36,2,,22000,2,0
357044,1,1,1,1,12,7,36,1,,20000,2,0
357068,1,1,1,1,12,2,40,2,,21000,2,0
357068,2,1,1,1,12,7,36,2,,16600,2,0
358015,1,1,1,1,12,7,42,1,5,25000,2,0
358088,1,1,1,1,12,6,50,1,10,37000,2,0
360001,1,1,1,1,12,7,18,2,,29000,2,0
360001,2,1,1,1,12,7,18,2,,26000,2,0
360014,1,1,2,2,3,,,2,,8500,2,0
360018,3,1,1,1,12,1,40,2,,13000,2,0
360020,2,1,1,2,3,,36,2,,4500,2,0
360030,1,1,1,1,12,1,54,2,,35000,2,0
360034,1,1,1,1,12,6,38,2,,30000,2,0
360034,2,1,1,1,12,7,40,2,,22000,2,0
360035,1,1,1,2,5,,,2,,7000,2,0
360043,1,1,1,1,12,6,40,1,4,42000,2,0
360054,1,1,1,1,12,7,38,2,,29000,2,0
360055,4,1,1,1,12,5,40,1,2,19000,2,0
360059,1,1,1,1,12,7,38,2,,18000,2,0
360059,3,1,1,1,12,2,40,2,,15000,2,0
360063,1,1,1,1,12,5,40,1,4,18000,2,0
360063,2,1,1,1,12,7,40,1,4,28000,2,0
360064,1,1,1,1,12,3,40,1,0,22400,2,0
360065,1,1,1,1,12,6,40,1,1,27000,2,0
360081,1,1,1,2,8,5,91,1,4,24000,2,0
360081,3,1,1,1,12,2,50,2,,10000,2,0
360084,1,1,1,1,12,7,39,2,,19500,2,0
361002,1,1,1,1,12,6,48,2,,22000,1,900
361027,1,1,2,2,5,2,40,2,,18000,2,0
361033,1,1,1,1,12,6,48,2,,28000,2,0
361053,2,1,1,1,12,7,36,2,,27000,2,0
361063,2,1,1,1,12,7,24,2,,30000,2,0
361066,1,1,1,1,12,6,48,2,,35000,2,0
362003,2,1,1,1,12,4,38,2,,20800,2,0
362003,3,1,1,1,12,7,30,2,,18200,2,0
362004,2,1,1,1,12,6,40,2,,17000,2,0
362012,3,1,1,1,12,7,40,1,4,18850,2,0
362022,3,1,1,2,4,7,30,2,,2900,2,0
362030,1,1,1,2,8,1,30,2,,4000,2,0
362042,1,1,1,1,12,6,40,2,,26000,2,0
362042,3,1,1,1,12,7,38,2,,24000,2,0
362048,2,1,1,1,12,1,42,2,,19500,2,0
362059,1,1,2,1,12,1,20,2,,9750,2,0
362059,2,1,1,1,12,6,40,2,,25200,2,0
362060,1,1,1,1,12,6,40,2,,25000,2,0
362065,1,1,1,1,12,6,39,2,,27600,2,0
362065,2,1,1,1,12,3,40,2,,18000,2,0
363002,2,1,1,1,12,2,50,2,,26000,2,0
363003,2,1,1,1,12,7,36,2,,17000,2,0
363009,1,1,1,1,12,2,40,2,,24000,2,0
363012,1,1,1,1,12,2,50,2,,17000,2,0
363025,2,1,1,1,12,2,50,2,,27000,2,0
363029,1,1,1,1,12,7,33,2,,15000,2,0
363029,3,1,1,1,12,2,40,2,,15000,2,0
363050,1,1,1,1,12,7,36,2,,19000,2,0
363050,2,1,1,1,12,1,50,2,,25000,2,0
363062,1,1,1,1,12,7,36,2,,27000,2,0
364065,1,1,1,1,12,7,40,2,,25000,2,0
364065,2,1,1,1,12,7,38,2,,24000,2,0
364101,1,1,1,2,2,5,40,2,,2700,2,0
364142,3,1,1,1,12,2,40,2,,20000,1,1000
364142,4,1,1,1,12,5,40,2,,15000,2,0
364147,1,1,1,1,12,1,40,2,,11000,2,0
364182,1,1,1,1,12,6,48,2,,80000,1,1300
364184,2,1,1,1,12,7,36,2,,18000,1,1900
364184,3,1,1,1,12,7,40,2,,23000,2,0
364184,4,1,1,1,12,2,40,2,,18000,2,0
364190,2,1,1,1,12,7,36,2,,23000,2,0
364227,3,1,1,2,3,,38,2,,6000,1,480
364259,1,1,2,2,5,2,30,1,6,4300,2,0
364287,2,1,1,1,12,6,44,2,,30000,2,0
364287,3,1,1,1,12,6,40,1,5,23000,2,0
364292,1,1,1,1,12,1,61,2,,13000,2,0
364292,2,1,1,1,12,2,67,2,,23500,2,0
364308,1,1,1,1,12,6,40,1,1,23500,2,0
364310,2,1,2,1,12,1,24,2,,11000,2,0
364316,1,1,1,1,12,7,28,2,,20000,2,0
364316,2,1,1,1,12,1,40,2,,22500,2,0
364322,1,1,1,1,12,6,39,2,,28500,2,0
364322,3,1,1,1,12,7,38,1,7,19000,2,0
364336,2,1,1,1,12,1,40,2,,42000,2,0
364345,1,1,1,1,12,5,40,1,15,27000,1,5000
364353,2,1,1,1,12,7,45,1,5,26000,1,3000
364353,4,1,1,2,11,7,40,2,,21000,1,1500
364354,1,1,1,1,12,5,37,1,6,23000,1,1600
