NQUEST,NORD,LAVORO,PIND1,PIND2,PIND3,PPENS,ALTRED1,ALTRED2,ALTRED3,ALTRED4,ALL1,ALL2,ALL3,ALL4,ALL5,ALL6
31383,3,1,2,2,2,2,2,2,2,2,1,,,,,
31386,1,1,2,2,2,2,2,2,2,2,1,,,,,
31386,2,2,2,2,2,2,2,2,2,2,,,,,,
31386,3,2,2,2,2,2,2,2,2,2,,,,,,
31386,4,2,2,2,2,2,2,2,2,2,,,,,,
31387,1,1,2,2,2,2,2,2,2,2,1,,,,,
31387,2,2,2,2,2,2,2,2,2,2,,,,,,
31387,3,2,2,2,2,2,2,2,2,2,,,,,,
31403,1,2,2,2,2,1,2,2,2,2,,,,,5,
31403,2,2,2,2,2,1,2,2,2,2,,,,,5,
31403,3,1,2,2,2,2,2,2,2,2,1,,,,,
31404,1,2,2,2,2,1,2,2,2,2,,,,,5,
31404,2,2,2,2,2,2,2,2,2,2,,,,,,
31404,3,1,2,2,2,2,2,2,2,2,1,,,,,
31404,4,2,2,2,2,2,2,2,2,2,,,,,,
31407,1,2,1,2,2,2,2,2,2,2,,2,,,,
31407,2,2,2,2,2,2,2,2,2,2,,,,,,
31407,3,2,2,2,2,2,2,2,2,2,,,,,,
31407,4,2,2,2,2,2,2,2,2,2,,,,,,
31407,5,2,2,2,2,2,2,2,2,2,,,,,,
31409,1,1,2,2,2,2,2,2,2,2,1,,,,,
31409,2,2,2,2,1,2,2,2,2,2,,,,4,,
31409,3,2,2,2,2,2,2,2,2,2,,,,,,
31413,1,2,2,2,2,1,2,2,2,2,,,,,5,
31413,2,2,2,2,2,2,2,2,2,2,,,,,,
31413,3,1,2,2,2,2,2,2,2,2,1,,,,,
31414,1,2,1,2,2,1,2,2,2,2,,2,,,5,
31414,2,2,2,2,2,1,2,2,2,2,,,,,5,
31415,1,1,2,2,2,2,2,2,2,2,1,,,,,
31415,2,1,2,2,2,2,2,2,2,2,1,,,,,
31415,3,2,2,2,2,2,2,2,2,2,,,,,,
31416,1,1,2,2,2,2,2,2,2,2,1,,,,,
31416,2,1,2,2,2,2,2,1,2,2,1,,,,,6
31416,3,1,2,2,2,2,2,2,2,2,1,,,,,
31416,4,2,2,2,2,2,2,2,2,2,,,,,,
31420,1,2,2,2,2,1,2,2,2,2,,,,,5,
31420,2,2,2,2,2,1,2,2,2,2,,,,,5,
31423,1,2,2,2,2,2,2,2,2,2,,,,,,
31423,2,2,2,2,2,1,2,2,1,2,,,,,5,6
31424,1,2,2,2,2,1,2,2,2,2,,,,,5,
31433,1,2,2,2,2,1,2,2,2,2,,,,,5,
31433,2,2,2,2,2,2,2,2,2,2,,,,,,
31433,3,2,2,2,2,2,2,2,2,2,,,,,,
31433,4,2,2,2,2,2,2,2,2,2,,,,,,
31435,1,1,2,2,2,2,2,2,2,2,1,,,,,
31435,2,1,2,2,2,2,2,2,2,2,1,,,,,
31435,3,2,2,2,2,2,2,2,2,2,,,,,,
31435,4,2,2,2,2,2,2,2,2,2,,,,,,
31437,1,2,1,2,2,2,2,2,2,2,,2,,,,
31437,2,1,2,2,2,2,2,2,2,2,1,,,,,
31437,3,2,2,2,2,2,2,2,2,2,,,,,,
31438,1,2,2,2,2,1,2,2,2,2,,,,,5,
31438,2,2,2,2,2,2,2,2,2,2,,,,,,
31439,1,1,2,2,2,1,2,2,2,2,1,,,,5,
31439,2,2,2,2,2,1,2,2,2,2,,,,,5,
31440,1,1,2,2,2,2,2,2,2,2,1,,,,,
31440,2,1,2,2,2,2,2,2,2,2,1,,,,,
31440,3,2,2,2,2,2,2,2,2,2,,,,,,
31440,4,2,2,2,2,2,2,2,2,2,,,,,,
31440,5,2,2,2,2,2,2,2,2,2,,,,,,
31441,1,1,2,2,2,2,2,2,2,2,1,,,,,
31441,2,1,2,2,2,2,2,2,2,2,1,,,,,
31441,3,1,2,2,2,2,2,2,2,2,1,,,,,
31441,4,2,2,2,2,2,2,2,2,2,,,,,,
31442,1,1,1,2,2,2,2,2,2,2,1,2,,,,
31442,2,2,2,2,2,2,2,2,2,2,,,,,,
31442,3,2,2,2,2,2,2,2,2,2,,,,,,
31442,4,2,2,2,2,2,2,2,2,2,,,,,,
31443,1,1,2,2,2,2,2,2,2,2,1,,,,,
31443,2,2,2,2,2,2,2,2,2,2,,,,,,
31443,3,2,2,2,2,2,2,2,2,2,,,,,,
31443,4,2,2,2,2,2,2,2,2,2,,,,,,
31443,5,2,2,2,2,2,2,2,2,2,,,,,,
31447,1,2,2,2,2,1,2,2,2,2,,,,,5,
31447,2,2,2,2,2,2,2,2,2,2,,,,,,
31447,3,2,2,2,2,2,2,2,2,2,,,,,,
31448,1,2,2,2,2,1,1,2,2,2,,,,,5,6
31448,2,2,2,2,2,1,2,2,2,2,,,,,5,
31448,3,1,2,2,2,2,2,2,2,2,1,,,,,
31448,4,1,2,2,2,2,2,2,2,2,1,,,,,
31449,1,2,2,2,2,1,2,2,2,2,,,,,5,
31454,1,1,2,2,2,2,2,2,2,2,1,,,,,
31454,2,1,2,2,2,2,2,2,2,2,1,,,,,
31454,3,2,2,2,2,2,2,2,2,2,,,,,,
31454,4,2,2,2,2,2,2,2,2,2,,,,,,
31454,5,2,2,2,2,2,2,2,2,2,,,,,,
31455,1,2,2,2,2,1,2,2,2,2,,,,,5,
31456,1,2,2,2,2,1,2,2,2,2,,,,,5,
31457,1,2,2,2,2,2,2,2,2,2,,,,,,
31457,2,1,2,2,2,2,2,2,2,2,1,,,,,
31458,1,2,2,2,2,1,2,2,2,2,,,,,5,
31460,1,1,2,2,2,2,2,2,2,2,1,,,,,
31460,2,2,2,2,2,1,2,2,2,2,,,,,5,
31460,3,1,2,2,2,2,2,2,2,2,1,,,,,
31461,1,2,2,2,2,1,2,2,2,2,,,,,5,
31461,2,2,2,2,2,2,2,2,2,2,,,,,,
31462,1,2,2,2,2,1,2,2,2,2,,,,,5,
31464,1,2,1,2,2,2,2,2,2,2,,2,,,,
31464,2,2,2,2,2,2,2,2,2,2,,,,,,
31466,1,2,2,2,2,1,2,2,2,2,,,,,5,
31466,2,1,2,2,2,2,2,2,2,2,1,,,,,
31466,3,1,2,2,2,2,2,2,2,2,1,,,,,
31467,1,2,2,2,2,1,2,2,2,2,,,,,5,
31468,1,1,2,2,2,2,2,2,2,2,1,,,,,
31468,2,1,2,2,2,2,2,2,2,2,1,,,,,
31468,3,2,2,2,2,2,2,2,2,2,,,,,,
31469,1,2,2,2,2,2,2,2,2,2,,,,,,
31469,2,1,2,2,2,2,2,2,2,2,1,,,,,
31469,3,2,2,2,2,2,2,2,2,2,,,,,,
31473,1,2,1,2,2,2,2,2,2,2,,2,,,,
31473,2,2,2,2,2,1,2,2,2,2,,,,,5,
31473,3,2,1,2,2,2,2,2,2,2,,2,,,,
31473,4,1,2,2,2,2,2,2,2,2,1,,,,,
31475,1,2,2,2,2,1,2,2,2,2,,,,,5,
31475,2,2,2,2,2,1,2,2,2,2,,,,,5,
31475,3,2,2,2,2,1,2,2,2,2,,,,,5,
31475,4,2,2,2,2,1,2,2,2,2,,,,,5,
31537,1,2,2,2,2,1,2,2,2,2,,,,,5,
31537,2,2,2,2,2,1,2,2,2,2,,,,,5,
31543,1,2,2,2,2,1,2,2,2,2,,,,,5,
31544,1,2,2,2,2,1,2,2,2,2,,,,,5,
31546,1,1,2,1,2,2,2,2,2,2,1,,3,,,
31546,2,2,2,1,2,2,2,2,2,2,,,3,,,
31546,3,2,2,2,2,2,2,2,2,2,,,,,,
31546,4,2,2,2,2,2,2,2,2,2,,,,,,
31552,1,2,2,2,2,1,2,2,2,2,,,,,5,
31555,1,2,2,2,2,1,2,2,2,2,,,,,5,
31556,1,2,2,2,2,1,2,2,2,2,,,,,5,
31556,2,2,2,2,2,2,2,2,2,2,,,,,,
31559,1,2,2,2,2,1,2,2,2,2,,,,,5,
31559,2,2,2,2,2,1,2,2,2,2,,,,,5,
31560,1,1,2,2,2,2,2,2,2,2,1,,,,,
31560,2,1,2,2,2,2,2,2,2,2,1,,,,,
31560,3,1,2,2,2,2,2,2,2,2,1,,,,,
31560,4,2,2,2,2,2,2,2,2,2,,,,,,
31561,1,1,2,2,2,2,2,2,2,2,1,,,,,
31561,2,2,2,2,2,2,2,2,2,2,,,,,,
31561,3,1,2,2,2,2,2,2,2,2,1,,,,,
31561,4,1,2,2,2,2,2,2,2,2,1,,,,,
31569,1,2,2,2,2,1,2,2,2,2,,,,,5,
31574,1,2,2,2,2,1,2,2,2,2,,,,,5,
31577,1,1,2,2,2,2,2,2,1,2,1,,,,,6
31577,2,1,2,2,2,2,2,2,2,2,1,,,,,
31577,3,2,2,2,2,2,2,2,2,2,,,,,,
31586,1,2,2,2,2,1,2,2,2,2,,,,,5,
31586,2,2,2,2,2,1,2,2,2,2,,,,,5,
31603,1,1,2,2,2,2,2,2,2,2,1,,,,,
31603,2,2,2,2,2,2,2,2,2,2,,,,,,
31603,3,2,2,2,2,2,2,2,2,2,,,,,,
31603,4,1,2,2,2,2,2,2,2,2,1,,,,,
31603,5,2,2,2,2,1,2,2,2,2,,,,,5,
31604,1,2,2,2,2,1,2,2,2,2,,,,,5,
31604,2,2,2,2,2,1,2,2,2,2,,,,,5,
31610,1,2,2,2,2,1,2,2,2,2,,,,,5,
31616,1,2,2,2,2,1,2,2,2,2,,,,,5,
31616,2,2,1,2,2,2,2,2,2,2,,2,,,,
31616,3,2,1,2,2,2,2,2,2,2,,2,,,,
31616,4,1,2,2,2,2,2,2,2,2,1,,,,,
31618,1,1,2,2,2,2,2,2,2,2,1,,,,,
31618,2,2,1,2,2,2,2,2,2,2,,2,,,,
31625,1,2,2,2,2,1,2,2,2,2,,,,,5,
31625,2,1,2,2,2,2,2,2,2,2,1,,,,,
31632,1,2,2,2,2,1,2,2,2,2,,,,,5,
31632,2,2,2,2,2,2,2,2,2,2,,,,,,
31632,3,2,2,2,2,2,2,2,2,2,,,,,,
31636,1,1,2,2,2,2,2,2,2,2,1,,,,,
31636,2,1,2,2,2,2,2,2,2,2,1,,,,,
31636,3,2,2,2,2,2,2,2,2,2,,,,,,
31636,4,2,2,2,2,2,2,2,2,2,,,,,,
31637,1,2,2,2,2,1,2,2,2,2,,,,,5,
31638,1,1,2,2,2,2,2,2,2,2,1,,,,,
31638,2,1,2,2,2,2,2,2,2,2,1,,,,,
31638,3,2,2,2,2,2,2,2,2,2,,,,,,
31638,4,2,2,2,2,2,2,2,2,2,,,,,,
31640,1,2,2,2,2,1,2,2,2,2,,,,,5,
31641,1,1,2,2,2,2,2,2,2,2,1,,,,,
31641,2,2,2,2,2,2,2,2,2,2,,,,,,
31641,3,1,2,2,2,2,2,2,2,2,1,,,,,
31641,4,2,2,2,2,2,2,2,2,2,,,,,,
31649,1,1,2,2,2,2,2,2,2,2,1,,,,,
31649,2,2,2,2,2,2,2,2,2,2,,,,,,
31649,3,2,2,2,2,2,2,2,2,2,,,,,,
31649,4,2,2,2,2,2,2,2,2,2,,,,,,
31651,1,1,2,2,2,2,2,2,2,2,1,,,,,
31651,2,1,2,2,2,2,2,2,2,2,1,,,,,
31651,3,2,2,2,2,2,2,2,2,2,,,,,,
31651,4,2,2,2,2,2,2,2,2,2,,,,,,
31652,1,2,2,2,2,1,2,2,2,2,,,,,5,
31652,2,2,2,2,2,1,2,2,2,2,,,,,5,
31652,3,1,2,2,2,2,2,2,2,2,1,,,,,
31655,1,1,2,2,2,2,2,2,2,2,1,,,,,
31655,2,1,2,2,2,2,2,2,2,2,1,,,,,
31655,3,2,2,2,2,2,2,2,2,2,,,,,,
31658,1,1,2,2,2,2,2,2,2,2,1,,,,,
31658,2,1,2,2,2,2,2,2,2,2,1,,,,,
31658,3,2,2,2,2,2,2,2,2,2,,,,,,
31658,4,2,2,2,2,2,2,2,2,2,,,,,,
31662,1,2,2,2,2,1,2,2,2,2,,,,,5,
31663,1,1,2,2,2,2,2,2,2,2,1,,,,,
31663,2,1,2,2,2,2,2,2,2,2,1,,,,,
31663,3,2,2,2,2,2,2,2,2,2,,,,,,
31663,4,2,2,2,2,2,2,2,2,2,,,,,,
31663,5,2,2,2,2,2,2,2,2,2,,,,,,
31664,1,2,1,2,2,2,2,2,2,2,,2,,,,
31664,2,2,2,2,2,2,2,2,2,2,,,,,,
31664,3,2,2,2,2,2,2,2,2,2,,,,,,
31664,4,2,2,2,2,2,2,2,2,2,,,,,,
31665,1,1,2,2,2,2,2,2,2,2,1,,,,,
31665,2,2,2,2,2,2,2,2,2,2,,,,,,
31665,3,2,2,2,2,2,2,1,2,2,,,,,,6
31666,1,2,2,2,2,1,2,2,2,2,,,,,5,
31666,2,1,2,2,2,2,2,2,2,2,1,,,,,
31671,1,1,2,2,2,2,2,2,2,2,1,,,,,
31671,2,2,2,2,2,2,2,2,2,2,,,,,,
31671,3,2,2,2,2,2,2,2,2,1,,,,,,6
31671,4,2,2,2,2,2,2,2,2,2,,,,,,
31676,1,1,2,2,2,2,2,2,2,2,1,,,,,
31676,2,1,2,2,2,2,2,2,2,2,1,,,,,
31676,3,2,2,2,2,2,2,2,2,2,,,,,,
31676,4,2,2,2,2,2,2,2,2,2,,,,,,
31677,1,1,2,2,2,2,2,2,2,2,1,,,,,
31677,2,2,2,2,2,2,2,1,2,2,,,,,,6
31677,3,2,2,2,2,2,2,2,2,1,,,,,,6
31679,1,2,2,2,2,1,2,2,2,2,,,,,5,
31679,2,2,2,2,2,1,2,2,2,2,,,,,5,
31679,3,2,2,2,2,2,2,2,2,2,,,,,,
31680,1,2,2,2,2,1,2,2,2,2,,,,,5,
31680,2,1,2,2,2,2,2,2,2,2,1,,,,,
31680,3,2,2,2,2,2,2,2,2,2,,,,,,
31682,1,2,2,2,2,1,2,2,2,2,,,,,5,
31682,2,1,2,2,2,2,2,2,2,2,1,,,,,
31682,3,2,2,2,2,2,2,2,2,2,,,,,,
31682,4,2,2,2,2,2,2,2,2,2,,,,,,
31684,1,2,2,2,2,1,2,2,2,2,,,,,5,
31684,2,2,2,2,2,2,2,2,2,2,,,,,,
31684,3,1,2,2,2,2,2,2,2,2,1,,,,,
31684,4,2,2,2,2,2,2,2,2,2,,,,,,
31685,1,1,2,2,2,2,2,2,2,2,1,,,,,
31685,2,1,2,2,2,2,2,2,2,2,1,,,,,
31686,1,2,2,2,1,2,2,2,2,2,,,,4,,
31686,2,1,2,2,2,2,2,2,2,2,1,,,,,
31686,3,2,2,2,2,2,2,2,2,2,,,,,,
31686,4,2,2,2,2,2,2,2,2,2,,,,,,
31687,1,2,2,2,2,1,2,2,2,2,,,,,5,
31687,2,2,2,2,2,1,2,2,2,2,,,,,5,
31687,3,1,2,2,2,2,2,2,2,2,1,,,,,
31689,1,2,2,2,1,2,2,2,2,2,,,,4,,
31689,2,2,2,2,2,2,2,2,2,2,,,,,,
31689,3,2,2,2,2,2,2,2,2,2,,,,,,
31689,4,2,2,2,2,2,2,2,2,2,,,,,,
31690,1,2,2,2,2,1,2,2,2,2,,,,,5,
31692,1,1,2,2,2,2,2,2,2,2,1,,,,,
31692,2,2,2,2,2,2,2,2,2,2,,,,,,
31692,3,1,2,2,2,2,2,2,2,2,1,,,,,
31693,1,1,2,2,2,2,2,2,2,2,1,,,,,
31693,2,2,2,2,2,1,2,2,2,2,,,,,5,
31695,1,1,2,2,2,2,2,2,2,1,1,,,,,6
31695,2,2,2,2,2,2,2,2,2,2,,,,,,
31695,3,2,2,2,2,1,2,2,2,2,,,,,5,
31695,4,2,2,2,2,2,2,2,2,2,,,,,,
31695,5,2,2,2,2,2,2,2,2,2,,,,,,
31701,1,2,1,2,2,2,2,2,2,2,,2,,,,
31701,2,2,2,2,2,2,2,2,2,2,,,,,,
31701,3,2,2,2,2,2,2,2,2,2,,,,,,
31701,4,2,2,2,2,2,2,2,2,2,,,,,,
31704,1,1,2,2,2,2,2,2,2,2,1,,,,,
31704,2,2,2,2,2,2,2,2,2,2,,,,,,
31704,3,2,2,2,2,2,2,2,2,2,,,,,,
31704,4,2,2,2,2,2,2,2,2,2,,,,,,
31705,1,2,2,2,2,1,2,2,2,2,,,,,5,
31707,1,2,2,2,2,1,2,2,2,2,,,,,5,
31707,2,2,2,2,2,1,2,2,2,2,,,,,5,
31708,1,1,2,2,2,2,2,2,2,2,1,,,,,
31708,2,1,2,2,2,2,2,2,2,2,1,,,,,
31710,1,2,2,2,2,1,2,2,2,2,,,,,5,
31710,2,2,2,2,2,2,2,2,2,2,,,,,,
31712,1,2,2,2,2,1,2,2,2,2,,,,,5,
31715,1,1,2,2,2,2,2,2,2,2,1,,,,,
31715,2,2,2,2,2,2,2,2,2,2,,,,,,
31715,3,2,2,2,2,2,2,2,2,2,,,,,,
31715,4,2,2,2,2,2,2,2,2,2,,,,,,
31716,1,2,1,2,2,2,2,2,2,2,,2,,,,
31716,2,2,2,2,2,2,2,2,2,2,,,,,,
31716,3,1,2,2,2,2,2,2,2,2,1,,,,,
31716,4,1,2,2,2,2,2,2,2,2,1,,,,,
31716,5,2,2,2,2,2,2,2,2,2,,,,,,
31717,1,2,2,2,2,1,2,2,2,2,,,,,5,
31723,1,2,2,2,2,2,2,1,2,2,,,,,,6
31724,1,1,2,2,2,2,2,2,2,2,1,,,,,
31724,2,1,2,2,2,2,2,2,2,2,1,,,,,
31724,3,2,2,2,2,2,2,2,2,2,,,,,,
31725,1,1,2,2,2,2,2,2,2,2,1,,,,,
31725,2,2,2,2,2,2,2,2,2,2,,,,,,
31725,3,2,2,2,2,2,2,2,2,2,,,,,,
31725,4,2,2,2,2,2,2,2,2,2,,,,,,
31726,1,2,2,2,2,2,2,2,2,2,,,,,,
31726,2,1,2,2,2,2,2,2,2,2,1,,,,,
31728,1,1,2,2,2,2,2,2,2,2,1,,,,,
31728,2,1,2,2,2,2,2,2,2,2,1,,,,,
31728,3,2,2,2,2,2,2,2,2,2,,,,,,
31733,1,1,2,2,2,2,2,2,2,2,1,,,,,
31733,2,1,2,2,2,2,2,2,2,2,1,,,,,
31733,3,2,2,2,2,2,2,2,2,2,,,,,,
31734,1,2,2,2,2,2,2,2,2,2,,,,,,
31735,1,2,2,2,2,1,2,2,2,2,,,,,5,
31735,2,2,2,2,2,1,2,2,2,2,,,,,5,
31736,1,2,2,2,2,1,2,2,2,2,,,,,5,
31736,2,2,2,2,2,1,2,2,2,2,,,,,5,
31736,3,2,1,2,2,2,2,2,2,2,,2,,,,
31737,1,2,2,2,2,1,2,2,2,2,,,,,5,
31737,2,2,2,2,2,1,2,2,2,2,,,,,5,
31738,1,1,2,2,2,2,2,2,2,2,1,,,,,
31738,2,1,2,2,2,2,2,2,2,2,1,,,,,
31738,3,2,2,2,2,2,2,2,2,2,,,,,,
31740,1,2,2,1,2,2,2,2,2,2,,,3,,,
31740,2,2,2,1,2,2,2,2,2,2,,,3,,,
31740,3,2,2,2,2,2,2,2,2,2,,,,,,
31740,4,2,2,2,2,2,2,2,2,2,,,,,,
31741,1,1,2,2,2,2,2,2,2,2,1,,,,,
31741,2,1,2,2,2,2,2,2,2,2,1,,,,,
31744,1,2,1,2,2,2,2,2,2,2,,2,,,,
31744,2,2,2,2,2,2,2,2,2,2,,,,,,
31745,1,1,2,2,2,2,2,2,2,2,1,,,,,
31745,2,2,2,2,2,2,2,2,2,2,,,,,,
31745,3,2,2,2,2,2,2,2,2,2,,,,,,
31745,4,2,2,2,2,2,2,2,2,2,,,,,,
31745,5,2,2,2,2,2,2,2,2,2,,,,,,
31746,1,2,2,2,2,1,2,2,2,2,,,,,5,
31750,1,1,2,2,2,2,2,2,2,2,1,,,,,
31750,2,2,2,2,2,2,2,2,2,2,,,,,,
31750,3,2,2,2,2,2,2,2,2,2,,,,,,
31751,1,1,2,2,2,2,2,2,2,2,1,,,,,
31751,2,2,2,2,2,1,2,2,2,2,,,,,5,
31751,3,2,2,2,2,2,2,2,2,2,,,,,,
31751,4,2,2,2,2,2,2,2,2,2,,,,,,
31752,1,2,2,2,2,1,2,2,2,2,,,,,5,
31752,2,2,1,2,2,2,2,2,2,2,,2,,,,
31752,3,2,1,2,2,2,2,2,2,2,,2,,,,
31757,1,2,1,2,2,1,2,2,2,1,,2,,,5,6
31760,1,2,2,2,2,1,2,2,2,2,,,,,5,
31762,1,2,2,2,2,1,2,2,2,2,,,,,5,
31762,2,2,2,2,2,1,2,2,1,2,,,,,5,6
31768,1,1,2,2,2,2,2,2,2,2,1,,,,,
31768,2,1,2,2,2,2,2,2,2,2,1,,,,,
31768,3,2,2,2,2,2,2,2,2,2,,,,,,
31768,4,2,2,2,2,2,2,2,2,2,,,,,,
31781,1,1,2,2,2,2,2,2,2,2,1,,,,,
31781,2,2,2,2,2,2,2,2,2,2,,,,,,
31781,3,2,2,2,2,2,2,2,2,1,,,,,,6
31783,1,1,2,2,2,2,2,2,2,2,1,,,,,
31783,2,1,2,2,2,2,2,2,2,2,1,,,,,
31783,3,2,2,2,2,2,2,2,2,1,,,,,,6
31783,4,2,2,2,2,2,2,2,2,1,,,,,,6
31785,1,1,2,2,2,2,2,2,2,2,1,,,,,
31785,2,1,2,2,2,2,2,2,2,2,1,,,,,
31785,3,1,2,2,2,2,2,2,2,2,1,,,,,
31790,1,2,2,2,2,1,2,2,2,2,,,,,5,
31790,2,1,2,2,2,2,2,2,2,2,1,,,,,
31791,1,2,2,2,2,1,2,2,2,2,,,,,5,
31791,2,2,1,2,2,2,2,2,2,2,,2,,,,
31792,1,2,2,2,2,1,2,2,2,2,,,,,5,
31792,2,2,2,2,2,1,2,2,2,2,,,,,5,
31796,1,2,2,2,2,1,2,2,2,2,,,,,5,
31796,2,2,2,2,2,2,2,2,2,2,,,,,,
31796,3,2,2,2,2,2,2,2,2,2,,,,,,
31797,1,1,2,2,2,2,2,2,2,2,1,,,,,
31797,2,2,2,2,2,2,2,2,2,2,,,,,,
31797,3,2,2,2,2,2,2,2,2,2,,,,,,
31798,1,2,2,2,2,1,2,2,2,2,,,,,5,
31798,2,2,2,2,2,2,2,2,2,2,,,,,,
31798,3,2,2,2,2,2,2,2,2,2,,,,,,
31798,4,1,2,2,2,2,2,2,2,2,1,,,,,
31798,5,1,2,2,2,2,2,2,2,2,1,,,,,
31799,1,2,2,2,2,1,2,2,2,2,,,,,5,
31799,2,1,2,2,2,2,2,2,2,2,1,,,,,
31801,1,1,2,2,2,2,2,2,2,2,1,,,,,
31801,2,2,2,2,2,2,2,2,2,2,,,,,,
31801,3,1,2,2,2,2,2,2,2,2,1,,,,,
31801,4,2,2,2,2,2,2,2,2,2,,,,,,
31815,1,2,2,2,2,1,2,2,2,2,,,,,5,
31815,2,2,2,2,2,1,2,2,2,2,,,,,5,
31816,1,1,2,2,2,2,2,2,2,2,1,,,,,
31816,2,2,2,2,2,2,2,2,2,2,,,,,,
31816,3,2,2,2,2,2,2,2,2,2,,,,,,
31816,4,1,2,2,2,2,2,2,2,2,1,,,,,
31855,1,2,2,2,2,1,2,2,2,2,,,,,5,
31856,1,2,1,2,2,1,2,2,2,2,,2,,,5,
31856,2,2,2,2,2,2,2,2,2,2,,,,,,
31856,3,2,2,2,2,2,2,2,2,2,,,,,,
31859,1,1,2,2,2,1,2,2,2,2,1,,,,5,
31859,2,2,2,2,2,2,2,2,2,2,,,,,,
31860,1,1,2,2,2,2,2,2,2,2,1,,,,,
31860,2,1,2,2,2,2,2,2,2,2,1,,,,,
31860,3,2,2,2,2,2,2,2,2,2,,,,,,
31860,4,2,2,2,2,2,2,2,2,2,,,,,,
31864,1,2,2,2,2,1,2,2,2,2,,,,,5,
31866,1,1,2,2,2,2,2,2,2,2,1,,,,,
31866,2,2,2,2,2,2,2,2,2,2,,,,,,
31866,3,2,2,2,2,2,2,2,2,2,,,,,,
31866,4,2,2,2,2,2,2,2,2,2,,,,,,
31866,5,2,2,2,2,2,2,2,2,2,,,,,,
31868,1,1,2,2,2,2,2,2,2,2,1,,,,,
31868,2,2,2,2,2,2,2,2,2,2,,,,,,
31868,3,2,2,2,2,2,2,2,2,2,,,,,,
31869,1,2,1,2,2,2,2,2,2,2,,2,,,,
31869,2,2,2,2,2,2,2,2,2,2,,,,,,
31869,3,2,2,2,2,2,2,2,2,2,,,,,,
31869,4,2,2,2,2,2,2,2,2,2,,,,,,
31869,5,2,2,2,2,2,2,2,2,2,,,,,,
31869,6,2,2,2,2,2,2,2,2,2,,,,,,
31871,1,1,2,2,2,2,2,2,2,2,1,,,,,
31871,2,2,2,2,2,2,2,2,2,2,,,,,,
31871,3,2,2,2,2,2,2,2,2,2,,,,,,
31871,4,2,2,2,2,2,2,2,2,2,,,,,,
31877,1,2,2,2,2,1,2,2,2,2,,,,,5,
31877,2,2,2,2,2,1,2,2,2,2,,,,,5,
31877,3,1,2,2,2,2,2,2,2,2,1,,,,,
31877,4,1,2,2,2,2,2,2,2,2,1,,,,,
31891,1,1,2,2,2,2,2,2,2,2,1,,,,,
31891,2,2,1,2,2,1,2,2,2,2,,2,,,5,
31891,3,2,1,2,2,2,2,2,2,2,,2,,,,
31894,1,2,2,2,2,1,2,2,2,2,,,,,5,
31894,2,2,2,2,2,1,2,2,2,2,,,,,5,
31896,1,2,2,2,2,1,2,2,2,2,,,,,5,
31896,2,2,2,2,2,1,2,2,2,2,,,,,5,
31896,3,2,2,2,2,2,2,2,2,2,,,,,,
31899,1,1,2,2,2,2,2,2,2,2,1,,,,,
31899,2,2,2,2,2,2,2,2,2,2,,,,,,
31899,3,2,2,2,2,2,2,2,2,2,,,,,,
31903,1,2,2,2,2,1,2,2,2,2,,,,,5,
31903,2,2,2,2,2,1,2,2,2,2,,,,,5,
31903,3,1,2,2,2,2,2,2,2,2,1,,,,,
31903,4,2,1,2,2,2,2,2,2,2,,2,,,,
31904,1,2,2,2,2,2,2,1,2,2,,,,,,6
31904,2,1,2,2,2,2,2,2,2,2,1,,,,,
31904,3,1,2,2,2,2,2,2,2,2,1,,,,,
31904,4,2,2,2,2,2,2,2,2,1,,,,,,6
31911,1,2,1,2,2,2,2,2,2,2,,2,,,,
31911,2,1,2,2,2,2,2,2,2,2,1,,,,,
31911,3,2,2,2,2,2,2,2,2,2,,,,,,
31911,4,2,2,2,2,2,2,2,2,2,,,,,,
31912,1,2,2,2,2,1,2,2,2,2,,,,,5,
31912,2,2,2,2,2,1,2,2,2,2,,,,,5,
31912,3,1,2,2,2,2,2,2,2,2,1,,,,,
31913,1,2,2,2,2,2,2,2,2,2,,,,,,
31913,2,2,2,2,2,1,2,2,2,2,,,,,5,
31914,1,1,2,2,2,2,2,2,2,2,1,,,,,
31914,2,2,2,2,2,2,2,2,2,2,,,,,,
31914,3,2,2,2,2,2,2,2,2,2,,,,,,
31915,1,2,2,2,2,1,2,2,2,2,,,,,5,
31915,2,2,2,2,2,2,2,2,2,2,,,,,,
31918,1,2,2,2,2,1,2,2,2,2,,,,,5,
31918,2,2,2,2,2,1,2,2,2,2,,,,,5,
31918,3,2,2,2,2,2,2,2,2,2,,,,,,
31921,1,2,2,2,2,1,2,2,2,2,,,,,5,
31923,1,2,2,2,2,1,2,2,2,2,,,,,5,
31925,1,1,2,2,2,2,2,2,2,2,1,,,,,
31925,2,2,2,2,2,2,2,2,2,2,,,,,,
31925,3,2,2,2,2,2,2,2,2,2,,,,,,
32001,1,2,1,2,2,1,2,2,2,2,,2,,,5,
32001,2,2,2,2,2,2,2,2,2,2,,,,,,
32012,1,2,1,2,2,2,2,2,2,2,,2,,,,
32012,2,1,2,2,2,2,2,2,2,2,1,,,,,
32014,1,2,1,2,2,2,1,2,2,2,,2,,,,6
32014,2,2,1,2,2,2,2,2,2,2,,2,,,,
32014,3,2,1,2,2,2,2,2,2,2,,2,,,,
32014,4,2,1,2,2,2,2,2,2,2,,2,,,,
32015,1,2,2,2,1,2,2,2,2,2,,,,4,,
