NQUEST,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YM,YM1,YM2,YC,YCR,YCR1,YCR2,YCR3,YCF,YCF1,YCF2,YCF3,YCF4
189088,33827.427524,20000,20000,0,7800,7800,7800,0,0,0,0,0,0,0,0,6027.4275243,6000,0,0,6000,27.427524266,27.427524266,0,0,0
189090,24000,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190001,112593.6315,0,0,0,78532,78532,78532,0,0,0,0,0,0,0,0,34061.631499,9600,0,0,9600,24461.631499,534.76812641,23926.863372,0,0
190004,51691.905126,24000,24000,0,18005,18005,18005,0,0,0,0,0,0,0,0,9686.9051263,7200,0,0,7200,2486.9051263,150.10881878,1757.5611588,1099.2351488,520
190005,166263.46854,0,0,0,0,0,0,0,0,0,0,0,125000,130000,5000,41263.468539,14400,0,0,14400,26863.468539,885.78480032,25977.683738,0,0
190007,76208.452551,38800,38800,0,0,0,0,0,0,0,0,0,22000,22000,0,15408.452551,7800,0,0,7800,7608.4525513,172.86911376,0,9385.5834375,1950
190009,31633.363054,0,0,0,26741,26741,26741,0,0,0,0,0,0,0,0,4892.3630541,7200,0,0,7200,-2307.636946,292.36305407,0,0,2600
190015,22188.895162,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,88.895162348,0,0,0,0,88.895162348,88.895162348,0,0,0
190036,73451.235606,67550,67550,0,0,0,0,0,0,0,0,0,0,0,0,5901.2356063,4000,0,0,4000,1901.2356063,1901.2356063,0,0,0
190044,30301.849564,20400,20400,0,9620,9620,9620,0,0,0,0,0,0,0,0,281.84956445,0,0,0,0,281.84956445,281.84956445,0,0,0
190072,81023.297143,41600,41600,0,0,0,0,0,0,0,0,0,0,0,0,39423.297143,16200,0,6000,10200,23223.297143,876.89358629,22996.403557,0,650
191003,10400,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191008,75238.229588,25000,25000,0,34580,34580,34580,0,0,0,0,0,0,0,0,15658.229588,13100,0,0,13100,2558.2295877,725.90357367,1832.326014,0,0
191013,30155,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,5155,6000,0,0,6000,-845,0,0,0,845
191018,19750,0,0,0,14950,14950,14950,0,0,0,0,0,0,0,0,4800,4800,0,0,4800,0,0,0,0,0
191024,50000,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192001,171131.91915,0,0,0,8320,8320,8320,0,0,0,0,0,45000,65000,20000,117811.91915,73000,0,55000,18000,44811.91915,14433.85994,0,30378.05921,0
192002,65114.723499,0,0,0,14300,14300,14300,0,0,0,0,0,36213.086763,45000,8786.9132372,14601.636736,12700,0,2500,10200,1901.6367357,415.56729448,1486.0694412,0,0
192004,68797.417144,50000,50000,0,0,0,0,0,0,0,0,0,6882.1212017,7000,117.87879833,11915.295943,12000,0,0,12000,-84.70405728,0,0,58.295942721,143
192005,30751.337454,0,0,0,16800,16800,16800,0,0,0,0,0,10000,10000,0,3951.3374543,484.34546658,0,300,184.34546658,3466.9919877,125.29392781,3341.6980599,0,0
192006,51248.395421,24000,24000,0,17940,17940,17940,0,0,0,0,0,0,0,0,9308.3954214,0,0,0,0,9308.3954214,1195.3782721,8113.0171493,0,0
192009,51065.248795,62700,62000,700,0,0,0,0,0,0,0,0,0,0,0,-11634.7512,10200,0,0,10200,-21834.7512,265.24879535,0,0,22100
192012,58861.009001,20000,20000,0,36220,35100,35100,0,1120,1120,0,0,0,0,0,2641.0090011,0,0,0,0,2641.0090011,255.13810818,2385.8708929,0,0
192045,23753.002933,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,353.00293335,0,0,0,0,353.00293335,353.00293335,0,0,0
192068,47671.402999,36100,35000,1100,0,0,0,0,0,0,0,0,0,0,0,11571.402999,10000,0,0,10000,1571.4029991,316.05901241,1255.3439867,0,0
192076,20335.050829,0,0,0,14950,14950,14950,0,0,0,0,0,0,0,0,5385.0508287,4185.6751687,0,0,4185.6751687,1199.37566,99.832305135,1099.5433549,0,0
193001,35510.1196,0,0,0,28197,28197,28197,0,0,0,0,0,0,0,0,7313.1196001,6978.7207052,0,0,6978.7207052,334.39889499,334.39889499,0,0,0
193002,34500,0,0,0,27300,27300,27300,0,0,0,0,0,0,0,0,7200,7200,0,0,7200,0,0,0,0,0
193004,61758.624964,48000,48000,0,0,0,0,0,0,0,0,0,16000,16000,0,-2241.375036,6000,0,0,6000,-8241.375036,728.62496425,0,0,8970
193007,38927.997617,14000,14000,0,15600,15600,15600,0,0,0,0,0,0,0,0,9327.9976169,8400,0,0,8400,927.99761689,927.99761689,0,0,0
193008,20833.556189,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,6833.5561894,6600,0,0,6600,233.55618942,233.55618942,0,0,0
193010,24219.855774,0,0,0,0,0,0,0,0,0,0,0,19176.510432,30000,10823.489568,5043.3453422,7200,0,0,7200,-2156.654658,183.34534218,0,0,2340
193011,36743.388352,0,0,0,24440,24440,24440,0,0,0,0,0,0,0,0,12303.388352,12000,0,0,12000,303.38835242,303.38835242,0,0,0
193013,27212.578372,0,0,0,12350,12350,12350,0,0,0,0,0,7000,8000,1000,7862.5783721,7200,0,0,7200,662.57837215,662.57837215,0,0,0
193015,34454.369463,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,11054.369463,9600,0,0,9600,1454.3694626,1454.3694626,0,0,0
193016,23014.774883,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,4814.7748829,4800,0,0,4800,14.774882949,14.774882949,0,0,0
193017,19004.550167,0,0,0,8320,8320,8320,0,0,0,0,0,5671.3412501,6000,328.65874987,5013.2089166,4800,0,0,4800,213.20891658,213.20891658,0,0,0
193018,14200.486462,0,0,0,8060,8060,8060,0,0,0,0,0,0,0,0,6140.4864618,6140.4864618,0,0,6140.4864618,0,0,0,0,0
193020,45886.241421,0,0,0,28340,28340,28340,0,0,0,0,0,7500,7500,0,10046.241421,9468.2915591,0,0,9468.2915591,577.94986156,577.94986156,0,0,0
193026,51177.76982,16000,16000,0,0,0,0,0,0,0,0,0,6500,7000,500,28677.76982,23217.379459,0,0,23217.379459,5460.3903612,198.53230061,5261.8580606,0,0
193034,30798.984521,7000,7000,0,14820,14820,14820,0,0,0,0,0,0,0,0,8978.9845207,6300,0,0,6300,2678.9845207,214.93056225,0,2464.0539585,0
193036,49713.894474,35000,35000,0,0,0,0,0,0,0,0,0,0,0,0,14713.894474,14000,0,0,14000,713.89447439,713.89447439,0,0,0
193040,62384.406919,0,0,0,8450,8450,8450,0,0,0,0,0,37300,37300,0,16634.406919,12800,0,0,12800,3834.4069191,4029.4069191,0,0,195
193044,61753.445015,0,0,0,0,0,0,0,0,0,0,0,40500,40500,0,21253.445015,20400,0,0,20400,853.44501535,853.44501535,0,0,0
193052,20312.043754,0,0,0,20150,20150,20150,0,0,0,0,0,0,0,0,162.04375357,0,0,0,0,162.04375357,162.04375357,0,0,0
193070,13107,0,0,0,8307,8307,8307,0,0,0,0,0,0,0,0,4800,4800,0,0,4800,0,0,0,0,0
193082,46000,34000,34000,0,0,0,0,0,0,0,0,0,0,0,0,12000,12000,0,0,12000,0,0,0,0,0
194004,40494.799234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40494.799234,36400,0,8400,28000,4094.7992339,172.33614512,3011.3140306,911.14905817,0
194008,21740.472564,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,4840.4725645,4800,0,0,4800,40.472564493,40.472564493,0,0,0
194022,156123.15554,26000,26000,0,0,0,0,0,0,0,0,0,83682.573341,84000,317.42665931,46440.582202,72000,0,0,72000,-25559.4178,440.58220228,0,0,26000
194029,42462.81641,0,0,0,31590,31590,31590,0,0,0,0,0,0,0,0,10872.81641,6000,0,0,6000,4872.8164096,1505.2219163,2506.6747993,860.91969396,0
194035,21101.046196,10000,10000,0,10000,0,0,0,10000,10000,0,0,0,0,0,1101.0461958,0,0,0,0,1101.0461958,41.565070842,0,1059.4811249,0
194050,59913.285285,2500,2500,0,27100,27100,27100,0,0,0,0,0,30000,30000,0,313.28528531,0,0,0,0,313.28528531,167.81960331,0,145.46568199,0
194081,198968.47941,0,0,0,0,0,0,0,0,0,0,0,176905.34244,180000,3094.6575591,22063.136971,16662.279713,0,0,16662.279713,5400.8572573,2210.5409472,6971.9999195,768.31639057,4550
195001,14000,6000,6000,0,0,0,0,0,0,0,0,0,8000,8000,0,0,0,0,0,0,0,0,0,0,0
195003,26700,0,0,0,26700,14700,14700,0,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195005,25357.513613,0,0,0,16640,16640,16640,0,0,0,0,0,0,0,0,8717.5136133,8400,0,0,8400,317.51361333,317.51361333,0,0,0
195038,32100,24900,24900,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,0,0,7200,0,0,0,0,0
195084,33841.365145,23800,23800,0,0,0,0,0,0,0,0,0,0,0,0,10041.365145,9600,0,0,9600,441.36514468,441.36514468,0,0,0
196003,16500,16500,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196008,78600,50000,50000,0,0,0,0,0,0,0,0,0,10000,20000,10000,18600,18600,0,0,18600,0,0,0,0,0
196009,24435.218387,0,0,0,24050,24050,24050,0,0,0,0,0,0,0,0,385.2183869,0,0,0,0,385.2183869,385.2183869,0,0,0
196014,25897.580348,0,0,0,22750,22750,22750,0,0,0,0,0,0,0,0,3147.5803484,3000,0,0,3000,147.58034843,147.58034843,0,0,0
196019,16590.990824,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,4890.9908236,3000,0,0,3000,1890.9908236,126.05575314,1764.9350705,0,0
196021,50344.441024,0,0,0,37300,37300,27300,10000,0,0,0,0,0,0,0,13044.441024,8500,0,0,8500,4544.4410239,1321.666816,3222.7742079,0,0
196033,25511.687125,0,0,0,21450,21450,21450,0,0,0,0,0,0,0,0,4061.6871248,3939.4153412,0,0,3939.4153412,122.2717836,122.2717836,0,0,0
196035,21720.714363,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,6120.7143626,5837.0130001,0,0,5837.0130001,283.70136252,283.70136252,0,0,0
196036,80868.303487,36000,36000,0,29250,29250,29250,0,0,0,0,0,0,0,0,15618.303487,10600,0,0,10600,5018.3034868,2759.9912489,2258.3122379,0,0
196038,23596.393195,0,0,0,20775,20775,20475,300,0,0,0,0,0,0,0,2821.3931954,2109.5469035,0,0,2109.5469035,711.8462919,711.8462919,0,0,0
196047,98239.884802,24300,24000,300,27950,27950,27950,0,0,0,0,0,15000,15000,0,30989.884802,24600,0,0,24600,6389.8848016,4318.2217407,0,2071.6630609,0
196048,56623.808748,0,0,0,40118,40118,40118,0,0,0,0,0,0,0,0,16505.808748,11500,0,0,11500,5005.8087485,424.94496604,4136.4130358,444.45074668,0
196050,24598.300856,8500,8500,0,0,0,0,0,0,0,0,0,11000,11000,0,5098.3008557,4800,0,0,4800,298.30085567,298.30085567,0,0,0
196056,8775,0,0,0,8775,8775,8775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196059,19347.552128,0,0,0,14170,14170,14170,0,0,0,0,0,0,0,0,5177.5521283,5104.7717689,0,0,5104.7717689,72.780359421,72.780359421,0,0,0
196064,39928.702385,28000,28000,0,10400,10400,10400,0,0,0,0,0,0,0,0,1528.702385,0,0,0,0,1528.702385,524.0609345,1004.6414505,0,0
196070,68487.675268,0,0,0,15600,15600,15600,0,0,0,0,0,17000,17000,0,35887.675268,30240.162638,0,0,30240.162638,5647.5126295,3198.7333476,0,2448.7792819,0
196076,102836.3336,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,42836.333598,32730.384493,0,0,32730.384493,10105.949105,10105.949105,0,0,0
196078,27667.263639,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,12067.263639,11975.771853,0,0,11975.771853,91.491785614,91.491785614,0,0,0
196085,54000,0,0,0,0,0,0,0,0,0,0,0,48000,48000,0,6000,6000,0,0,6000,0,0,0,0,0
196088,22091.742908,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,3891.7429083,3600,0,0,3600,291.74290827,291.74290827,0,0,0
197007,35189.998511,0,0,0,27560,27560,27560,0,0,0,0,0,0,0,0,7629.998511,7200,0,0,7200,429.99851098,429.99851098,0,0,0
197009,32796.108453,0,0,0,0,0,0,0,0,0,0,0,7737.8603245,9000,1262.1396755,25058.248128,20848.515646,0,0,20848.515646,4209.7324822,1394.3881001,2815.344382,0,0
197011,104657.34836,53000,53000,0,31330,31330,31330,0,0,0,0,0,0,0,0,20327.348363,12000,0,0,12000,8327.3483628,1807.2967903,4744.2589986,1775.7925739,0
197042,137069.35846,52800,52800,0,61500,19500,19500,0,42000,30000,12000,0,0,0,0,22769.358458,21277.354064,0,0,21277.354064,1492.0043946,631.85860693,676.50666805,183.63911965,0
197069,48742.419671,0,0,0,44200,44200,44200,0,0,0,0,0,0,0,0,4542.4196705,3600,0,0,3600,942.41967051,942.41967051,0,0,0
197090,86610.113523,28285.939071,25500,2785.9390715,41600,41600,41600,0,0,0,0,0,0,0,0,16724.174451,10460.925103,0,0,10460.925103,6263.2493483,295.76339173,3115.9395883,2851.5463683,0
198001,57017.305341,46000,46000,0,0,0,0,0,0,0,0,0,0,0,0,11017.305341,9600,0,0,9600,1417.3053412,1417.3053412,0,0,0
198004,53125.544493,40000,40000,0,3200,0,0,0,3200,0,0,3200,0,0,0,9925.5444933,9600,0,0,9600,325.54449335,325.54449335,0,0,0
198010,41807.322758,0,0,0,34770,34770,34770,0,0,0,0,0,0,0,0,7037.3227578,6000,0,0,6000,1037.3227578,320.37383936,716.94891844,0,0
198013,61551.582266,18200,18200,0,0,0,0,0,0,0,0,0,32000,32000,0,11351.582266,7200,0,0,7200,4151.5822656,494.3572218,1031.5284855,2625.6965584,0
198015,58496.232052,30600,30600,0,20800,20800,20800,0,0,0,0,0,0,0,0,7096.2320518,6000,0,0,6000,1096.2320518,75.561462639,2385.6705891,0,1365
198016,52303.495028,38000,38000,0,0,0,0,0,0,0,0,0,0,0,0,14303.495028,13273.902116,0,2000,11273.902116,1029.5929125,1029.5929125,0,0,0
198017,37820.856889,16000,16000,0,0,0,0,0,0,0,0,0,21000,21000,0,820.85688883,0,0,0,0,820.85688883,820.85688883,0,0,0
198070,33954.646473,27000,27000,0,0,0,0,0,0,0,0,0,0,0,0,6954.6464727,6000,0,0,6000,954.64647267,270.50770657,684.1387661,0,0
198071,30747.936938,24500,24500,0,0,0,0,0,0,0,0,0,0,0,0,6247.936938,6000,0,0,6000,247.936938,247.936938,0,0,0
198087,24282.347502,0,0,0,24000,24000,24000,0,0,0,0,0,0,0,0,282.34750247,0,0,0,0,282.34750247,282.34750247,0,0,0
199001,29320,0,0,0,8320,8320,8320,0,0,0,0,0,15000,20000,5000,6000,6000,0,0,6000,0,0,0,0,0
199004,27153.344805,0,0,0,0,0,0,0,0,0,0,0,12000,12000,0,15153.344805,14400,0,0,14400,753.34480459,753.34480459,0,0,0
199014,34709.845587,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,16509.845587,16400,0,0,16400,109.84558748,109.84558748,0,0,0
199017,66374.435557,41000,41000,0,0,0,0,0,0,0,0,0,8000,8000,0,17374.435557,13200,0,13200,0,4174.4355572,479.63399786,3694.8015594,0,0
199019,20349.290989,14000,14000,0,0,0,0,0,0,0,0,0,2000,4000,2000,4349.2909893,4200,0,0,4200,149.29098926,149.29098926,0,0,0
199023,90902.088378,65000,65000,0,0,0,0,0,0,0,0,0,0,0,0,25902.088378,24000,0,0,24000,1902.0883781,2552.0883781,0,0,650
199035,25904.619032,0,0,0,14820,14820,14820,0,0,0,0,0,0,0,0,11084.619032,10800,0,0,10800,284.61903243,284.61903243,0,0,0
199057,19154.229201,0,0,0,16380,16380,16380,0,0,0,0,0,0,0,0,2774.2292006,2400,0,0,2400,374.22920059,374.22920059,0,0,0
199063,34351.597148,0,0,0,15470,15470,15470,0,0,0,0,0,9600,9600,0,9281.5971477,8700,0,0,8700,581.59714771,581.59714771,0,0,0
199078,46545.960578,21000,21000,0,0,0,0,0,0,0,0,0,18000,20000,2000,7545.9605781,7200,0,0,7200,345.96057807,345.96057807,0,0,0
199085,67251.308164,0,0,0,0,0,0,0,0,0,0,0,43000,51000,8000,24251.308164,33600,0,0,33600,-9348.691836,1051.3081637,0,0,10400
201005,36720.336485,22000,22000,0,14300,14300,14300,0,0,0,0,0,0,0,0,420.33648458,0,0,0,0,420.33648458,420.33648458,0,0,0
201008,33268.794675,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,7268.7946749,6000,0,0,6000,1268.7946749,1268.7946749,0,0,0
201025,23135.244121,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,7535.2441205,7200,0,0,7200,335.24412052,335.24412052,0,0,0
201033,8253.6443702,0,0,0,1400,0,0,0,1400,0,0,1400,0,0,0,6853.6443702,6000,0,0,6000,853.64437024,246.42611649,607.21825375,0,0
201036,58248.527196,27000,27000,0,0,0,0,0,0,0,0,0,20000,20000,0,11248.527196,7800,0,0,7800,3448.5271958,440.01517581,3008.51202,0,0
201043,7232.5311131,0,0,0,0,0,0,0,0,0,0,0,7000,15000,8000,232.53111314,0,0,0,0,232.53111314,232.53111314,0,0,0
201047,33782.23027,0,0,0,18200,18200,18200,0,0,0,0,0,8000,10000,2000,7582.2302702,7200,0,0,7200,382.23027016,382.23027016,0,0,0
201053,25616.085012,0,0,0,25467,25467,25467,0,0,0,0,0,0,0,0,149.08501155,0,0,0,0,149.08501155,149.08501155,0,0,0
201065,43025.323457,19000,19000,0,22750,22750,22750,0,0,0,0,0,0,0,0,1275.3234566,0,0,0,0,1275.3234566,344.74232593,930.58113067,0,0
201066,46927.656786,36500,36500,0,0,0,0,0,0,0,0,0,0,0,0,10427.656786,10000,0,0,10000,427.65678619,427.65678619,0,0,0
201068,32444.854556,0,0,0,0,0,0,0,0,0,0,0,18000,18500,500,14444.854556,14600,0,0,14600,-155.1454439,299.85455609,0,0,455
201069,48195.374906,25000,25000,0,0,0,0,0,0,0,0,0,27500,29000,1500,-4304.625094,7200,0,0,7200,-11504.62509,845.37490564,0,0,12350
201076,22621.884963,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,7621.884963,7200,0,0,7200,421.88496304,421.88496304,0,0,0
202023,37784.167217,0,0,0,26780,26780,26780,0,0,0,0,0,0,0,0,11004.167217,9600,0,0,9600,1404.1672166,392.27592166,938.64623397,73.245060925,0
202026,28180.09319,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,9980.0931903,9600,0,0,9600,380.09319033,152.34876476,227.74442557,0,0
202044,88870.390715,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,62870.390715,60000,0,0,60000,2870.3907151,1180.2923451,377.11467209,1312.983698,0
202053,40378.252356,11000,11000,0,22308,22308,22308,0,0,0,0,0,0,0,0,7070.2523561,4800,0,0,4800,2270.2523561,588.96575214,1681.286604,0,0
202055,109254.76223,0,0,0,0,0,0,0,0,0,0,0,30000,90000,60000,79254.762228,56700,0,4200,52500,22554.762228,3412.9071736,0,19141.855055,0
202059,30441.211191,0,0,0,17225,17225,17225,0,0,0,0,0,0,0,0,13216.211191,9600,0,0,9600,3616.2111913,1614.9392201,2001.2719712,0,0
202064,108854.45058,46000,46000,0,11050,11050,11050,0,0,0,0,0,0,0,0,51804.450582,14400,0,0,14400,37404.450582,37404.450582,0,0,0
202065,14379.707782,5500,5500,0,8567,8567,8567,0,0,0,0,0,0,0,0,312.70778238,0,0,0,0,312.70778238,312.70778238,0,0,0
202070,20670.885888,0,0,0,11050,11050,11050,0,0,0,0,0,0,0,0,9620.8858876,9600,0,0,9600,20.885887603,20.885887603,0,0,0
202078,32802.399864,31000,31000,0,0,0,0,0,0,0,0,0,0,0,0,1802.3998644,0,0,0,0,1802.3998644,67.933891671,1734.4659727,0,0
202080,46523.645027,25000,25000,0,20982,20982,20982,0,0,0,0,0,0,0,0,541.64502691,0,0,0,0,541.64502691,89.012803328,452.63222358,0,0
202081,26768.697981,26710,26600,110,0,0,0,0,0,0,0,0,0,0,0,58.697981377,0,0,0,0,58.697981377,58.697981377,0,0,0
202124,28746.89083,12000,12000,0,0,0,0,0,0,0,0,0,5842.2929797,7000,1157.7070203,10904.597851,15694.167168,0,0,15694.167168,-4789.569317,410.43068279,0,0,5200
202132,31587.57246,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,13387.57246,12000,0,0,12000,1387.5724598,662.08597706,725.48648272,0,0
202147,148056.7638,90000,88000,2000,0,0,0,0,0,0,0,0,0,0,0,58056.763801,51800,0,0,51800,6256.7638008,4901.7955491,0,1354.9682518,0
202155,24150.001215,24100,23600,500,0,0,0,0,0,0,0,0,0,0,0,50.001215101,0,0,0,0,50.001215101,50.001215101,0,0,0
202158,84821.512094,0,0,0,33150,33150,33150,0,0,0,0,0,500,500,0,51171.512094,41400,0,20400,21000,9771.5120944,534.93522095,5751.8413197,4134.7355537,650
202161,21806.106806,17250,17250,0,0,0,0,0,0,0,0,0,0,0,0,4556.1068057,3960,0,0,3960,596.10680574,596.10680574,0,0,0
202163,33562.910399,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,15362.910399,13500,0,0,13500,1862.9103992,1862.9103992,0,0,0
202165,67445.622932,42500,42500,0,20100,11700,11700,0,8400,0,0,8400,0,0,0,4845.6229317,13200,0,0,13200,-8354.377068,473.05816039,0,922.56477131,9750
202173,66315.835476,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,16315.835476,12000,0,0,12000,4315.8354764,391.64991509,0,3924.1855614,0
202176,35262.218112,0,0,0,23920,23920,23920,0,0,0,0,0,0,0,0,11342.218112,9000,0,0,9000,2342.2181118,836.88993031,1505.3281815,0,0
202179,124188.23184,59500,59500,0,0,0,0,0,0,0,0,0,39227.289205,39800,572.71079521,25460.942634,29200,0,3400,25800,-3739.057366,1343.5714715,0,767.37116298,5850
202180,37836.897302,0,0,0,11570,11570,11570,0,0,0,0,0,10800,10800,0,15466.897302,13200,0,0,13200,2266.8973019,550.25716487,0,1716.640137,0
202188,98461.58282,65000,65000,0,15730,15730,15730,0,0,0,0,0,0,0,0,17731.58282,12600,0,600,12000,5131.5828198,610.67647672,4520.9063431,0,0
202189,158265.10011,0,0,0,28990,28990,28990,0,0,0,0,0,55000,60000,5000,74275.100113,30000,0,0,30000,44275.100113,2343.6575469,26154.760307,15776.682259,0
202191,81517.778515,17000,17000,0,26000,26000,26000,0,0,0,0,0,0,0,0,38517.778515,27400,0,3400,24000,11117.778515,11117.778515,0,0,0
202196,64850.632158,17550,17550,0,32467,32467,30069,2398,0,0,0,0,0,0,0,14833.632158,18000,0,0,18000,-3166.367842,1137.9619911,1351.4984152,584.17175156,6240
202201,66809.810032,25000,25000,0,11050,11050,11050,0,0,0,0,0,0,0,0,30759.810032,30000,0,0,30000,759.81003201,759.81003201,0,0,0
202202,42626.956928,1600,1600,0,11700,11700,11700,0,0,0,0,0,25000,30000,5000,4326.9569283,3600,0,0,3600,726.9569283,726.9569283,0,0,0
202205,25531.45806,0,0,0,13455,13455,13455,0,0,0,0,0,0,0,0,12076.45806,12000,0,0,12000,76.45805951,76.45805951,0,0,0
202238,8819.8402188,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,-280.1597812,0,0,0,0,-280.1597812,44.840218781,0,0,325
202240,9750,0,0,0,9750,9750,9750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202261,13000,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202263,116044.52597,68000,68000,0,0,0,0,0,0,0,0,0,0,0,0,48044.525971,49600,0,28000,21600,-1555.474029,615.22380336,0,4329.3021678,6500
202285,66899.556035,0,0,0,25350,25350,25350,0,0,0,0,0,0,0,0,41549.556035,37800,0,24600,13200,3749.5560346,31.215112261,3718.3409224,0,0
202291,19972.251701,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,10872.251701,10800,0,0,10800,72.251700569,72.251700569,0,0,0
202339,72704.913298,40000,40000,0,19500,19500,19500,0,0,0,0,0,0,0,0,13204.913298,12000,0,0,12000,1204.913298,1679.3926353,1085.5206627,0,1560
202382,40470.728999,0,0,0,31460,31460,31460,0,0,0,0,0,0,0,0,9010.7289994,8400,0,0,8400,610.72899936,610.72899936,0,0,0
202408,67169.732589,37000,37000,0,0,0,0,0,0,0,0,0,0,0,0,30169.732589,29700,0,0,29700,469.73258912,469.73258912,0,0,0
202433,80089.235702,22000,22000,0,33320,33320,33020,300,0,0,0,0,0,0,0,24769.235702,23000,0,0,23000,1769.2357017,374.55384503,0,1394.6818567,0
202448,66522.511393,49900,49900,0,0,0,0,0,0,0,0,0,0,0,0,16622.511393,16156.747464,0,0,16156.747464,465.76392955,465.76392955,0,0,0
202449,38610.524879,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,8610.524879,8400,0,8400,0,210.52487897,210.52487897,0,0,0
202458,21598.335722,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,1598.3357224,0,0,0,0,1598.3357224,808.61873575,789.71698664,0,0
202467,30119.968408,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,119.96840792,0,0,0,0,119.96840792,119.96840792,0,0,0
202478,198202.43662,150000,150000,0,7800,7800,7800,0,0,0,0,0,0,0,0,40402.436616,38000,0,13000,25000,2402.436616,5002.436616,0,0,2600
202500,22000,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202501,47663.577018,0,0,0,28860,28860,28860,0,0,0,0,0,0,0,0,18803.577018,15500,0,0,15500,3303.5770185,170.6633306,3132.9136879,0,0
202505,111511.12702,0,0,0,0,0,0,0,0,0,0,0,85000,90000,5000,26511.12702,26300,0,8300,18000,211.12701977,211.12701977,0,0,0
202518,77144.153541,0,0,0,14300,14300,14300,0,0,0,0,0,49966.535061,50000,33.464938814,12877.61848,12000,0,0,12000,877.61847984,877.61847984,0,0,0
202522,19000,0,0,0,3000,0,0,0,3000,0,0,3000,16000,16000,0,0,0,0,0,0,0,0,0,0,0
202542,27644.133138,0,0,0,0,0,0,0,0,0,0,0,21500,24000,2500,6144.1331377,6000,0,0,6000,144.13313768,144.13313768,0,0,0
202574,79514.133058,55000,55000,0,0,0,0,0,0,0,0,0,0,0,0,24514.133058,22600,0,0,22600,1914.133058,104.81642944,0,1809.3166285,0
202579,86815.701937,25000,25000,0,0,0,0,0,0,0,0,0,35600,35600,0,26215.701937,41400,0,27000,14400,-15184.29806,415.7019366,0,0,15600
202581,253688.76173,76450,75000,1450,46000,46000,39000,7000,0,0,0,0,105133.18719,114000,8866.8128079,26105.574534,20000,0,0,20000,6105.5745336,6105.5745336,0,0,0
202585,65425.862968,0,0,0,45500,45500,45500,0,0,0,0,0,0,0,0,19925.862968,15600,0,0,15600,4325.8629679,476.12770364,0,8009.7352643,4160
202592,69369.008833,35000,35000,0,16120,16120,16120,0,0,0,0,0,0,0,0,18249.008833,18000,0,0,18000,249.00883321,249.00883321,0,0,0
202609,8000,0,0,0,0,0,0,0,0,0,0,0,8000,8000,0,0,0,0,0,0,0,0,0,0,0
202615,24454.715244,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,3654.7152443,3600,0,0,3600,54.715244348,54.715244348,0,0,0
203003,48712.061817,4800,4800,0,7800,7800,7800,0,0,0,0,0,25852.824262,28000,2147.175738,10259.237555,8480,0,0,8480,1779.2375552,1779.2375552,0,0,0
