NQUEST,NORD,STA1,STA2,STA3,STB1,STB2,STB3,STB4,STC1,STC2,STC3,STC4,STC5,STC6,STC7,STD1,STD2,STD3,STD4,YTA1,YTA2,YTA3,YTB1,YTB2,YTB3,YTB4,YTC1,YTC2,YTC3,YTC4,YTC5,YTC6,YTC7,YTD1,YTD2,YTD3,YTD4
237028,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0
237038,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0
238012,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0
238023,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000
238064,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,3000,25000,0,0,0,0,0,0,0,0,0,0,0
239004,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0
239075,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,7980,0,0,0,0,0,0,0,0,0,0
240015,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0
240016,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,0
240026,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0
240060,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3000,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0
240060,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
241082,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,3500,10000,0,0,0,0,0,0,0,0,0,0,0
243007,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0
244064,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
244070,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0
245012,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0
245081,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,14400,0,0
246005,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
246037,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0
249017,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,0,0
249031,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0
249040,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0
249054,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0
249070,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0
249079,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0
249079,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0
255001,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,53000,0,0,0,0,0,0,0,0,0,0,0
255032,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900,0
255032,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,0,0,0
255054,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
255057,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,0
255078,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0
255078,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0
255089,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256014,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0
256020,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0
256027,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0
256067,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0
257067,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000
257130,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0
257142,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0
257142,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0
257143,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0
257157,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0
257174,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,9000
257312,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
257362,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
257707,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257707,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0
258016,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266026,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
266026,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0
267010,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0
267041,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0
268037,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0
270089,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0
272001,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0
272002,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500
272064,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0
272064,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0
276008,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
277038,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,13200,0,0,0,0,0,0,0,0,0,0,0,0,0
277082,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0
278004,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,8500,0,0,0,0,0,0,0,0
279015,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,0
279019,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,73000,0,0,0,0,0,0,0,0,0,0,0
279019,5,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0
279083,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279084,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282074,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0
282083,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0
283025,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
283031,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286011,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0
286062,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288001,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0
288031,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,6000,0
289029,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0
290008,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500
290039,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500
293121,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0
293121,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
293157,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0
293162,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0
293237,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0
293265,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0
293332,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000
293332,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0
293334,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,2500
293360,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,0
293385,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,1850,0,0,0,0,0,0,0,0,6500,0
293402,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000
293413,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,0
293414,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0
293425,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,0
293434,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,0
293555,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0
293632,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0
293718,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
293726,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0
294047,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,8500,0,0,0,0,0,0,0,0,0,0
294051,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,8500,0,0,0,0,0,0,0,0,0,0
295016,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0
295020,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295030,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
295043,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200
295046,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000
296065,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0
298004,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0
302044,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0
302054,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000
305013,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700
305044,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
305082,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,15000
308054,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0
309054,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0
309077,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309087,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,4800,0,0,25000,0,0,0,0,0,0,0,0,0,0,0
310002,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,0,0,0,7200,0,0,0,4800,0,0,1200,0,0,0,0,0,0,0
310005,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310007,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0
310077,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312064,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,0,0,0,0
314086,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317002,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319022,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
319023,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0
319028,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
319076,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0
320009,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0
320012,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0
320054,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000
323055,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600
324151,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0
324454,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
324591,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0
324616,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
325087,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0
326041,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,8400,0,0,0,0,0,0
326050,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0
329004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0
329015,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330077,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330082,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331062,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,12740,0,0,0,0,0,0,0,0,0,0,0,0,0
332036,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0
332070,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4600,0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0
333021,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0
333075,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0
334012,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0
334027,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0
334083,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
335025,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335047,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
335047,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
336014,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0
336033,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1300,800,0,0,0,0,0,0,0,0,0,0,0,0,0
336053,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338005,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0
338030,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0
338042,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,4600,0,0,0,0,0,0,0,0,0,0,0,0
338072,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000
338087,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000
339020,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2000,0,1000,1500,0,0,0,0,0,0,0,0,0,0,0
339026,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,10800,0,0,0,0,0,0,0,0,0,0
340024,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,0,0
341022,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0
341054,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0
342047,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0,7200,0,0,0,4800,0,0,0,0,0,0,0,0,0,0
345009,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000
346019,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,8500,0,0,0,0,0,0,0,0
346049,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0
346080,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0
346080,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0
349024,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0
